mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	6	22	22	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	41								11
7	6	45/2	45/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	42								
7	6	23	23	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	43								12
7	6	47/2	47/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	44								
7	6	24	24	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	45								13
7	6	49/2	49/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	46								
7	6	25	25	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	47								14
7	6	51/2	51/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	48								
8	7	26	26	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	49								15
8	7	53/2	53/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	50								
8	7	27	27	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	51								16
8	7	55/2	55/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	52								
8	7	28	28	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	53								17
8	7	57/2	57/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	54								
8	7	29	29	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	55								18
8	7	59/2	59/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	56								
9	8	30	30	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	57								19
9	8	61/2	61/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	58								
9	8	31	31	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	59								20
9	8	63/2	63/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	60								
9	8	32	32	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	61								21
9	8	65/2	65/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	62								
9	8	33	33	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	63								22
9	8	67/2	67/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	64								
10	9	34	34	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	65								
10	9	35	35	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	66								23
10	9	71/2	71/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	67								
10	9	36	36	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	68								
10	9	37	37	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	69								24
10	9	75/2	75/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	70								
10	9	34	34	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	71								
10	9	36	36	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	72								
10	9	34	34	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	73								
11	10	38	38	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	74								
11	10	39	39	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	75								25
11	10	79/2	79/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	76								
11	10	40	40	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	77								
11	10	41	41	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	78								26
11	10	83/2	83/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	79								
11	10	38	38	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	80								
11	10	40	40	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	81								
11	10	40	40	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	82								
12	11	42	42	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	83								
12	11	43	43	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	84								
12	11	44	44	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	85								27
12	11	89/2	89/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	86								
12	11	45	45	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	87								28
12	11	91/2	91/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	88								
12	11	43	43	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	89								
12	11	44	44	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	90								
12	11	45	45	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	91								
12	11	43	43	1.0	1/4	1/4	Chord	2/2	1	3	1/4	1/4	1	92								
12	11	44	44	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	93								
13	12	46	46	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	94								
13	12	48	48	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	95								
13	12	49	49	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	96								
13	12	46	46	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	97								
13	12	48	48	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	98								
13	12	46	46	2.0	0	0	Chord	2/2	1	3	1/2	1/2	1	99								
13	12	48	48	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	100								
14	13	50	50	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	101								
14	13	51	51	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	102								29
14	13	103/2	103/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	103								
14	13	52	52	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	104								
14	13	53	53	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	105								30
14	13	107/2	107/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	106								
14	13	50	50	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	107								
14	13	52	52	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	108								
14	13	50	50	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	109								
15	14	54	54	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	110								
15	14	55	55	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	111								31
15	14	111/2	111/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	112								
15	14	56	56	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	113								
15	14	57	57	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	114								32
15	14	115/2	115/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	115								
15	14	54	54	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	116								
16	15	58	58	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	117								
16	15	59	59	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	118								33
16	15	119/2	119/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	119								
16	15	60	60	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	120								
16	15	61	61	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	121								34
16	15	123/2	123/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	122								
16	15	58	58	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	123								
16	15	60	60	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	124								
16	15	60	60	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	125								
17	16	62	62	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	126								35
17	16	125/2	125/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	127								35
17	16	63	63	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	128								35
17	16	127/2	127/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	129								
17	16	64	64	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	130								36
17	16	129/2	129/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	131								36
17	16	65	65	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	132								36
17	16	131/2	131/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	133								
17	16	62	62	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	134								
18	17	66	66	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	135								37
18	17	133/2	133/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	136								
18	17	67	67	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	137								38
18	17	135/2	135/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	138								
18	17	68	68	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	139								39
18	17	137/2	137/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	140								
18	17	69	69	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	141								40
18	17	139/2	139/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	142								
19	18	70	70	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	143								41
19	18	141/2	141/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	144								
19	18	71	71	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	145								42
19	18	143/2	143/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	146								
19	18	72	72	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	147								43
19	18	145/2	145/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	148								
19	18	73	73	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	149								44
19	18	147/2	147/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	150								
20	19	74	74	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	151								45
20	19	149/2	149/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	152								
20	19	75	75	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	153								46
20	19	151/2	151/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	154								
20	19	76	76	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	155								47
20	19	153/2	153/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	156								
20	19	77	77	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	157								48
20	19	155/2	155/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	158								
21	20	78	78	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	159								49
21	20	157/2	157/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	160								49
21	20	79	79	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	161								49
21	20	159/2	159/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	162								
21	20	80	80	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	163								
21	20	81	81	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	164								
21	20	80	80	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	165								
21	20	81	81	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	166								
21	20	80	80	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	167								
21	20	81	81	1.0	3/4	3/4	Chord	2/2	1	3	1/4	1/4	1	168								
22	21	82	82	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	169								50
22	21	165/2	165/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	170								50
22	21	83	83	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	171								50
22	21	167/2	167/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	172								
22	21	84	84	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	173								
22	21	85	85	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	174								
22	21	82	82	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	175								
22	21	84	84	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	176								
22	21	85	85	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	177								
22	21	84	84	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	178								
22	21	85	85	1.0	3/4	3/4	Chord	2/2	1	3	1/4	1/4	1	179								
23	22	86	86	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	180								51
23	22	173/2	173/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	181								51
23	22	87	87	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	182								51
23	22	175/2	175/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	183								
23	22	88	88	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	184								
23	22	89	89	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	185								
23	22	86	86	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	186								
23	22	88	88	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	187								
23	22	89	89	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	188								
23	22	86	86	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	189								
23	22	88	88	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	190								
24	23	90	90	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	191								52
24	23	181/2	181/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	192								
24	23	91	91	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	193								53
24	23	183/2	183/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	194								
24	23	92	92	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	195								54
24	23	185/2	185/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	196								
24	23	93	93	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	197								55
24	23	187/2	187/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	198								
24	23	90	90	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	199								
24	23	92	92	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	200								
25	24	94	94	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	201								
25	24	96	96	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	202								
25	24	97	97	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	203								
25	24	94	94	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	204								
25	24	96	96	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	205								
25	24	94	94	2.0	0	0	Chord	2/2	1	3	1/2	1/2	1	206								
25	24	96	96	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	207								
26	25	98	98	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	208								
26	25	99	99	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	209								56
26	25	199/2	199/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	210								
26	25	100	100	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	211								
26	25	101	101	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	212								57
26	25	203/2	203/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	213								
26	25	98	98	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	214								
26	25	101	101	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	215								
27	26	102	102	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	216								
27	26	205/2	205/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	217								
27	26	103	103	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	218								
27	26	207/2	207/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	219								
27	26	104	104	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	220								58
27	26	209/2	209/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	221								
27	26	105	105	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	222								59
27	26	211/2	211/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	223								
27	26	102	102	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	224								
28	27	106	106	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	225								60
28	27	213/2	213/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	226								
28	27	107	107	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	227								61
28	27	215/2	215/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	228								
28	27	108	108	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	229								
28	27	217/2	217/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	230								62
28	27	109	109	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	231								62
28	27	219/2	219/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	232								
28	27	106	106	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	233								
29	28	110	110	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	234								63
29	28	221/2	221/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	235								
29	28	111	111	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	236								64
29	28	223/2	223/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	237								
29	28	112	112	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	238								65
29	28	225/2	225/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	239								
29	28	113	113	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	240								66
29	28	227/2	227/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	241								
30	29	114	114	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	242								67
30	29	229/2	229/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	243								
30	29	115	115	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	244								68
30	29	231/2	231/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	245								
30	29	116	116	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	246								69
30	29	233/2	233/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	247								
30	29	117	117	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	248								70
30	29	235/2	235/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	249								
31	30	118	118	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	250								71
31	30	237/2	237/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	251								71
31	30	119	119	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	252								71
31	30	239/2	239/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	253								
31	30	120	120	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	254								72
31	30	241/2	241/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	255								
31	30	121	121	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	256								73
31	30	243/2	243/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	257								
31	30	118	118	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	258								
31	30	118	118	2.0	0	0	Chord	2/2	1	3	1/2	1/2	1	259								
32	31	122	122	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	260								74
32	31	245/2	245/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	261								
32	31	123	123	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	262								75
32	31	247/2	247/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	263								
32	31	124	124	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	264								76
32	31	249/2	249/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	265								
32	31	125	125	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	266								77
32	31	251/2	251/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	267								
33	32	126	126	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	268								78
33	32	253/2	253/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	269								
33	32	127	127	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	270								79
33	32	255/2	255/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	271								
33	32	128	128	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	272								
33	32	129	129	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	273								80
33	32	259/2	259/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	274								
33	32	126	126	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	275								
33	32	128	128	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	276								
33	32	126	126	0.5	0	0	Chord	2/2	1	3	1/8	1/8	1	277								
33	32	126	126	0.5	0	0	Chord	2/2	1	4	1/8	1/8	1	278								
34	33	130	130	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	279								
34	33	131	131	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	280								
34	33	263/2	263/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	281								
34	33	132	132	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	282								
34	33	133	133	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	283								81
34	33	267/2	267/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	284								
34	33	130	130	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	285								
34	33	132	132	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	286								
34	33	130	130	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	287								
35	34	134	134	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	288								
35	34	135	135	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	289								82
35	34	271/2	271/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	290								
35	34	136	136	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	291								
35	34	137	137	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	292								
35	34	275/2	275/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	293								
35	34	134	134	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	294								
35	34	136	136	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	295								
35	34	136	136	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	296								
36	35	138	138	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	297								
