mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	91/6	91/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	35								
7	6	31/2	31/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	36								4
7	6	95/6	95/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	37								4
7	6	97/6	97/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	38								
7	6	33/2	33/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	39								5
7	6	101/6	101/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	40								5
7	6	103/6	103/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	41								
7	6	35/2	35/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	42								6
7	6	107/6	107/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	43								6
7	6	109/6	109/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	44								
8	7	37/2	37/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	45								7
8	7	113/6	113/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	46								7
8	7	115/6	115/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	47								
8	7	39/2	39/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	48								8
8	7	119/6	119/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	49								8
8	7	121/6	121/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	50								
8	7	41/2	41/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	51								9
8	7	125/6	125/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	52								9
8	7	127/6	127/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	53								
9	8	43/2	43/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	54								
9	8	45/2	45/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	55								
9	8	91/4	91/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	56								
9	8	23	23	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	57								
9	8	93/4	93/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	58								
9	8	47/2	47/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	59								
9	8	95/4	95/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	60								
9	8	24	24	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	61								
9	8	97/4	97/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	62								
10	9	49/2	49/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	63								
10	9	25	25	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	64								
10	9	51/2	51/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	65								
10	9	26	26	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	66								
10	9	53/2	53/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	67								
10	9	27	27	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	68								
11	10	55/2	55/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	69	ornamentTrill							
11	10	57/2	57/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	70								
11	10	115/4	115/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	71								
11	10	29	29	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	72								
11	10	117/4	117/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	73								
11	10	59/2	59/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	74								
11	10	119/4	119/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	75								
11	10	30	30	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	76								
11	10	121/4	121/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	77								
12	11	61/2	61/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	78								
12	11	31	31	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	79								
12	11	63/2	63/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	80								
12	11	32	32	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	81								
12	11	65/2	65/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	82								
12	11	33	33	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	83								
13	12	67/2	67/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	84	ornamentTrill							
13	12	69/2	69/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	85								
13	12	139/4	139/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	86								
13	12	35	35	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	87								
13	12	141/4	141/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	88								
13	12	71/2	71/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	89								
13	12	143/4	143/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	90								
13	12	36	36	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	91								
13	12	145/4	145/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	92								
14	13	73/2	73/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	93								
14	13	37	37	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	94								
14	13	75/2	75/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	95								
14	13	38	38	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	96								
14	13	77/2	77/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	97								
14	13	39	39	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	98								
15	14	79/2	79/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	99								
15	14	40	40	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	100								
15	14	81/2	81/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	101								
15	14	41	41	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	102								
15	14	83/2	83/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	103								
15	14	42	42	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	104								
16	15	85/2	85/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	105								
16	15	43	43	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	106								
16	15	87/2	87/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	107								
16	15	44	44	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	108								
16	15	89/2	89/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	109								
16	15	45	45	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	110								
17	16	91/2	91/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	111								
17	16	46	46	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	112								
17	16	93/2	93/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	113								
17	16	47	47	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	114								
17	16	95/2	95/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	115								
17	16	48	48	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	116								
18	17	97/2	97/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	117								
18	17	49	49	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	118								
18	17	99/2	99/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	119								
18	17	50	50	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	120								
18	17	101/2	101/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	121								
18	17	51	51	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	122								
19	18	103/2	103/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	123	ornamentTrill							
19	18	105/2	105/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	124								10
19	18	317/6	317/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	125								10
19	18	319/6	319/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	126								
19	18	107/2	107/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	127								11
19	18	323/6	323/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	128								11
19	18	325/6	325/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	129								
19	18	103/2	103/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	130								
20	19	109/2	109/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	131								
20	19	111/2	111/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	132								12
20	19	335/6	335/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	133								12
20	19	337/6	337/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	134								
20	19	113/2	113/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	135								13
20	19	341/6	341/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	136								13
20	19	343/6	343/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	137								
20	19	109/2	109/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	138								
21	20	115/2	115/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	139								
21	20	117/2	117/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	140								14
21	20	353/6	353/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	141								14
21	20	355/6	355/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	142								
21	20	119/2	119/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	143								15
21	20	359/6	359/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	144								15
21	20	361/6	361/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	145								
21	20	115/2	115/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	146								
22	21	121/2	121/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	147								
22	21	123/2	123/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	148								
22	21	62	62	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	149								
22	21	125/2	125/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	150								
22	21	63	63	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	151								
22	21	121/2	121/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	152								
23	22	127/2	127/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	153								
23	22	64	64	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	154								
23	22	129/2	129/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	155								
23	22	65	65	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	156								
23	22	131/2	131/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	157								
23	22	66	66	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	158								
24	23	133/2	133/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	159								
24	23	135/2	135/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	160								
24	23	271/4	271/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	161								
24	23	68	68	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	162								
24	23	273/4	273/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	163								
24	23	137/2	137/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	164								
24	23	275/4	275/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	165								
24	23	69	69	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	166								
24	23	277/4	277/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	167								
25	24	139/2	139/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	168								16
25	24	419/6	419/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	169								16
25	24	421/6	421/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	170								
25	24	141/2	141/2	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	171								17
25	24	425/6	425/6	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	172								17
25	24	427/6	427/6	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	173								
25	24	143/2	143/2	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	174								18
25	24	431/6	431/6	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	175								18
25	24	433/6	433/6	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	176								
26	25	145/2	145/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	177								
26	25	73	73	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	178								
26	25	147/2	147/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	179	ornamentTrill							
26	25	75	75	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	180								
26	25	147/2	147/2	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	181								
27	26	151/2	151/2	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	182								
27	26	78	78	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	183								
28	27	157/2	157/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	184								
28	27	79	79	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	185								
28	27	159/2	159/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	186								
28	27	80	80	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	187								
28	27	161/2	161/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	188								
28	27	81	81	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	189								
29	28	163/2	163/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	190	ornamentTrill							
29	28	165/2	165/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	191								
29	28	83	83	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	192								
29	28	333/4	333/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	193								
29	28	167/2	167/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	194								
29	28	335/4	335/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	195								
29	28	84	84	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	196								
29	28	337/4	337/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	197								
30	29	169/2	169/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	198								
30	29	85	85	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	199								
30	29	171/2	171/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	200								
30	29	86	86	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	201								
30	29	173/2	173/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	202								
30	29	87	87	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	203								
31	30	175/2	175/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	204	ornamentTrill							
31	30	177/2	177/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	205								
31	30	355/4	355/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	206								
31	30	89	89	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	207								
31	30	357/4	357/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	208								
31	30	179/2	179/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	209								
31	30	359/4	359/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	210								
31	30	90	90	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	211								
31	30	361/4	361/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	212								
32	31	181/2	181/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	213								
32	31	91	91	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	214								
32	31	183/2	183/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	215								
32	31	92	92	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	216								
32	31	185/2	185/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	217								
32	31	93	93	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	218								
33	32	187/2	187/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	219								
33	32	94	94	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	220								
33	32	189/2	189/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	221								
33	32	95	95	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	222								
33	32	191/2	191/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	223								
33	32	96	96	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	224								
34	33	193/2	193/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	225								
34	33	97	97	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	226								
34	33	195/2	195/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	227								
34	33	98	98	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	228								
34	33	197/2	197/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	229								
34	33	99	99	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	230								
35	34	199/2	199/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	231								
35	34	100	100	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	232								
35	34	201/2	201/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	233								
35	34	101	101	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	234								
35	34	203/2	203/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	235								
35	34	102	102	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	236								
36	35	205/2	205/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	237								
36	35	103	103	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	238								
36	35	207/2	207/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	239								
36	35	104	104	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	240								
36	35	209/2	209/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	241								
36	35	105	105	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	242								
37	36	211/2	211/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	243								
37	36	106	106	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	244								
37	36	213/2	213/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	245								
37	36	107	107	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	246								
37	36	215/2	215/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	247								
37	36	108	108	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	248								
38	37	217/2	217/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	249								
38	37	109	109	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	250								
38	37	219/2	219/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	251								
38	37	110	110	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	252								
38	37	221/2	221/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	253								
38	37	111	111	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	254								
39	38	223/2	223/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	255								
39	38	112	112	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	256								
39	38	225/2	225/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	257								
39	38	113	113	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	258								
39	38	227/2	227/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	259								
39	38	114	114	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	260								
40	39	229/2	229/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	261								
40	39	115	115	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	262								
40	39	231/2	231/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	263								
40	39	116	116	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	264								
40	39	233/2	233/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	265								
40	39	117	117	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	266								
41	40	235/2	235/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	267								
41	40	118	118	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	268								
41	40	237/2	237/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	269								
41	40	119	119	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	270								
41	40	239/2	239/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	271								
41	40	120	120	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	272								
42	41	241/2	241/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	273								
42	41	121	121	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	274								
42	41	243/2	243/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	275								
42	41	122	122	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	276								
42	41	245/2	245/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	277								
42	41	123	123	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	278								
43	42	247/2	247/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	279								
