mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	15	15	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	27							
4	3	31/2	31/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	28							8
4	3	16	16	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	29							8
4	3	33/2	33/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	30							
4	3	17	17	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	31							9
4	3	35/2	35/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	32							9
4	3	18	18	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	33							
5	4	37/2	37/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	34							10
5	4	19	19	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	35							10
5	4	39/2	39/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	36							
5	4	20	20	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	37							11
5	4	41/2	41/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	38							11
5	4	21	21	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	39							
5	4	43/2	43/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	40							12
5	4	22	22	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	41							12
5	4	45/2	45/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	42							
5	4	23	23	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	43							13
5	4	47/2	47/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	44							13
5	4	24	24	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	45							
6	5	49/2	49/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	46							14
6	5	25	25	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	47							14
6	5	51/2	51/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	48							
6	5	26	26	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	49							15
6	5	53/2	53/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	50							15
6	5	27	27	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	51							
6	5	55/2	55/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	52							16
6	5	28	28	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	53							16
6	5	57/2	57/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	54							
6	5	29	29	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	55							17
6	5	59/2	59/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	56							17
6	5	30	30	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	57							
7	6	61/2	61/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	58							18
7	6	31	31	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	59							18
7	6	63/2	63/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	60							
7	6	32	32	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	61							19
7	6	65/2	65/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	62							19
7	6	33	33	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	63							
7	6	67/2	67/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	64							20
7	6	34	34	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	65							20
7	6	69/2	69/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	66							
7	6	35	35	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	67							21
7	6	71/2	71/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	68							21
7	6	36	36	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	69							
8	7	73/2	73/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	70							22
8	7	37	37	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	71							22
8	7	75/2	75/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	72							
8	7	38	38	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	73							23
8	7	77/2	77/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	74							23
8	7	39	39	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	75							
8	7	79/2	79/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	76							24
8	7	40	40	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	77							24
8	7	81/2	81/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	78							
8	7	41	41	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	79							25
8	7	83/2	83/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	80							25
8	7	42	42	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	81							
9	8	85/2	85/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	82							26
9	8	43	43	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	83							26
9	8	87/2	87/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	84							
9	8	44	44	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	85							27
9	8	89/2	89/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	86							27
9	8	45	45	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	87							
9	8	91/2	91/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	88							28
9	8	46	46	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	89							28
9	8	93/2	93/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	90							
9	8	47	47	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	91							29
9	8	95/2	95/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	92							29
9	8	48	48	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	93							
10	9	97/2	97/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	94							30
10	9	49	49	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	95							30
10	9	99/2	99/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	96							
10	9	50	50	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	97							31
10	9	101/2	101/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	98							31
10	9	51	51	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	99							
10	9	103/2	103/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	100							32
10	9	52	52	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	101							32
10	9	105/2	105/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	102							
10	9	53	53	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	103							33
10	9	107/2	107/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	104							33
10	9	54	54	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	105							
11	10	109/2	109/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	106							34
11	10	55	55	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	107							34
11	10	111/2	111/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	108							
11	10	56	56	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	109							35
11	10	113/2	113/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	110							35
11	10	57	57	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	111							
11	10	115/2	115/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	112							
11	10	59	59	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	113							
11	10	60	60	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	114							
12	11	121/2	121/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	115							36
12	11	61	61	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	116							36
12	11	123/2	123/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	117							
12	11	62	62	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	118							37
12	11	125/2	125/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	119							37
12	11	63	63	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	120							
12	11	127/2	127/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	121							38
12	11	64	64	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	122							38
12	11	129/2	129/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	123							
12	11	65	65	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	124							39
12	11	131/2	131/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	125							39
12	11	66	66	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	126							
13	12	133/2	133/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	127							40
13	12	67	67	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	128							40
13	12	135/2	135/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	129							
13	12	68	68	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	130							41
13	12	137/2	137/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	131							41
13	12	69	69	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	132							
13	12	139/2	139/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	133							
13	12	71	71	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	134							
13	12	72	72	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	135							
14	13	145/2	145/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	136							42
14	13	73	73	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	137							42
14	13	147/2	147/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	138							
14	13	74	74	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	139							43
14	13	149/2	149/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	140							43
14	13	75	75	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	141							
14	13	151/2	151/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	142							44
14	13	76	76	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	143							44
14	13	153/2	153/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	144							
14	13	77	77	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	145							45
14	13	155/2	155/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	146							45
14	13	78	78	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	147							
15	14	157/2	157/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	148							46
15	14	79	79	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	149							46
15	14	159/2	159/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	150							
15	14	80	80	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	151							47
15	14	161/2	161/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	152							47
15	14	81	81	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	153							
15	14	163/2	163/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	154							48
15	14	82	82	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	155							48
15	14	165/2	165/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	156							
15	14	83	83	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	157							49
15	14	167/2	167/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	158							49
15	14	84	84	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	159							
16	15	169/2	169/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	160							50
16	15	85	85	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	161							50
16	15	171/2	171/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	162							
16	15	86	86	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	163							51
16	15	173/2	173/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	164							51
16	15	87	87	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	165							
16	15	175/2	175/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	166							52
16	15	88	88	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	167							52
16	15	177/2	177/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	168							
16	15	89	89	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	169							53
16	15	179/2	179/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	170							53
16	15	90	90	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	171							
17	16	181/2	181/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	172							54
17	16	91	91	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	173							54
17	16	183/2	183/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	174							
17	16	92	92	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	175							55
17	16	185/2	185/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	176							55
17	16	93	93	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	177							
17	16	187/2	187/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	178							56
17	16	94	94	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	179							56
17	16	189/2	189/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	180							
17	16	95	95	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	181							57
17	16	191/2	191/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	182							57
17	16	96	96	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	183							
18	17	193/2	193/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	184							58
18	17	97	97	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	185							58
18	17	195/2	195/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	186							
18	17	98	98	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	187							59
18	17	197/2	197/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	188							59
18	17	99	99	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	189							
18	17	199/2	199/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	190							60
18	17	100	100	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	191							60
18	17	201/2	201/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	192							
18	17	101	101	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	193							61
18	17	203/2	203/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	194							61
18	17	102	102	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	195							
19	18	205/2	205/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	196							62
19	18	103	103	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	197							62
19	18	207/2	207/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	198							
19	18	104	104	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	199							63
19	18	209/2	209/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	200							63
19	18	105	105	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	201							
19	18	211/2	211/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	202							64
19	18	106	106	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	203							64
19	18	213/2	213/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	204							
19	18	107	107	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	205							65
19	18	215/2	215/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	206							65
19	18	108	108	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	207							
20	19	217/2	217/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	208							66
20	19	109	109	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	209							66
20	19	219/2	219/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	210							
20	19	110	110	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	211							67
20	19	221/2	221/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	212							67
20	19	111	111	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	213							
20	19	223/2	223/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	214							68
20	19	112	112	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	215							68
20	19	225/2	225/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	216							
20	19	113	113	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	217							69
20	19	227/2	227/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	218							69
20	19	114	114	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	219							
21	20	229/2	229/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	220							70
21	20	115	115	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	221							70
21	20	231/2	231/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	222							
21	20	116	116	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	223							71
21	20	233/2	233/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	224							71
21	20	117	117	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	225							
21	20	235/2	235/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	226							72
21	20	118	118	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	227							72
21	20	237/2	237/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	228							
21	20	119	119	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	229							73
21	20	239/2	239/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	230							73
21	20	120	120	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	231							
22	21	241/2	241/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	232							74
22	21	121	121	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	233							74
22	21	243/2	243/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	234							
22	21	122	122	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	235							75
22	21	245/2	245/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	236							75
22	21	123	123	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	237							
22	21	247/2	247/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	238							76
22	21	124	124	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	239							76
22	21	249/2	249/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	240							
22	21	125	125	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	241							77
22	21	251/2	251/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	242							77
22	21	126	126	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	243							
23	22	253/2	253/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	244							78
23	22	127	127	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	245							78
23	22	255/2	255/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	246							
23	22	128	128	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	247							79
23	22	257/2	257/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	248							79
23	22	129	129	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	249							
23	22	259/2	259/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	250							80
23	22	130	130	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	251							80
23	22	261/2	261/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	252							
23	22	131	131	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	253							81
23	22	263/2	263/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	254							81
23	22	132	132	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	255							
24	23	265/2	265/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	256							82
24	23	133	133	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	257							82
24	23	267/2	267/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	258							
24	23	134	134	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	259							83
24	23	269/2	269/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	260							83
24	23	135	135	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	261							
24	23	271/2	271/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	262							84
24	23	136	136	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	263							84
24	23	273/2	273/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	264							
24	23	137	137	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	265							85
24	23	275/2	275/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	266							85
24	23	138	138	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	267							
25	24	277/2	277/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	268							86
25	24	139	139	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	269							86
25	24	279/2	279/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	270							
25	24	140	140	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	271							87
25	24	281/2	281/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	272							87
25	24	141	141	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	273							
25	24	283/2	283/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	274							88
25	24	142	142	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	275							88
25	24	285/2	285/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	276							
25	24	143	143	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	277							89
25	24	287/2	287/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	278							89
25	24	144	144	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	279							
26	25	289/2	289/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	280							90
26	25	145	145	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	281							90
26	25	291/2	291/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	282							
26	25	146	146	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	283							91
26	25	293/2	293/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	284							91
26	25	147	147	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	285							
26	25	295/2	295/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	286							92
26	25	148	148	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	287							92
26	25	297/2	297/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	288							
26	25	149	149	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	289							93
