mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	53/2	53/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	103							21
8	7	107/4	107/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	104							
8	7	27	27	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	105							
8	7	109/4	109/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	106							
8	7	55/2	55/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	107							
8	7	111/4	111/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	108							
8	7	28	28	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	109							
8	7	97/4	97/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	110							
8	7	101/4	101/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	111							
9	8	113/4	113/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	112							
9	8	57/2	57/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	113							22
9	8	115/4	115/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	114							22
9	8	29	29	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	115							
9	8	117/4	117/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	116							
9	8	59/2	59/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	117							23
9	8	119/4	119/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	118							23
9	8	30	30	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	119							
9	8	121/4	121/4	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	120	ornamentTrill						
9	8	31	31	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	121							
9	8	125/4	125/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	122							
9	8	63/2	63/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	123							
9	8	127/4	127/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	124							
9	8	32	32	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	125							
10	9	129/4	129/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	126							24
10	9	65/2	65/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	127							24
10	9	131/4	131/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	128							
10	9	33	33	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	129							
10	9	133/4	133/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	130	ornamentTrill						
10	9	34	34	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	131							
10	9	137/4	137/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	132							
10	9	139/4	139/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	133							
10	9	279/8	279/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	134							25
10	9	35	35	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	135							25
10	9	281/8	281/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	136							25
10	9	141/4	141/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	137							25
10	9	283/8	283/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	138							25
10	9	71/2	71/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	139							25
10	9	285/8	285/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	140							25
10	9	143/4	143/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	141							25
10	9	287/8	287/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	142							25
10	9	36	36	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	143							25
10	9	289/8	289/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	144							
10	9	133/4	133/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	145							
10	9	137/4	137/4	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	146							
11	10	145/4	145/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	147							
11	10	73/2	73/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	148							26
11	10	147/4	147/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	149							26
11	10	37	37	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	150							26
11	10	149/4	149/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	151							26
11	10	75/2	75/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	152							26
11	10	151/4	151/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	153							26
11	10	38	38	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	154							
11	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	155							
11	10	155/4	155/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	156							27
11	10	39	39	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	157							
11	10	157/4	157/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	158							28
11	10	79/2	79/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	159							
11	10	159/4	159/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	160							29
11	10	40	40	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	161							
11	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	162							
11	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	1	3	1/8	1/8	1	163							
12	11	161/4	161/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	164							
12	11	163/4	163/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	165							30
12	11	41	41	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	166							
12	11	165/4	165/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	167							31
12	11	83/2	83/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	168							
12	11	167/4	167/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	169							32
12	11	42	42	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	170							
12	11	169/4	169/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	171							
12	11	85/2	85/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	172							
12	11	171/4	171/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	173							
12	11	43	43	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	174							
12	11	173/4	173/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	175							
12	11	175/4	175/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	176							
12	11	161/4	161/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	177							
12	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	178							
12	11	161/4	161/4	0.5	0	0	Chord	4/4	1	3	1/8	1/8	1	179							
12	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	1	3	1/8	1/8	1	180							
13	12	177/4	177/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	181							
13	12	45	45	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	182							
13	12	181/4	181/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	183							
13	12	91/2	91/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	184							
13	12	183/4	183/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	185							
13	12	46	46	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	186							
13	12	185/4	185/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	187							
13	12	93/2	93/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	188							
13	12	187/4	187/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	189							
13	12	47	47	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	190							
13	12	189/4	189/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	191							
14	12	48	48	0.25	0	15/16	Chord	4/4	1	1	1/16	1/16	1	192							
15	13	193/4	193/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	193							
15	13	49	49	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	194							
15	13	197/4	197/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	195							33
15	13	99/2	99/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	196							
15	13	199/4	199/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	197							34
15	13	50	50	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	198							
15	13	201/4	201/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	199							35
15	13	101/2	101/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	200							35
15	13	203/4	203/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	201							
15	13	51	51	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	202							
15	13	205/4	205/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	203	ornamentTrill						
15	13	52	52	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	204							
15	13	193/4	193/4	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	205							
15	13	193/4	193/4	0.75	0	0	Chord	4/4	1	3	3/16	1/8	3/2	206							
16	14	209/4	209/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	207							
16	14	105/2	105/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	208							36
16	14	211/4	211/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	209							36
16	14	53	53	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	210							
16	14	213/4	213/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	211							
16	14	107/2	107/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	212							37
16	14	215/4	215/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	213							
16	14	54	54	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	214							
16	14	217/4	217/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	215							38
16	14	109/2	109/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	216							38
16	14	219/4	219/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	217							38
16	14	55	55	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	218							
16	14	221/4	221/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	219							
16	14	111/2	111/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	220							39
16	14	223/4	223/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	221							
16	14	56	56	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	222							40
17	15	225/4	225/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	223							
17	15	113/2	113/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	224							
17	15	227/4	227/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	225							41
17	15	57	57	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	226							41
17	15	229/4	229/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	227							
17	15	115/2	115/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	228							
17	15	231/4	231/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	229							
17	15	58	58	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	230							
17	15	233/4	233/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	231							42
17	15	117/2	117/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	232							42
17	15	235/4	235/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	233							
17	15	59	59	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	234							
17	15	237/4	237/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	235							43
17	15	119/2	119/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	236							
17	15	239/4	239/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	237							44
17	15	60	60	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	238							
18	16	241/4	241/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	239							45
18	16	121/2	121/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	240							45
18	16	243/4	243/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	241							
18	16	61	61	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	242							
18	16	245/4	245/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	243							46
18	16	123/2	123/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	244							
18	16	247/4	247/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	245							47
18	16	62	62	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	246							
18	16	249/4	249/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	247							48
18	16	125/2	125/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	248							48
18	16	251/4	251/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	249							
18	16	63	63	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	250							
18	16	253/4	253/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	251							49
18	16	127/2	127/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	252							
18	16	255/4	255/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	253							50
18	16	64	64	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	254							
19	17	257/4	257/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	255							51
19	17	129/2	129/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	256							51
19	17	259/4	259/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	257							
19	17	65	65	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	258							
19	17	261/4	261/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	259							52
19	17	131/2	131/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	260							52
19	17	263/4	263/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	261							
19	17	66	66	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	262							
19	17	265/4	265/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	263	ornamentTrill						
19	17	267/4	267/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	264							
19	17	67	67	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	265							
19	17	269/4	269/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	266							
19	17	271/4	271/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	267							
19	17	68	68	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	268							
19	17	265/4	265/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	269							
20	18	273/4	273/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	270							
20	18	137/2	137/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	271							
20	18	275/4	275/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	272							
20	18	69	69	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	273							
20	18	277/4	277/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	274							
20	18	279/4	279/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	275							
20	18	281/4	281/4	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	276							
20	18	71	71	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	277							
20	18	285/4	285/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	278							
20	18	143/2	143/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	279							
20	18	287/4	287/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	280							
20	18	72	72	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	281							
20	18	281/4	281/4	0.75	1/2	1/2	Chord	4/4	1	2	3/16	1/8	3/2	282							
21	19	289/4	289/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	283							
21	19	73	73	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	284							53
