mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	45/4	45/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	25							
5	5	12	12	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	26							
6	6	49/4	49/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	27							
6	6	151/12	151/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	28							
6	6	155/12	155/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	29							
6	6	53/4	53/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	30							
6	6	163/12	163/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	31							
6	6	167/12	167/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	32							
6	6	57/4	57/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	33							
6	6	175/12	175/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	34							
6	6	179/12	179/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	35							
7	7	61/4	61/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	36							
7	7	16	16	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	37							
7	7	65/4	65/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	38							
7	7	17	17	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	39							
7	7	69/4	69/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	40							
7	7	18	18	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	41							
8	8	73/4	73/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	42							
8	8	223/12	223/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	43							
8	8	227/12	227/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	44							
8	8	77/4	77/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	45							
8	8	235/12	235/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	46							
8	8	239/12	239/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	47							
8	8	81/4	81/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	48							
8	8	247/12	247/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	49							
8	8	251/12	251/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	50							
9	9	85/4	85/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	51							
9	9	259/12	259/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	52							
9	9	263/12	263/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	53							
9	9	89/4	89/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	54							
9	9	271/12	271/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	55							
9	9	275/12	275/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	56							
9	9	93/4	93/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	57							
9	9	283/12	283/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	58							
9	9	287/12	287/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	59							
10	10	97/4	97/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	60							
10	10	295/12	295/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	61							
10	10	299/12	299/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	62							
10	10	101/4	101/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	63							
10	10	307/12	307/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	64							
10	10	311/12	311/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	65							
10	10	105/4	105/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	66							
10	10	319/12	319/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	67							
10	10	323/12	323/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	68							
11	11	109/4	109/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	69							
11	11	28	28	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	70							
11	11	113/4	113/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	71							
11	11	29	29	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	72							
11	11	117/4	117/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	73							
11	11	30	30	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	74							
12	12	121/4	121/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	75							
12	12	367/12	367/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	76							
12	12	371/12	371/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	77							
12	12	125/4	125/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	78							
12	12	379/12	379/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	79							
12	12	383/12	383/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	80							
12	12	129/4	129/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	81							
12	12	391/12	391/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	82							
12	12	395/12	395/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	83							
13	13	133/4	133/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	84							
13	13	403/12	403/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	85							
13	13	407/12	407/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	86							
13	13	137/4	137/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	87							
13	13	415/12	415/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	88							
13	13	419/12	419/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	89							
13	13	141/4	141/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	90							
13	13	427/12	427/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	91							
13	13	431/12	431/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	92							
14	14	145/4	145/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	93							
14	14	37	37	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	94							
14	14	149/4	149/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	95							
14	14	38	38	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	96							
14	14	153/4	153/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	97							
14	14	39	39	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	98							
15	15	157/4	157/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	99							
15	15	475/12	475/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	100							
15	15	479/12	479/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	101							
15	15	161/4	161/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	102							
15	15	487/12	487/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	103							
15	15	491/12	491/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	104							
15	15	165/4	165/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	105							
15	15	499/12	499/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	106							
15	15	503/12	503/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	107							
16	16	169/4	169/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	108							
16	16	43	43	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	109							
16	16	173/4	173/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	110							
16	16	44	44	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	111							
16	16	177/4	177/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	112							
16	16	45	45	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	113							
17	17	181/4	181/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	114							
17	17	547/12	547/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	115							
17	17	551/12	551/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	116							
17	17	185/4	185/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	117							
17	17	559/12	559/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	118							
17	17	563/12	563/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	119							
17	17	189/4	189/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	120							
17	17	571/12	571/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	121							
17	17	575/12	575/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	122							
18	18	193/4	193/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	123							
18	18	583/12	583/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	124							
18	18	587/12	587/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	125							
18	18	197/4	197/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	126							
18	18	595/12	595/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	127							
18	18	599/12	599/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	128							
18	18	201/4	201/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	129							
18	18	607/12	607/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	130							
18	18	611/12	611/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	131							
19	19	205/4	205/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	132							
19	19	619/12	619/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	133							
19	19	623/12	623/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	134							
19	19	209/4	209/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	135							
19	19	631/12	631/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	136							
19	19	635/12	635/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	137							
19	19	213/4	213/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	138							
19	19	643/12	643/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	139							
19	19	647/12	647/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	140							
20	20	217/4	217/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	141							
20	20	655/12	655/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	142							
20	20	659/12	659/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	143							
20	20	221/4	221/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	144							
20	20	667/12	667/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	145							
20	20	671/12	671/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	146							
20	20	225/4	225/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	147							
20	20	679/12	679/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	148							
20	20	683/12	683/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	149							
21	21	229/4	229/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	150							
21	21	691/12	691/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	151							
21	21	695/12	695/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	152							
21	21	233/4	233/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	153							
21	21	703/12	703/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	154							
21	21	707/12	707/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	155							
21	21	237/4	237/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	156							
21	21	715/12	715/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	157							
21	21	719/12	719/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	158							
22	22	241/4	241/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	159							
22	22	727/12	727/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	160							
22	22	731/12	731/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	161							
22	22	245/4	245/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	162							
22	22	739/12	739/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	163							
22	22	743/12	743/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	164							
22	22	249/4	249/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	165							
22	22	751/12	751/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	166							
22	22	755/12	755/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	167							
23	23	253/4	253/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	168							
23	23	763/12	763/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	169							
23	23	767/12	767/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	170							
23	23	257/4	257/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	171							
23	23	775/12	775/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	172							
23	23	779/12	779/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	173							
23	23	261/4	261/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	174							
23	23	787/12	787/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	175							
23	23	791/12	791/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	176							
24	24	265/4	265/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	177							
24	24	799/12	799/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	178							
24	24	803/12	803/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	179							
24	24	269/4	269/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	180							
24	24	811/12	811/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	181							
24	24	815/12	815/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	182							
24	24	273/4	273/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	183							
24	24	823/12	823/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	184							
24	24	827/12	827/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	185							
25	25	277/4	277/4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	186							0
25	25	285/4	285/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	187							
26	26	72	72	0.25	0	11/16	Chord	3/4	1	1	1/16	1/16	1	188							
27	27	289/4	289/4	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	189							
27	27	293/4	293/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	190							
27	27	883/12	883/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	191							
27	27	887/12	887/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	192							
27	27	297/4	297/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	193							
27	27	895/12	895/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	194							
27	27	899/12	899/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	195							
28	28	301/4	301/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	196							
28	28	907/12	907/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	197							
28	28	911/12	911/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	198							
28	28	305/4	305/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	199							
28	28	919/12	919/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	200							
28	28	923/12	923/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	201							
28	28	309/4	309/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	202							
28	28	931/12	931/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	203							
28	28	935/12	935/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	204							
29	29	313/4	313/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	205							
29	29	79	79	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	206							
29	29	317/4	317/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	207							
29	29	80	80	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	208							
29	29	321/4	321/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	209							
29	29	81	81	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	210							
30	30	325/4	325/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	211							
30	30	82	82	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	212							
30	30	329/4	329/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	213							
30	30	83	83	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	214							
30	30	333/4	333/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	215							
30	30	84	84	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	216							
31	31	337/4	337/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	217							
31	31	1015/12	1015/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	218							
31	31	1019/12	1019/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	219							
31	31	341/4	341/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	220							
31	31	1027/12	1027/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	221							
31	31	1031/12	1031/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	222							
31	31	345/4	345/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	223							
31	31	1039/12	1039/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	224							
31	31	1043/12	1043/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	225							
32	32	349/4	349/4	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	226							
32	32	88	88	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	227							
32	32	353/4	353/4	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	228							
32	32	89	89	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	229							
32	32	357/4	357/4	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	230							
32	32	90	90	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	231							
33	33	361/4	361/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	232							
33	33	1087/12	1087/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	233							
33	33	1091/12	1091/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	234							
33	33	365/4	365/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	235							
33	33	1099/12	1099/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	236							
33	33	1103/12	1103/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	237							
33	33	369/4	369/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	238							
33	33	1111/12	1111/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	239							
33	33	1115/12	1115/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	240							
34	34	373/4	373/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	241							
34	34	1123/12	1123/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	242							
34	34	1127/12	1127/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	243							
34	34	377/4	377/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	244							
34	34	1135/12	1135/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	245							
34	34	1139/12	1139/12	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	246							
34	34	381/4	381/4	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	247							
34	34	1147/12	1147/12	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	248							
34	34	1151/12	1151/12	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	249							
35	35	385/4	385/4	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	250							
35	35	1159/12	1159/12	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	251							
35	35	1163/12	1163/12	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	252							
35	35	389/4	389/4	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	253							
35	35	1171/12	1171/12	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	254							
