mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	75/4	75/4	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	87							
6	5	39/2	39/2	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	88							10
6	5	157/8	157/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	89							10
6	5	79/4	79/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	90							10
6	5	159/8	159/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	91							10
6	5	20	20	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	92							10
6	5	161/8	161/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	93							10
6	5	81/4	81/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	94							
6	5	41/2	41/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	95							
6	5	75/4	75/4	0.75	1/2	1/2	Chord	4/4	1	2	3/16	1/8	3/2	96							
6	5	75/4	75/4	0.75	1/2	1/2	Chord	4/4	1	3	3/16	1/8	3/2	97							
6	5	75/4	75/4	0.75	1/2	1/2	Chord	4/4	1	4	3/16	1/8	3/2	98							
7	6	83/4	83/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	99							
7	6	21	21	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	100							11
7	6	169/8	169/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	101							11
7	6	85/4	85/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	102							
7	6	43/2	43/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	103							
7	6	87/4	87/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	104							
7	6	22	22	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	105							
7	6	89/4	89/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	106							
7	6	45/2	45/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	107							
7	6	91/4	91/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	108							
7	6	23	23	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	109							
7	6	93/4	93/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	110							
7	6	47/2	47/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	111							
7	6	95/4	95/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	112							
7	6	24	24	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	113							
7	6	97/4	97/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	114							
7	6	49/2	49/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	115							
7	6	91/4	91/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	116							
7	6	93/4	93/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	117							
7	6	95/4	95/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	118							
7	6	97/4	97/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	119							
8	7	99/4	99/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	120							
8	7	25	25	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	121							
8	7	101/4	101/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	122							
8	7	51/2	51/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	123							
8	7	103/4	103/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	124							
8	7	26	26	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	125							
8	7	105/4	105/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	126							
8	7	53/2	53/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	127							
8	7	107/4	107/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	128							12
8	7	215/8	215/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	129							12
8	7	27	27	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	130							12
8	7	217/8	217/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	131							12
8	7	109/4	109/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	132							
8	7	55/2	55/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	133							
8	7	111/4	111/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	134							13
8	7	223/8	223/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	135							13
8	7	28	28	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	136							13
8	7	225/8	225/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	137							13
8	7	113/4	113/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	138							
8	7	57/2	57/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	139							
8	7	99/4	99/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	140							
8	7	101/4	101/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	141							
8	7	103/4	103/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	142							
8	7	105/4	105/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	143							
9	8	115/4	115/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	144							
9	8	29	29	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	145							
9	8	117/4	117/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	146							
9	8	59/2	59/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	147							
9	8	119/4	119/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	148							14
9	8	239/8	239/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	149							14
9	8	30	30	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	150							14
9	8	241/8	241/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	151							14
9	8	121/4	121/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	152							
9	8	61/2	61/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	153							
9	8	123/4	123/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	154							
9	8	31	31	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	155							
9	8	125/4	125/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	156							
9	8	63/2	63/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	157							
9	8	127/4	127/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	158							15
9	8	255/8	255/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	159							15
9	8	32	32	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	160							15
9	8	257/8	257/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	161							15
9	8	129/4	129/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	162							
9	8	65/2	65/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	163							
10	9	131/4	131/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	164							
10	9	33	33	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	165							
10	9	133/4	133/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	166							
10	9	67/2	67/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	167							
10	9	135/4	135/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	168							16
10	9	271/8	271/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	169							16
10	9	34	34	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	170							
10	9	137/4	137/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	171							
10	9	69/2	69/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	172							
10	9	139/4	139/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	173							
10	9	35	35	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	174							17
10	9	281/8	281/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	175							17
10	9	141/4	141/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	176							
10	9	71/2	71/2	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	177							18
10	9	285/8	285/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	178							18
10	9	143/4	143/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	179							
10	9	36	36	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	180							19
10	9	289/8	289/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	181							19
10	9	145/4	145/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	182							
10	9	73/2	73/2	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	183							20
10	9	293/8	293/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	184							20
11	10	147/4	147/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	185							
11	10	37	37	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	186							21
11	10	297/8	297/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	187							21
11	10	149/4	149/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	188							
11	10	75/2	75/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	189							
11	10	151/4	151/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	190							22
11	10	303/8	303/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	191							22
11	10	38	38	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	192							22
11	10	305/8	305/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	193							22
11	10	153/4	153/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	194							
11	10	77/2	77/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	195							
11	10	155/4	155/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	196							
11	10	39	39	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	197							23
11	10	313/8	313/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	198							23
11	10	157/4	157/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	199							
11	10	79/2	79/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	200							
11	10	159/4	159/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	201							24
11	10	319/8	319/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	202							24
11	10	40	40	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	203							24
11	10	321/8	321/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	204							24
11	10	161/4	161/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	205							
11	10	81/2	81/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	206							
12	11	163/4	163/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	207							
12	11	41	41	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	208							25
12	11	329/8	329/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	209							25
12	11	165/4	165/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	210							
12	11	83/2	83/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	211							
12	11	167/4	167/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	212							26
12	11	335/8	335/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	213							26
12	11	42	42	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	214							26
12	11	337/8	337/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	215							26
12	11	169/4	169/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	216							
12	11	85/2	85/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	217							
12	11	171/4	171/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	218							27
12	11	343/8	343/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	219							27
12	11	43	43	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	220							27
12	11	345/8	345/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	221							27
12	11	173/4	173/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	222							
12	11	87/2	87/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	223							
12	11	175/4	175/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	224							
12	11	44	44	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	225							
12	11	177/4	177/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	226							
12	11	89/2	89/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	227							
13	12	179/4	179/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	228							
13	12	45	45	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	229							28
13	12	361/8	361/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	230							28
13	12	181/4	181/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	231							
13	12	91/2	91/2	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	232							29
13	12	365/8	365/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	233							29
13	12	183/4	183/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	234							
13	12	46	46	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	235							
13	12	185/4	185/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	236							
13	12	93/2	93/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	237							
13	12	187/4	187/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	238							
13	12	48	48	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	239							
13	12	193/4	193/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	240							
13	12	97/2	97/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	241							
14	13	195/4	195/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	242							30
14	13	49	49	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	243							30
14	13	393/8	393/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	244							30
14	13	197/4	197/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	245							
14	13	99/2	99/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	246							
14	13	199/4	199/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	247							31
14	13	50	50	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	248							31
14	13	401/8	401/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	249							31
14	13	201/4	201/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	250							
14	13	101/2	101/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	251							
14	13	203/4	203/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	252							32
14	13	51	51	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	253							32
14	13	409/8	409/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	254							32
14	13	205/4	205/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	255							
14	13	103/2	103/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	256							
14	13	207/4	207/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	257							
14	13	52	52	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	258							
14	13	209/4	209/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	259							
14	13	105/2	105/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	260							
15	14	211/4	211/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	261							33
15	14	423/8	423/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	262							33
15	14	53	53	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	263							33
15	14	425/8	425/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	264							33
15	14	213/4	213/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	265							
15	14	107/2	107/2	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	266							
15	14	215/4	215/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	267							34
15	14	54	54	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	268							34
15	14	433/8	433/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	269							34
15	14	217/4	217/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	270							
15	14	109/2	109/2	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	271							
15	14	219/4	219/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	272							
15	14	55	55	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	273							
15	14	221/4	221/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	274							
15	14	111/2	111/2	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	275							
15	14	223/4	223/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	276							35
15	14	447/8	447/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	277							35
15	14	56	56	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	278							35
15	14	449/8	449/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	279							35
15	14	225/4	225/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	280							
15	14	113/2	113/2	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	281							
