mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	29	29	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	51								5
6	5	59/2	59/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	52								5
6	5	30	30	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	53								
6	5	49/2	49/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	54								
6	5	49/2	49/2	2.0	0	0	Chord	3/2	1	3	1/2		1/2	1	55								
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	56								
7	6	32	32	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	57								
7	6	65/2	65/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	58								6
7	6	33	33	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	59								6
7	6	67/2	67/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	60								6
7	6	34	34	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	61								
7	6	69/2	69/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	62								7
7	6	35	35	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	63								
7	6	71/2	71/2	0.75	5/4	5/4	Chord	3/2	1	1	3/16		1/8	3/2	64								
7	6	145/4	145/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	65								
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	66								
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	3	3/8		1/4	3/2	67								
8	7	73/2	73/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	68								
8	7	37	37	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	69								
8	7	75/2	75/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	70								
8	7	38	38	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	71								
8	7	77/2	77/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	72								
8	7	40	40	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	73								
8	7	81/2	81/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	74								8
8	7	41	41	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	75								8
8	7	83/2	83/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	76								8
8	7	42	42	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	77								
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	78								
9	8	44	44	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	79								
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	80								9
9	8	45	45	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	81								9
9	8	91/2	91/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	82								9
9	8	46	46	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	83								
9	8	93/2	93/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	84								
9	8	48	48	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	85								
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	86								
10	9	97/2	97/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	87								10
10	9	49	49	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	88								10
10	9	99/2	99/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	89								10
10	9	50	50	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	90								
10	9	101/2	101/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	91								
10	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	92								
10	9	52	52	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	93								
10	9	105/2	105/2	1.0	1	1	Chord	3/2	1	1	1/4		1/4	1	94								
10	9	107/2	107/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	95								
10	9	97/2	97/2	0.5	0	0	Chord	3/2	1	2	1/8		1/8	1	96								
10	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	97								
10	9	105/2	105/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	98								
10	9	107/2	107/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	99								
11	10	109/2	109/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	100								
11	10	56	56	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	101								
11	10	113/2	113/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	102								
11	10	57	57	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	103								
11	10	115/2	115/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	104								
11	10	58	58	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	105								
11	10	117/2	117/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	106	ornamentTrill							
11	10	60	60	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	107								
11	10	109/2	109/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	108								
11	10	109/2	109/2	1.5	0	0	Chord	3/2	1	3	3/8		1/4	3/2	109								
12	11	121/2	121/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	110								
12	11	61	61	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	111								
12	11	123/2	123/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	112								
12	11	62	62	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	113								
12	11	125/2	125/2	0.0	1/2	1/2	Chord	3/2	1	1	0	appoggiatura	1/8	1	114								
12	11	125/2	125/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	115								
12	11	127/2	127/2	0.75	3/4	3/4	Chord	3/2	1	1	3/16		1/8	3/2	116								
12	11	257/4	257/4	0.25	15/16	15/16	Chord	3/2	1	1	1/16		1/16	1	117								
12	11	129/2	129/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	118								
12	11	66	66	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	119								
12	11	125/2	125/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4		1/4	1	120								
12	11	129/2	129/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	121								
12	11	125/2	125/2	1.0	1/2	1/2	Chord	3/2	1	3	1/4		1/4	1	122								
13	12	133/2	133/2	1.0	0	0	Chord	3/2	1	1	1/4		1/4	1	123								
13	12	135/2	135/2	0.25	1/4	1/4	Chord	3/2	1	1	1/16		1/16	1	124								
13	12	271/4	271/4	0.25	5/16	5/16	Chord	3/2	1	1	1/16		1/16	1	125								11
13	12	68	68	0.25	3/8	3/8	Chord	3/2	1	1	1/16		1/16	1	126								11
13	12	273/4	273/4	0.25	7/16	7/16	Chord	3/2	1	1	1/16		1/16	1	127								
13	12	137/2	137/2	0.75	1/2	1/2	Chord	3/2	1	1	3/16		1/8	3/2	128								
13	12	277/4	277/4	0.25	11/16	11/16	Chord	3/2	1	1	1/16		1/16	1	129								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	130								
13	12	72	72	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	131								
13	12	133/2	133/2	1.0	0	0	Chord	3/2	1	2	1/4		1/4	1	132								
13	12	139/2	139/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2		1/2	1	133								
14	13	145/2	145/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	134								
14	13	74	74	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	135								
14	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	136								
14	13	75	75	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	137								
14	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	138								
14	13	76	76	0.25	7/8	7/8	Chord	3/2	1	1	1/16		1/16	1	139								
14	13	305/4	305/4	0.25	15/16	15/16	Chord	3/2	1	1	1/16		1/16	1	140								
14	13	153/2	153/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	141								
14	13	78	78	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	142								
14	13	145/2	145/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	143								
14	13	145/2	145/2	1.5	0	0	Chord	3/2	1	3	3/8		1/4	3/2	144								
15	14	157/2	157/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	145								
15	14	80	80	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	146								
15	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	147								12
15	14	81	81	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	148								12
15	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	149								12
15	14	82	82	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	150								
15	14	165/2	165/2	1.0	1	1	Chord	3/2	1	1	1/4		1/4	1	151								
15	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	152								
15	14	157/2	157/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	153								
15	14	165/2	165/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	154								
15	14	167/2	167/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	155								
16	15	169/2	169/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	156								13
16	15	85	85	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	157								13
16	15	171/2	171/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	158								13
16	15	86	86	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	159								
16	15	173/2	173/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	160								
16	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	161								
16	15	177/2	177/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	162								
16	15	90	90	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	163								
16	15	169/2	169/2	0.5	0	0	Chord	3/2	1	2	1/8		1/8	1	164								
16	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	165								
16	15	177/2	177/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	166								
16	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	3	1/4		1/4	1	167								
16	15	177/2	177/2	1.5	1	1	Chord	3/2	1	3	3/8		1/4	3/2	168								
17	16	181/2	181/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	169	ornamentTrill							
17	16	92	92	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	170								
17	16	185/2	185/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	171								14
17	16	93	93	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	172								14
17	16	187/2	187/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	173								14
17	16	94	94	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	174								
17	16	189/2	189/2	1.0	1	1	Chord	3/2	1	1	1/4		1/4	1	175								
17	16	191/2	191/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	176								
17	16	181/2	181/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	177								
17	16	191/2	191/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	178								
18	17	193/2	193/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	179								15
18	17	97	97	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	180								15
18	17	195/2	195/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	181								15
18	17	98	98	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	182								
18	17	197/2	197/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	183								16
18	17	99	99	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	184								16
18	17	199/2	199/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	185								16
18	17	100	100	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	186								
18	17	201/2	201/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	187								17
18	17	101	101	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	188								17
18	17	203/2	203/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	189								17
18	17	102	102	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	190								
18	17	193/2	193/2	0.5	0	0	Chord	3/2	1	2	1/8		1/8	1	191								
19	18	205/2	205/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	192								18
19	18	103	103	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	193								18
19	18	207/2	207/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	194								18
19	18	104	104	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	195								
19	18	209/2	209/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	196								
19	18	106	106	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	197								
19	18	213/2	213/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	198								
19	18	108	108	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	199								
19	18	209/2	209/2	1.5	1/2	1/2	Chord	3/2	1	2	3/8		1/4	3/2	200								
19	18	213/2	213/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	201								
19	18	209/2	209/2	1.5	1/2	1/2	Chord	3/2	1	3	3/8		1/4	3/2	202								
20	19	217/2	217/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	203								
20	19	110	110	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	204								
20	19	221/2	221/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	205								19
20	19	111	111	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	206								19
20	19	223/2	223/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	207								19
20	19	112	112	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	208								
20	19	225/2	225/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	209	ornamentTrill							
20	19	114	114	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	210								
20	19	457/4	457/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	211								
21	20	229/2	229/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	212								
21	20	116	116	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	213								
21	20	233/2	233/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	214								
21	20	235/2	235/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	215								
21	20	237/2	237/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	216								
21	20	119	119	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	217								
21	20	239/2	239/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	218								
21	20	120	120	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	219								
21	20	229/2	229/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	220								
21	20	235/2	235/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	221								
21	20	237/2	237/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	222								
22	21	241/2	241/2	0.5	0	0	Chord	3/2	1	1	1/8		1/8	1	223								20
22	21	121	121	0.5	1/8	1/8	Chord	3/2	1	1	1/8		1/8	1	224								20
22	21	243/2	243/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8		1/8	1	225								20
22	21	122	122	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	226								
22	21	245/2	245/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	227								21
22	21	123	123	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	228								21
22	21	247/2	247/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	229								21
22	21	124	124	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	230								
22	21	249/2	249/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	231	ornamentTrill							
22	21	126	126	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	232								22
22	21	505/4	505/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	233								
22	21	241/2	241/2	0.5	0	0	Chord	3/2	1	2	1/8		1/8	1	234								
23	22	253/2	253/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	235								
23	22	128	128	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	236								
23	22	257/2	257/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	237								23
23	22	129	129	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	238								
23	22	259/2	259/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	239								
23	22	261/2	261/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	240								24
23	22	131	131	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	241								
23	22	263/2	263/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	242								25
23	22	132	132	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	243								
23	22	253/2	253/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	244								
23	22	259/2	259/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	245								
23	22	261/2	261/2	0.5	1	1	Chord	3/2	1	2	1/8		1/8	1	246								
23	22	263/2	263/2	0.5	5/4	5/4	Chord	3/2	1	2	1/8		1/8	1	247								
24	23	265/2	265/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	248								
24	23	134	134	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	249								
24	23	269/2	269/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	250	ornamentTrill							
24	23	271/2	271/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	251								
24	23	136	136	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	252								
24	23	273/2	273/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	253	ornamentTrill							
24	23	138	138	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	254								
24	23	265/2	265/2	1.0	0	0	Chord	3/2	1	2	1/4		1/4	1	255								
24	23	267/2	267/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4		1/4	1	256								
24	23	269/2	269/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4		1/4	1	257								
24	23	273/2	273/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	258								
25	24	277/2	277/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	259								
25	24	140	140	0.25	3/8	3/8	Chord	3/2	1	1	1/16		1/16	1	260								
25	24	561/4	561/4	0.25	7/16	7/16	Chord	3/2	1	1	1/16		1/16	1	261								
25	24	281/2	281/2	0.25	1/2	1/2	Chord	3/2	1	1	1/16		1/16	1	262								
25	24	563/4	563/4	0.25	9/16	9/16	Chord	3/2	1	1	1/16		1/16	1	263								
25	24	141	141	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	264								
25	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	265								
25	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2		1/2	1	266								
25	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	3	1/2		1/2	1	267								
25	24	283/2	283/2	2.0	3/4	3/4	Chord	3/2	1	4	1/2		1/2	1	268								
