mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
28	28	106	106	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	292							
28	28	213/2	213/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	293							
29	29	107	107	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	294							
29	29	215/2	215/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	295							
29	29	431/4	431/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	296							
29	29	108	108	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	297							
29	29	433/4	433/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	298							
30	30	217/2	217/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	299							
30	30	109	109	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	300							
30	30	219/2	219/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	301							
31	31	110	110	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	302							
31	31	221/2	221/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	303							
31	31	443/4	443/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	304							
31	31	111	111	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	305							
31	31	445/4	445/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	306							
32	32	223/2	223/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	307							15
32	32	447/4	447/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	308							15
32	32	112	112	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	309							15
32	32	449/4	449/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	310							
32	32	225/2	225/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	311							
33	33	113	113	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	312	ornamentTrill						
33	33	227/2	227/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	313							
33	33	455/4	455/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	314							
33	33	114	114	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	315							
33	33	457/4	457/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	316							
34	34	229/2	229/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	317							
34	34	459/4	459/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	318							
34	34	115	115	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	319							
34	34	461/4	461/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	320							
34	34	231/2	231/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	321							
34	34	463/4	463/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	322							
35	35	116	116	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	323							16
35	35	465/4	465/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	324							16
35	35	233/2	233/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	325							
35	35	467/4	467/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	326							
35	35	117	117	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	327							
35	35	469/4	469/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	328							
36	36	235/2	235/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	329							
36	36	118	118	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	330							
36	36	237/2	237/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	331							
37	37	119	119	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	332							
37	37	239/2	239/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	333							
37	37	479/4	479/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	334							
37	37	120	120	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	335							
37	37	481/4	481/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	336							
38	38	241/2	241/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	337							
38	38	121	121	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	338							
38	38	243/2	243/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	339							
39	39	122	122	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	340							
39	39	245/2	245/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	341							
39	39	491/4	491/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	342							
39	39	123	123	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	343							
39	39	493/4	493/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	344							
40	40	247/2	247/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	345							
40	40	495/4	495/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	346							
40	40	124	124	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	347							
40	40	497/4	497/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	348							
40	40	249/2	249/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	349							
40	40	499/4	499/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	350							
41	41	125	125	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	351							
41	41	501/4	501/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	352							
41	41	251/2	251/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	353							
41	41	503/4	503/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	354							
41	41	126	126	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	355							
41	41	505/4	505/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	356							
42	42	253/2	253/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	357							
42	42	507/4	507/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	358							
42	42	127	127	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	359							
42	42	509/4	509/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	360							
42	42	255/2	255/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	361							
42	42	511/4	511/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	362							
42	42	253/2	253/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	363							
42	42	127	127	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	364							
43	43	128	128	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	365							
43	43	513/4	513/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	366							
43	43	257/2	257/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	367							
43	43	515/4	515/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	368							
43	43	129	129	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	369							
43	43	517/4	517/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	370							
44	44	259/2	259/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	371							
44	44	519/4	519/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	372							
44	44	130	130	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	373							
44	44	521/4	521/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	374							
44	44	261/2	261/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	375							
44	44	523/4	523/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	376							
45	45	131	131	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	377							
45	45	525/4	525/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	378							
45	45	263/2	263/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	379							
45	45	527/4	527/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	380							
45	45	132	132	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	381							
45	45	529/4	529/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	382							
46	46	265/2	265/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	383							
46	46	531/4	531/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	384							
46	46	133	133	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	385							
46	46	533/4	533/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	386							
46	46	267/2	267/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	387							
46	46	535/4	535/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	388							
47	47	134	134	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	389							
47	47	537/4	537/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	390							
47	47	269/2	269/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	391							
47	47	539/4	539/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	392							
47	47	135	135	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	393							
47	47	541/4	541/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	394							
48	48	271/2	271/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	395							
48	48	136	136	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	396							
48	48	273/2	273/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	397							
49	49	137	137	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	398							
49	49	275/2	275/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	399							
49	49	551/4	551/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	400							
49	49	138	138	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	401							
49	49	553/4	553/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	402							
50	50	277/2	277/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	403							
50	50	139	139	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	404							
50	50	279/2	279/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	405							
51	51	140	140	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	406							
51	51	281/2	281/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	407							
51	51	563/4	563/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	408							
51	51	141	141	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	409							
51	51	565/4	565/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	410							
52	52	283/2	283/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	411							
52	52	567/4	567/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	412							
52	52	142	142	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	413							
52	52	569/4	569/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	414							
52	52	285/2	285/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	415							
52	52	571/4	571/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	416							
53	53	143	143	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	417							
53	53	573/4	573/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	418							
53	53	287/2	287/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	419							
53	53	575/4	575/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	420							
53	53	144	144	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	421							
53	53	577/4	577/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	422							
54	54	289/2	289/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	423							
54	54	579/4	579/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	424							
54	54	145	145	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	425							
54	54	581/4	581/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	426							
54	54	291/2	291/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	427							
54	54	583/4	583/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	428							
54	54	289/2	289/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	429							
54	54	145	145	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	430							
55	55	146	146	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	431							
55	55	585/4	585/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	432							
55	55	293/2	293/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	433							
55	55	587/4	587/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	434							
55	55	147	147	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	435							
55	55	589/4	589/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	436							
56	56	295/2	295/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	437							
56	56	591/4	591/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	438							
56	56	148	148	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	439							
56	56	297/2	297/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	440							
57	57	149	149	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	441							
57	57	299/2	299/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	442							
57	57	599/4	599/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	443							
57	57	150	150	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	444							
57	57	601/4	601/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	445							
58	58	301/2	301/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	446							
58	58	603/4	603/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	447							
58	58	151	151	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	448							
58	58	303/2	303/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	449							
59	59	152	152	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	450							
59	59	305/2	305/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	451							
59	59	611/4	611/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	452							
59	59	153	153	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	453							
59	59	613/4	613/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	454							
60	60	307/2	307/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	455							
60	60	615/4	615/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	456							
60	60	154	154	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	457							
60	60	617/4	617/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	458							
60	60	309/2	309/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	459							
60	60	619/4	619/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	460							
61	61	155	155	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	461							
61	61	621/4	621/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	462							
61	61	311/2	311/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	463							
61	61	623/4	623/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	464							
61	61	156	156	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	465							
61	61	625/4	625/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	466							
62	62	313/2	313/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	467							
62	62	627/4	627/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	468							
62	62	157	157	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	469							
62	62	629/4	629/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	470							
62	62	315/2	315/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	471							
62	62	631/4	631/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	472							
62	62	313/2	313/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	473							
62	62	157	157	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	474							
63	63	158	158	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	475							
63	63	633/4	633/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	476							
63	63	317/2	317/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	477							
63	63	635/4	635/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	478							
63	63	159	159	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	479							
63	63	637/4	637/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	480							
63	63	158	158	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	481							
63	63	158	158	0.25	0	0	Chord	3/8	1	3	1/16	1/16	1	482							
64	64	319/2	319/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	483							
64	64	639/4	639/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	484							
64	64	160	160	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	485							
64	64	641/4	641/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	486							
64	64	321/2	321/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	487							
64	64	643/4	643/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	488							
65	65	161	161	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	489							
65	65	645/4	645/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	490							
65	65	323/2	323/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	491							
65	65	647/4	647/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	492							
65	65	162	162	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	493							
65	65	649/4	649/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	494							
66	66	325/2	325/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	495							
66	66	651/4	651/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	496							
66	66	163	163	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	497							
66	66	653/4	653/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	498							
66	66	327/2	327/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	499							
66	66	655/4	655/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	500							
67	67	164	164	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	501							
67	67	657/4	657/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	502							
67	67	329/2	329/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	503							
67	67	659/4	659/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	504							
67	67	165	165	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	505							
67	67	661/4	661/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	506							
68	68	331/2	331/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	507							
68	68	663/4	663/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	508							
68	68	166	166	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	509							
68	68	665/4	665/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	510							
68	68	333/2	333/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	511							
68	68	667/4	667/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	512							
69	69	167	167	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	513							
69	69	669/4	669/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	514							
69	69	335/2	335/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	515							
69	69	671/4	671/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	516							
69	69	168	168	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	517							
69	69	673/4	673/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	518							
70	70	337/2	337/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	519							
70	70	675/4	675/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	520							
70	70	169	169	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	521							
70	70	677/4	677/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	522							
70	70	339/2	339/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	523							
70	70	679/4	679/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	524							
71	71	170	170	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	525							17
71	71	681/4	681/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	526							17
71	71	341/2	341/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	527							17
71	71	683/4	683/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	528							
71	71	171	171	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	529							
72	72	343/2	343/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	530							
72	72	172	172	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	531							18
72	72	689/4	689/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	532							
72	72	345/2	345/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	533							19
72	72	691/4	691/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	534							
73	73	173	173	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	535							
73	73	693/4	693/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	536							
73	73	347/2	347/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	537							
73	73	695/4	695/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	538							
73	73	174	174	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	539							
73	73	697/4	697/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	540							
74	74	349/2	349/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	541							
74	74	175	175	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	542							20
74	74	701/4	701/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	543							
74	74	351/2	351/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	544							21
74	74	703/4	703/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	545							
75	75	176	176	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	546							
75	75	705/4	705/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	547							
75	75	353/2	353/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	548							
75	75	707/4	707/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	549							
75	75	177	177	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	550							
75	75	709/4	709/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	551							
76	76	355/2	355/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	552							22
76	76	711/4	711/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	553							22
76	76	178	178	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	554							22
76	76	713/4	713/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	555							
76	76	357/2	357/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	556							
77	77	179	179	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	557							23
77	77	717/4	717/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	558							
77	77	359/2	359/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	559							24
77	77	719/4	719/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	560							
77	77	180	180	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	561							25
77	77	721/4	721/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	562							
78	78	361/2	361/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	563							
78	78	723/4	723/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	564							
78	78	181	181	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	565	ornamentTrill						
78	78	727/4	727/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	566							
78	78	181	181	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	567							
79	79	182	182	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	568							
79	79	365/2	365/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	569							
79	79	731/4	731/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	570							
79	79	183	183	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	571							
79	79	733/4	733/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	572							
79	79	182	182	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	573							
79	79	182	182	0.5	0	0	Chord	3/8	1	3	1/8	1/8	1	574							
80	80	367/2	367/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	575							
80	80	184	184	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	576							26
80	80	737/4	737/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	577							
80	80	369/2	369/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	578							27
80	80	739/4	739/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	579							
81	81	185	185	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	580							
81	81	741/4	741/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	581							
81	81	371/2	371/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	582							
81	81	743/4	743/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	583							
81	81	186	186	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	584							
81	81	745/4	745/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	585							
