mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
25	23	181/2	181/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	388						
25	23	363/4	363/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	389						
25	23	91	91	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	390						
25	23	365/4	365/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	391						
25	23	183/2	183/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	392						
25	23	733/8	733/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	393						
25	23	367/4	367/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	394						
25	23	92	92	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	395						
26	24	369/4	369/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	396						
26	24	185/2	185/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	397						
26	24	371/4	371/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	398						
26	24	93	93	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	399						
26	24	373/4	373/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	400						
26	24	187/2	187/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	401						
26	24	375/4	375/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	402						
26	24	94	94	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	403						
26	24	377/4	377/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	404						
26	24	189/2	189/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	405						
26	24	379/4	379/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	406						
26	24	95	95	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	407						
26	24	381/4	381/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	408						
26	24	191/2	191/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	409						
26	24	383/4	383/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	410						
26	24	96	96	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	411						
27	25	385/4	385/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	412						
27	25	193/2	193/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	413						
27	25	387/4	387/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	414						
27	25	97	97	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	415						
27	25	389/4	389/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	416						
27	25	195/2	195/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	417						
27	25	391/4	391/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	418						
27	25	98	98	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	419						
27	25	393/4	393/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	420						
27	25	197/2	197/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	421						
27	25	395/4	395/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	422						
27	25	99	99	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	423						
27	25	397/4	397/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	424						
27	25	199/2	199/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	425						
27	25	399/4	399/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	426						
27	25	100	100	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	427						
28	26	401/4	401/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	428						
28	26	201/2	201/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	429						
28	26	403/4	403/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	430						
28	26	101	101	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	431						
28	26	405/4	405/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	432						
28	26	203/2	203/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	433						
28	26	407/4	407/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	434						
28	26	102	102	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	435						
28	26	409/4	409/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	436						
28	26	205/2	205/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	437						
28	26	821/8	821/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	438						
28	26	411/4	411/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	439						
28	26	103	103	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	440						
28	26	413/4	413/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	441						
28	26	207/2	207/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	442						
28	26	415/4	415/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	443						
28	26	104	104	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	444						
29	27	417/4	417/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	445						
29	27	835/8	835/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	446						
29	27	209/2	209/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	447						
29	27	837/8	837/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	448						
29	27	419/4	419/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	449						
29	27	105	105	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	450						
29	27	421/4	421/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	451						
29	27	211/2	211/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	452						
29	27	423/4	423/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	453						
29	27	106	106	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	454						
29	27	425/4	425/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	455						
29	27	213/2	213/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	456						
29	27	427/4	427/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	457						
29	27	107	107	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	458						
29	27	429/4	429/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	459						
29	27	215/2	215/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	460						
29	27	431/4	431/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	461						
29	27	108	108	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	462						
30	28	433/4	433/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	463						
30	28	217/2	217/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	464						
30	28	435/4	435/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	465						
30	28	109	109	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	466						
30	28	437/4	437/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	467						
30	28	219/2	219/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	468						
30	28	439/4	439/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	469						
30	28	110	110	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	470						
30	28	441/4	441/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	471						
30	28	221/2	221/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	472						
30	28	443/4	443/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	473						
30	28	111	111	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	474						
30	28	445/4	445/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	475						
30	28	223/2	223/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	476						
30	28	447/4	447/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	477						
30	28	112	112	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	478						
31	29	449/4	449/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	479						
31	29	225/2	225/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	480						
31	29	451/4	451/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	481						
31	29	113	113	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	482						
31	29	453/4	453/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	483						
31	29	227/2	227/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	484						
31	29	455/4	455/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	485						
31	29	114	114	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	486						
31	29	457/4	457/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	487						
31	29	229/2	229/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	488						
31	29	459/4	459/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	489						
31	29	115	115	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	490						
31	29	461/4	461/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	491						
31	29	231/2	231/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	492						
31	29	463/4	463/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	493						
31	29	116	116	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	494						
32	30	465/4	465/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	495						
32	30	233/2	233/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	496						
32	30	467/4	467/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	497						
32	30	117	117	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	498						
32	30	469/4	469/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	499						
32	30	235/2	235/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	500						
32	30	471/4	471/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	501						
32	30	118	118	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	502						
32	30	473/4	473/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	503						
32	30	237/2	237/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	504						
32	30	475/4	475/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	505						
32	30	119	119	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	506						
32	30	477/4	477/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	507						
32	30	239/2	239/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	508						
32	30	479/4	479/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	509						
32	30	120	120	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	510						
33	31	481/4	481/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	511						
33	31	241/2	241/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	512						
33	31	483/4	483/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	513						
33	31	121	121	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	514						
33	31	485/4	485/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	515						
33	31	243/2	243/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	516						
33	31	487/4	487/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	517						
33	31	122	122	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	518						
33	31	489/4	489/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	519						
33	31	245/2	245/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	520						
33	31	981/8	981/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	521						
33	31	491/4	491/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	522						
33	31	123	123	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	523						
33	31	493/4	493/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	524						
33	31	247/2	247/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	525						
33	31	989/8	989/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	526						
33	31	495/4	495/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	527						
33	31	124	124	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	528						
33	31	993/8	993/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	529						
34	32	497/4	497/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	530						
34	32	249/2	249/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	531						
34	32	997/8	997/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	532						
34	32	499/4	499/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	533						
34	32	125	125	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	534						
34	32	1001/8	1001/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	535						
34	32	501/4	501/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	536						
34	32	251/2	251/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	537						
34	32	503/4	503/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	538						
34	32	126	126	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	539						
34	32	505/4	505/4	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	540						
