mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
13	13	813/16	813/16	0.0625	45/64	45/64	Chord	4/4	1	1	1/64		1/64	1	284						
13	13	407/8	407/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	285						
13	13	51	51	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	286						
13	13	409/8	409/8	0.25	25/32	25/32	Chord	4/4	1	1	1/16		1/16	1	287						
13	13	411/8	411/8	0.25	27/32	27/32	Chord	4/4	1	1	1/16		1/16	1	288						
13	13	413/8	413/8	0.0625	29/32	29/32	Chord	4/4	1	1	1/64		1/64	1	289	ornamentTrill					
13	13	827/16	827/16	0.0625	59/64	59/64	Chord	4/4	1	1	1/64		1/64	1	290						
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	291						
13	13	50	50	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	292						
14	14	52	52	0.375	0	0	Chord	4/4	1	1	3/32		1/16	3/2	293						
14	14	419/8	419/8	0.0625	3/32	3/32	Chord	4/4	1	1	1/64		1/64	1	294						
14	14	839/16	839/16	0.0625	7/64	7/64	Chord	4/4	1	1	1/64		1/64	1	295						
14	14	105/2	105/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	296						
14	14	421/8	421/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	297						
14	14	211/4	211/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	298						
14	14	423/8	423/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	299						
14	14	53	53	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	300						
14	14	425/8	425/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	301						
14	14	213/4	213/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	302						
14	14	427/8	427/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	303						
14	14	107/2	107/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	304						
14	14	429/8	429/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	305						
14	14	215/4	215/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	306						
14	14	431/8	431/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	307						
14	14	54	54	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	308						
14	14	217/4	217/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	309						
14	14	435/8	435/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	310						
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	311	ornamentTrill					
14	14	55	55	0.125	3/4	3/4	Chord	4/4	1	2	1/32		1/32	1	312						
14	14	441/8	441/8	0.125	25/32	25/32	Chord	4/4	1	2	1/32		1/32	1	313						
14	14	221/4	221/4	0.125	13/16	13/16	Chord	4/4	1	2	1/32		1/32	1	314						
14	14	443/8	443/8	0.125	27/32	27/32	Chord	4/4	1	2	1/32		1/32	1	315						
14	14	111/2	111/2	0.125	7/8	7/8	Chord	4/4	1	2	1/32		1/32	1	316						
14	14	445/8	445/8	0.125	29/32	29/32	Chord	4/4	1	2	1/32		1/32	1	317						
14	14	223/4	223/4	0.125	15/16	15/16	Chord	4/4	1	2	1/32		1/32	1	318						
14	14	447/8	447/8	0.0625	31/32	31/32	Chord	4/4	1	2	1/64		1/64	1	319						
14	14	895/16	895/16	0.0625	63/64	63/64	Chord	4/4	1	2	1/64		1/64	1	320						
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	321						
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	322						
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	323						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	324						
15	15	57	57	0.125	1/4	1/4	Chord	4/4	1	2	1/32		1/32	1	325						
15	15	457/8	457/8	0.125	9/32	9/32	Chord	4/4	1	2	1/32		1/32	1	326						
15	15	229/4	229/4	0.125	5/16	5/16	Chord	4/4	1	2	1/32		1/32	1	327						
15	15	459/8	459/8	0.125	11/32	11/32	Chord	4/4	1	2	1/32		1/32	1	328						
15	15	115/2	115/2	0.125	3/8	3/8	Chord	4/4	1	2	1/32		1/32	1	329						
15	15	461/8	461/8	0.125	13/32	13/32	Chord	4/4	1	2	1/32		1/32	1	330						
15	15	231/4	231/4	0.125	7/16	7/16	Chord	4/4	1	2	1/32		1/32	1	331						
15	15	463/8	463/8	0.125	15/32	15/32	Chord	4/4	1	2	1/32		1/32	1	332						
15	15	469/8	469/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32		1/32	1	333						
15	15	235/4	235/4	0.0625	11/16	11/16	Chord	4/4	1	2	1/64		1/64	1	334						
15	15	941/16	941/16	0.0625	45/64	45/64	Chord	4/4	1	2	1/64		1/64	1	335						
15	15	471/8	471/8	0.0625	23/32	23/32	Chord	4/4	1	2	1/64		1/64	1	336						
15	15	943/16	943/16	0.0625	47/64	47/64	Chord	4/4	1	2	1/64		1/64	1	337						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	338						
16	16	60	60	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	339						
16	16	241/4	241/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	340						
16	16	121/2	121/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	341						
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	342						
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	343						
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	344						
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	345						
16	16	62	62	0.375	1/2	1/2	Chord	4/4	1	1	3/32		1/16	3/2	346						
16	16	499/8	499/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	347						
16	16	125/2	125/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	348						
16	16	501/8	501/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	349						
16	16	251/4	251/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	350						
16	16	503/8	503/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	351						
16	16	60	60	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	352						
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	353						
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	354						
16	16	63	63	0.125	3/4	3/4	Chord	4/4	1	2	1/32		1/32	1	355						
16	16	505/8	505/8	0.125	25/32	25/32	Chord	4/4	1	2	1/32		1/32	1	356						
16	16	253/4	253/4	0.125	13/16	13/16	Chord	4/4	1	2	1/32		1/32	1	357						
16	16	507/8	507/8	0.125	27/32	27/32	Chord	4/4	1	2	1/32		1/32	1	358						
16	16	127/2	127/2	0.375	7/8	7/8	Chord	4/4	1	2	3/32		1/16	3/2	359	ornamentTrill					
16	16	511/8	511/8	0.0625	31/32	31/32	Chord	4/4	1	2	1/64		1/64	1	360						
16	16	1023/16	1023/16	0.0625	63/64	63/64	Chord	4/4	1	2	1/64		1/64	1	361						
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	362						
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	363						
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	364						
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	365						
17	17	66	66	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	366						
17	17	529/8	529/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	367						
17	17	265/4	265/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	368						
17	17	531/8	531/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	369						
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	370						
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	371						
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	372						
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	373						
17	17	64	64	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	374						
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	375						
17	17	66	66	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	376						
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	377						
18	18	68	68	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	378						
18	18	273/4	273/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	379						
18	18	547/8	547/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	380						
18	18	137/2	137/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	381						
18	18	549/8	549/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	382						
18	18	275/4	275/4	0.0625	3/16	3/16	Chord	4/4	1	1	1/64		1/64	1	383						
18	18	1101/16	1101/16	0.0625	13/64	13/64	Chord	4/4	1	1	1/64		1/64	1	384						
18	18	551/8	551/8	0.0625	7/32	7/32	Chord	4/4	1	1	1/64		1/64	1	385						
18	18	1103/16	1103/16	0.0625	15/64	15/64	Chord	4/4	1	1	1/64		1/64	1	386						
18	18	69	69	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	387						
18	18	277/4	277/4	0.0625	5/16	5/16	Chord	4/4	1	1	1/64		1/64	1	388						
18	18	1109/16	1109/16	0.0625	21/64	21/64	Chord	4/4	1	1	1/64		1/64	1	389						
18	18	555/8	555/8	0.0625	11/32	11/32	Chord	4/4	1	1	1/64		1/64	1	390						
18	18	1111/16	1111/16	0.0625	23/64	23/64	Chord	4/4	1	1	1/64		1/64	1	391						
18	18	139/2	139/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	392						
18	18	557/8	557/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	393						
18	18	279/4	279/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	394						
18	18	559/8	559/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	395						
18	18	70	70	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	396						
18	18	561/8	561/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	397						
18	18	281/4	281/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	398						
18	18	563/8	563/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	399						
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	400						
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	401						
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	402						
18	18	68	68	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	403						
18	18	71	71	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	404						
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	405						
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	406						
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	407						
19	19	72	72	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	408						
19	19	577/8	577/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	409						
19	19	289/4	289/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	410						
19	19	579/8	579/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	411						
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	412						
19	19	73	73	0.375	1/4	1/4	Chord	4/4	1	1	3/32		1/16	3/2	413						
19	19	587/8	587/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	414						
19	19	147/2	147/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	415						
19	19	589/8	589/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	416						
19	19	295/4	295/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	417						
19	19	591/8	591/8	0.0625	15/32	15/32	Chord	4/4	1	1	1/64		1/64	1	418						
19	19	1183/16	1183/16	0.0625	31/64	31/64	Chord	4/4	1	1	1/64		1/64	1	419						
19	19	74	74	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	420						
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	421						
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	422						
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	423						
19	19	75	75	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	424						
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	425						
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	426						
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	427						
19	19	72	72	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	428						
20	20	76	76	0.375	0	0	Chord	4/4	1	1	3/32		1/16	3/2	429						
20	20	611/8	611/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	430						
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	431						
20	20	307/4	307/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	432						
20	20	615/8	615/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	433						
20	20	77	77	0.375	1/4	1/4	Chord	4/4	1	1	3/32		1/16	3/2	434						
20	20	619/8	619/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	435						
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	436						
20	20	311/4	311/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	437						
20	20	623/8	623/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	438						
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	439						
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	440						
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	441						
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	442						
20	20	79	79	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	443						
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	444						
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	445						
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	446						
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	447						
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	448						
21	21	81	81	0.375	1/4	1/4	Chord	4/4	1	1	3/32		1/16	3/2	449						
21	21	651/8	651/8	0.041666666666666664	11/32	11/32	Chord	4/4	1	1	1/96		1/64	2/3	450						
21	21	977/12	977/12	0.041666666666666664	17/48	17/48	Chord	4/4	1	1	1/96		1/64	2/3	451						
21	21	1955/24	1955/24	0.041666666666666664	35/96	35/96	Chord	4/4	1	1	1/96		1/64	2/3	452						
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	453						
21	21	82	82	0.375	1/2	1/2	Chord	4/4	1	1	3/32		1/16	3/2	454						
21	21	659/8	659/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	455						
21	21	165/2	165/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	456						
21	21	661/8	661/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	457						
21	21	331/4	331/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	458						
21	21	663/8	663/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	459						
21	21	80	80	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	460						
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	461						
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	462						
21	21	83	83	0.0625	3/4	3/4	Chord	4/4	1	2	1/64		1/64	1	463						
21	21	1329/16	1329/16	0.0625	49/64	49/64	Chord	4/4	1	2	1/64		1/64	1	464						
21	21	665/8	665/8	0.0625	25/32	25/32	Chord	4/4	1	2	1/64		1/64	1	465						
21	21	1331/16	1331/16	0.0625	51/64	51/64	Chord	4/4	1	2	1/64		1/64	1	466						
21	21	333/4	333/4	0.0625	13/16	13/16	Chord	4/4	1	2	1/64		1/64	1	467						
21	21	1333/16	1333/16	0.0625	53/64	53/64	Chord	4/4	1	2	1/64		1/64	1	468						
21	21	667/8	667/8	0.0625	27/32	27/32	Chord	4/4	1	2	1/64		1/64	1	469						
21	21	1335/16	1335/16	0.03125	55/64	55/64	Chord	4/4	1	2	1/128		1/128	1	470						
21	21	2671/32	2671/32	0.03125	111/128	111/128	Chord	4/4	1	2	1/128		1/128	1	471						
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	472						
21	21	335/4	335/4	0.1875	15/16	15/16	Chord	4/4	1	2	3/64		1/32	3/2	473	ornamentTrill					
21	21	1343/16	1343/16	0.0625	63/64	63/64	Chord	4/4	1	2	1/64		1/64	1	474						
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1		1	1	475						
22	22	84	84	4.0	0	0	Chord	4/4	1	2	1		1	1	476						
