mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
42	40	157	157	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	307							
42	40	157	157	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	308							
43	41	161	161	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	309							
43	41	162	162	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	310							
43	41	163	163	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	311							
43	41	164	164	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	312							
43	41	163	163	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	313							
43	41	163	163	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	314							
44	42	165	165	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	315							
44	42	166	166	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	316							
44	42	333/2	333/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	317							
44	42	167	167	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	318							
44	42	335/2	335/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	319							
44	42	168	168	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	320							
44	42	337/2	337/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	321							
44	42	165	165	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	322							
44	42	165	165	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	323							
45	43	169	169	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	324							
45	43	170	170	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	325							
45	43	171	171	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	326							
45	43	172	172	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	327							
45	43	169	169	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	328							
45	43	171	171	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	329							
46	44	173	173	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	330							1
46	44	347/2	347/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	331							1
46	44	174	174	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	332							
46	44	349/2	349/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	333							
46	44	175	175	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	334							
46	44	351/2	351/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	335							
46	44	176	176	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	336							
46	44	353/2	353/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	337							
46	44	173	173	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	338							
47	45	177	177	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	339							
47	45	355/2	355/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	340							
47	45	178	178	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	341							
47	45	357/2	357/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	342							
47	45	179	179	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	343							
47	45	359/2	359/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	344							
47	45	180	180	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	345							
47	45	361/2	361/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	346							
48	46	181	181	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	347							
48	46	363/2	363/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	348							
48	46	182	182	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	349							
48	46	365/2	365/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	350							
48	46	183	183	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	351							
48	46	367/2	367/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	352							
48	46	184	184	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	353							
48	46	369/2	369/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	354							
49	47	185	185	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	355							
49	47	371/2	371/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	356							
49	47	186	186	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	357							
49	47	373/2	373/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	358							
49	47	187	187	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	359							
49	47	375/2	375/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	360							
49	47	188	188	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	361							
49	47	377/2	377/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	362							
50	48	189	189	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	363							
50	48	379/2	379/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	364							
50	48	190	190	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	365							
50	48	381/2	381/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	366							
50	48	191	191	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	367							
50	48	383/2	383/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	368							
50	48	192	192	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	369							
50	48	385/2	385/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	370							
51	49	193	193	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	371							
51	49	387/2	387/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	372							
51	49	194	194	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	373							
51	49	389/2	389/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	374							
51	49	195	195	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	375							
51	49	391/2	391/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	376							
51	49	196	196	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	377							
51	49	393/2	393/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	378							
52	50	197	197	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	379							
52	50	395/2	395/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	380							
52	50	198	198	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	381							
52	50	397/2	397/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	382							
52	50	199	199	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	383							
52	50	399/2	399/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	384							
52	50	200	200	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	385							
52	50	401/2	401/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	386							
53	51	201	201	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	387							
53	51	403/2	403/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	388							
53	51	202	202	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	389							
53	51	405/2	405/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	390							
53	51	203	203	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	391							
53	51	407/2	407/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	392							
53	51	204	204	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	393							
53	51	409/2	409/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	394							
54	52	205	205	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	395							
54	52	411/2	411/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	396							
54	52	206	206	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	397							
54	52	413/2	413/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	398							
54	52	207	207	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	399							
54	52	415/2	415/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	400							
54	52	208	208	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	401							
54	52	417/2	417/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	402							
55	53	209	209	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	403							2
55	53	419/2	419/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	404							
55	53	210	210	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	405							3
55	53	421/2	421/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	406							
55	53	211	211	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	407							
55	53	212	212	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	408							
56	54	213	213	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	409							
56	54	214	214	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	410							
56	54	429/2	429/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	411							
56	54	215	215	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	412							
56	54	216	216	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	413							
56	54	433/2	433/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	414							
56	54	213	213	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	415							
56	54	213	213	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	416							
57	55	217	217	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	417							
57	55	218	218	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	418							
57	55	437/2	437/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	419							
57	55	219	219	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	420							
57	55	439/2	439/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	421							
57	55	220	220	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	422							
58	56	221	221	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	423							
58	56	222	222	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	424							
58	56	445/2	445/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	425							
58	56	223	223	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	426							
58	56	224	224	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	427							4
58	56	449/2	449/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	428							4
58	56	221	221	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	429							
58	56	221	221	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	430							
59	57	225	225	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	431							4
59	57	451/2	451/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	432							4
59	57	226	226	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	433							4
59	57	453/2	453/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	434							
59	57	227	227	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	435							
59	57	455/2	455/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	436							
59	57	228	228	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	437							
59	57	457/2	457/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	438							
60	58	229	229	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	439							
60	58	459/2	459/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	440							
60	58	230	230	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	441							
60	58	461/2	461/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	442							
60	58	231	231	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	443							
60	58	463/2	463/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	444							
60	58	232	232	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	445							
60	58	465/2	465/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	446							
61	59	233	233	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	447							
61	59	467/2	467/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	448							
61	59	234	234	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	449							5
61	59	469/2	469/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	450							
61	59	235	235	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	451							6
61	59	471/2	471/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	452							
61	59	236	236	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	453							
61	59	473/2	473/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	454							
62	60	237	237	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	455							
62	60	475/2	475/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	456							
62	60	238	238	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	457							
62	60	477/2	477/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	458							
62	60	239	239	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	459							
62	60	240	240	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	460							
62	60	481/2	481/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	461							
63	61	241	241	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	462							
63	61	242	242	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	463							
63	61	485/2	485/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	464							
63	61	243	243	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	465							
63	61	244	244	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	466							
63	61	489/2	489/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	467							
63	61	241	241	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	468							
63	61	243	243	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	469							
64	62	245	245	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	470							
64	62	246	246	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	471							
64	62	493/2	493/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	472							
64	62	247	247	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	473							
64	62	245	245	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	474							
65	63	249	249	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	475							
65	63	499/2	499/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	476							7
65	63	250	250	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	477							7
65	63	501/2	501/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	478							7
65	63	251	251	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	479							7
65	63	503/2	503/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	480							7
65	63	252	252	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	481							7
65	63	505/2	505/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	482							
66	64	253	253	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	483							
66	64	507/2	507/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	484							
66	64	254	254	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	485							
66	64	509/2	509/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	486							
66	64	255	255	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	487							
66	64	511/2	511/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	488							
66	64	256	256	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	489							
66	64	513/2	513/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	490							
67	65	257	257	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	491							
67	65	258	258	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	492							
67	65	259	259	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	493							
67	65	260	260	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	494							
67	65	257	257	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	495							
67	65	259	259	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	496							
67	65	257	257	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	497							
67	65	259	259	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	498							
67	65	257	257	1.0	0	0	Chord	2/2	1	4	1/4	1/4	1	499							
67	65	259	259	1.0	1/2	1/2	Chord	2/2	1	4	1/4	1/4	1	500							
68	66	261	261	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	501							
68	66	262	262	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	502							
68	66	525/2	525/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	503							
68	66	263	263	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	504							
68	66	264	264	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	505							
68	66	261	261	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	506							
68	66	264	264	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	507							
68	66	261	261	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	508							
68	66	264	264	1.0	3/4	3/4	Chord	2/2	1	3	1/4	1/4	1	509							
69	67	265	265	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	510							
69	67	266	266	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	511							
69	67	267	267	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	512							
69	67	268	268	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	513							
69	67	537/2	537/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	514							
69	67	265	265	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	515							
69	67	266	266	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	516							
69	67	267	267	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	517							
69	67	268	268	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	518							
69	67	265	265	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	519							
70	68	269	269	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	520							
70	68	269	269	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	521							
70	68	269	269	3.0	0	0	Chord	2/2	1	3	3/4	1/2	3/2	522							
