mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
27	27	319/4	319/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	283								
27	27	80	80	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	284								
27	27	321/4	321/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	285								59
27	27	161/2	161/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	286								59
27	27	323/4	323/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	287								
28	28	81	81	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	288								60
28	28	325/4	325/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	289								60
28	28	163/2	163/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	290								
28	28	327/4	327/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	291								
28	28	82	82	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	292								
28	28	329/4	329/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	293								61
28	28	165/2	165/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	294								61
28	28	331/4	331/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	295								
28	28	83	83	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	296								
28	28	333/4	333/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	297								62
28	28	167/2	167/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	298								62
28	28	335/4	335/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	299								
29	29	84	84	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	300								63
29	29	337/4	337/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	301								63
29	29	169/2	169/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	302								
29	29	339/4	339/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	303								
29	29	85	85	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	304								
29	29	341/4	341/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	305								64
29	29	171/2	171/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	306								64
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	307								
29	29	86	86	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	308								
29	29	345/4	345/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	309								65
29	29	173/2	173/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	310								65
29	29	347/4	347/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	311								
30	30	87	87	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	312								
30	30	349/4	349/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	313								66
30	30	175/2	175/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	314								66
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	315								
30	30	88	88	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	316								
30	30	353/4	353/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	317								67
30	30	177/2	177/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	318								67
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	319								
30	30	89	89	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	320								
30	30	357/4	357/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	321								68
30	30	179/2	179/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	322								68
30	30	359/4	359/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	323								
31	31	90	90	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	324								69
31	31	361/4	361/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	325								69
31	31	181/2	181/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	326								
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	327								
31	31	91	91	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	328								
31	31	365/4	365/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	329								70
31	31	183/2	183/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	330								70
31	31	367/4	367/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	331								
31	31	92	92	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	332								
31	31	369/4	369/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	333								71
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	334								71
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	335								
32	32	93	93	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	336								
32	32	373/4	373/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	337								72
32	32	187/2	187/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	338								72
32	32	375/4	375/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	339								
32	32	94	94	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	340								
32	32	377/4	377/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	341								73
32	32	189/2	189/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	342								73
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	343								
32	32	95	95	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	344								
32	32	381/4	381/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	345								74
32	32	191/2	191/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	346								74
32	32	383/4	383/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	347								
33	33	96	96	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	348								75
33	33	385/4	385/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	349								75
33	33	193/2	193/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	350								
33	33	387/4	387/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	351								
33	33	97	97	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	352								
33	33	389/4	389/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	353								76
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	354								76
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	355								
33	33	98	98	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	356								
33	33	393/4	393/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	357								77
33	33	197/2	197/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	358								77
33	33	395/4	395/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	359								
34	34	99	99	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	360								78
34	34	397/4	397/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	361								78
34	34	199/2	199/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	362								
34	34	399/4	399/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	363								
34	34	100	100	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	364								
34	34	401/4	401/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	365								
34	34	201/2	201/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	366								
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	367								
34	34	101	101	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	368								
34	34	405/4	405/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	369								79
34	34	203/2	203/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	370								79
34	34	407/4	407/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	371								
35	35	102	102	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	372								80
35	35	409/4	409/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	373								80
35	35	205/2	205/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	374								
35	35	411/4	411/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	375								
35	35	103	103	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	376								
35	35	413/4	413/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	377								81
35	35	207/2	207/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	378								81
35	35	415/4	415/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	379								
35	35	104	104	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	380								
35	35	417/4	417/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	381								82
35	35	209/2	209/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	382								82
35	35	419/4	419/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	383								
36	36	105	105	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	384								
36	36	421/4	421/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	385								83
36	36	211/2	211/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	386								83
36	36	423/4	423/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	387								
36	36	106	106	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	388								
36	36	425/4	425/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	389								
36	36	213/2	213/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	390								
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	391								
36	36	107	107	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	392								
36	36	429/4	429/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	393								84
36	36	215/2	215/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	394								84
36	36	431/4	431/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	395								
37	37	108	108	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	396								85
37	37	433/4	433/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	397								85
37	37	217/2	217/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	398								
37	37	435/4	435/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	399								
37	37	109	109	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	400								
37	37	437/4	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	401								
37	37	219/2	219/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	402								
37	37	439/4	439/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	403								
37	37	110	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	404								
37	37	441/4	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	405								
37	37	221/2	221/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	406								
37	37	443/4	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	407								
38	38	111	111	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	408								86
38	38	445/4	445/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	409								86
38	38	223/2	223/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	410								
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	411								
38	38	112	112	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	412								
38	38	449/4	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	413								
38	38	225/2	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	414								
38	38	451/4	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	415								
38	38	113	113	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	416								
38	38	453/4	453/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	417								
38	38	227/2	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	418								
38	38	455/4	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	419								
39	39	114	114	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	420								87
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	421								87
39	39	229/2	229/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	422								
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	423								
39	39	115	115	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	424								
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	425								
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	426								
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	427								
39	39	116	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	428								
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	429								
39	39	233/2	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	430								
39	39	467/4	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	431								
40	40	117	117	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	432								
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	433								
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	434								
40	40	119	119	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	435								
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	436								88
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	437								88
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	438								
41	41	120	120	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	439								
41	41	481/4	481/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	440								89
41	41	241/2	241/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	441								89
41	41	483/4	483/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	442								
41	41	121	121	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	443								
41	41	485/4	485/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	444								
41	41	243/2	243/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	445								
41	41	487/4	487/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	446								
41	41	122	122	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	447								
41	41	489/4	489/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	448								
41	41	245/2	245/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	449								
41	41	491/4	491/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	450								
42	42	123	123	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	451								
42	42	247/2	247/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	452								
42	42	124	124	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	453								
42	42	125	125	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	454								
42	42	501/4	501/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	455								90
42	42	251/2	251/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	456								90
42	42	503/4	503/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	457								
43	43	126	126	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	458								
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	459								91
43	43	253/2	253/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	460								91
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	461								
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	462								
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	463								
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	464								
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	465								
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	466								
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	467								
43	43	257/2	257/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	468								
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	469								
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	470								
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	471								
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	472								
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	473								
44	44	130	130	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	474								92
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	475								92
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	476								
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	477								
44	44	131	131	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	478								
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	479								
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	480								
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	481								
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	482								
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	483								93
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	484								93
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	485								
45	45	133	133	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	486								94
45	45	533/4	533/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	487								94
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	488								
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	489								
45	45	134	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	490								
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	491								
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	492								
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	493								
46	46	135	135	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	494								
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	495								95
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	496								95
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	497								
46	46	136	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	498								96
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	499								96
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	500								
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	501								
46	46	137	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	502								
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	503								
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	504								
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	505								
47	47	138	138	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	506								
47	47	553/4	553/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	507								97
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	508								97
47	47	555/4	555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	509								
47	47	139	139	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	510								98
47	47	557/4	557/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	511								98
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	512								
47	47	559/4	559/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	513								
47	47	140	140	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	514								
47	47	561/4	561/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	515								
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	516								
47	47	563/4	563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	517								
48	48	141	141	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	518								
49	49	144	144	0.0	0	0	Dynamic	3/4	1	1	0				p							
49	49	144	144	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	519								
49	49	577/4	577/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	520								99
49	49	289/2	289/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	521								99
49	49	579/4	579/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	522								
49	49	145	145	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	523								
49	49	581/4	581/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	524								
49	49	291/2	291/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	525								
49	49	583/4	583/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	526								
49	49	146	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	527								100
49	49	585/4	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	528								100
49	49	293/2	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	529								
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	530								
50	50	147	147	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	531								
50	50	589/4	589/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	532								101
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	533								101
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	534								
50	50	148	148	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	535								
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	536								
50	50	149	149	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	537								102
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	538								102
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	539								
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	540								
51	51	150	150	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	541								
51	51	601/4	601/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	542								
51	51	301/2	301/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	543								
51	51	603/4	603/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	544								
51	51	151	151	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	545								
51	51	605/4	605/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	546								
51	51	303/2	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	547								
51	51	607/4	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	548								
51	51	152	152	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	549								
51	51	609/4	609/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	550								
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	551								
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	552								
52	52	153	153	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	553								
52	52	613/4	613/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	554								
52	52	307/2	307/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	555								
52	52	615/4	615/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	556								
52	52	154	154	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	557								
52	52	617/4	617/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	558								103
52	52	309/2	309/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	559								103
52	52	619/4	619/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	560								
52	52	155	155	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	561								
52	52	621/4	621/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	562								
52	52	311/2	311/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	563								
52	52	623/4	623/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	564								
53	53	156	156	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	565								
53	53	625/4	625/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	566								104
53	53	313/2	313/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	567								104
53	53	627/4	627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	568								
53	53	157	157	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	569								
53	53	629/4	629/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	570								
53	53	315/2	315/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	571								
