mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
42	41	483/4	483/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	363								41
42	41	121	121	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	364								41
42	41	485/4	485/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	365								
42	41	243/2	243/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	366								
42	41	122	122	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	367								
42	41	245/2	245/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	368								
42	41	123	123	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	369								
43	42	247/2	247/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	370								42
43	42	495/4	495/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	371								42
43	42	124	124	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	372								42
43	42	497/4	497/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	373								
43	42	249/2	249/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	374								
43	42	125	125	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	375								
43	42	251/2	251/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	376								
43	42	126	126	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	377								
44	43	253/2	253/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	378								43
44	43	507/4	507/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	379								43
44	43	127	127	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	380								43
44	43	509/4	509/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	381								43
44	43	255/2	255/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	382								
44	43	511/4	511/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	383								
44	43	128	128	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	384								
44	43	257/2	257/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	385								
44	43	129	129	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	386								
45	44	259/2	259/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	387								
45	44	130	130	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	388								44
45	44	521/4	521/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	389								44
45	44	261/2	261/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	390								44
45	44	523/4	523/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	391								
45	44	131	131	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	392								
45	44	263/2	263/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	393								
45	44	132	132	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	394								
46	45	265/2	265/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	395								
46	45	133	133	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	396								
46	45	267/2	267/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	397								
46	45	134	134	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	398								
46	45	269/2	269/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	399								45
46	45	539/4	539/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	400								45
46	45	135	135	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	401								45
46	45	541/4	541/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	402								
47	46	271/2	271/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	403								
47	46	136	136	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	404								46
47	46	545/4	545/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	405								46
47	46	273/2	273/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	406								46
47	46	547/4	547/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	407								
47	46	137	137	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	408								47
47	46	549/4	549/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	409								47
47	46	275/2	275/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	410								47
47	46	551/4	551/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	411								47
47	46	138	138	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	412								
47	46	553/4	553/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	413								
48	47	277/2	277/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	414								48
48	47	139	139	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	415								
48	47	279/2	279/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	416								
48	47	140	140	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	417								
48	47	281/2	281/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	418								49
48	47	563/4	563/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	419								49
48	47	141	141	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	420								49
48	47	565/4	565/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	421								
49	48	283/2	283/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	422								50
49	48	567/4	567/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	423								50
49	48	142	142	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	424								50
49	48	569/4	569/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	425								50
49	48	285/2	285/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	426								50
49	48	571/4	571/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	427								
49	48	143	143	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	428								51
49	48	573/4	573/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	429								51
49	48	287/2	287/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	430								51
49	48	575/4	575/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	431								51
49	48	144	144	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	432								51
49	48	577/4	577/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	433								
50	49	289/2	289/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	434								52
50	49	579/4	579/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	435								52
50	49	145	145	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	436								
50	49	291/2	291/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	437								
50	49	146	146	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	438								
50	49	293/2	293/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	439								53
50	49	587/4	587/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	440								53
50	49	147	147	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	441								53
50	49	589/4	589/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	442								
51	50	295/2	295/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	443								
51	50	148	148	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	444								54
51	50	593/4	593/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	445								54
51	50	297/2	297/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	446								54
51	50	595/4	595/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	447								
51	50	149	149	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	448								
51	50	597/4	597/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	449								55
51	50	299/2	299/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	450								55
51	50	599/4	599/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	451								55
51	50	150	150	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	452								55
51	50	601/4	601/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	453								
52	51	301/2	301/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	454								
52	51	603/4	603/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	455								56
52	51	151	151	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	456								56
52	51	605/4	605/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	457								56
52	51	303/2	303/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	458								56
52	51	607/4	607/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	459								
52	51	152	152	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	460								57
52	51	609/4	609/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	461								57
52	51	305/2	305/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	462								57
52	51	611/4	611/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	463								57
52	51	153	153	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	464								57
52	51	613/4	613/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	465								
53	52	307/2	307/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	466								58
53	52	615/4	615/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	467								58
53	52	154	154	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	468								58
53	52	617/4	617/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	469								58
53	52	309/2	309/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	470								58
53	52	619/4	619/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	471								
53	52	155	155	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	472	ornamentTrill							
53	52	156	156	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	473								
54	53	313/2	313/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	474								
54	53	158	158	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	475								59
54	53	633/4	633/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	476								59
54	53	317/2	317/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	477								59
54	53	635/4	635/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	478								
54	53	159	159	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	479								
55	54	319/2	319/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	480								
55	54	161	161	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	481								60
55	54	645/4	645/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	482								60
55	54	323/2	323/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	483								60
55	54	647/4	647/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	484								
55	54	162	162	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	485								
56	55	325/2	325/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	486								61
56	55	651/4	651/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	487								61
56	55	163	163	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	488								61
56	55	653/4	653/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	489								
56	55	327/2	327/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	490								
56	55	164	164	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	491								
56	55	329/2	329/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	492								62
56	55	659/4	659/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	493								62
56	55	165	165	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	494								62
56	55	661/4	661/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	495								
57	56	331/2	331/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	496								
57	56	663/4	663/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	497								63
57	56	166	166	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	498								63
57	56	665/4	665/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	499								63
57	56	333/2	333/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	500								63
57	56	667/4	667/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	501								
57	56	167	167	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	502								64
57	56	669/4	669/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	503								64
57	56	335/2	335/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	504								64
57	56	671/4	671/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	505								64
57	56	168	168	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	506								64
57	56	673/4	673/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	507								
58	57	337/2	337/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	508								
58	57	169	169	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	509								
58	57	339/2	339/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	510								
58	57	170	170	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	511								65
58	57	681/4	681/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	512								65
58	57	341/2	341/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	513								
58	57	171	171	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	514								
58	57	337/2	337/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	515								
58	57	337/2	337/2	0.5	0	0	Chord	6/8	1	3	1/8		1/8	1	516								
59	58	343/2	343/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	517								66
59	58	687/4	687/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	518								66
59	58	172	172	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	519								66
59	58	689/4	689/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	520								
59	58	345/2	345/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	521								
59	58	173	173	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	522								
59	58	347/2	347/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	523								
59	58	695/4	695/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	524								
59	58	174	174	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	525								
59	58	697/4	697/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	526								
60	59	349/2	349/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	527								
60	59	175	175	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	528								67
60	59	701/4	701/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	529								67
60	59	351/2	351/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	530								67
60	59	703/4	703/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	531								
60	59	176	176	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	532								68
60	59	705/4	705/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	533								68
60	59	353/2	353/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	534								68
60	59	707/4	707/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	535								68
60	59	177	177	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	536								68
60	59	709/4	709/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	537								
61	60	355/2	355/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	538								69
61	60	711/4	711/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	539								69
61	60	178	178	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	540								69
61	60	713/4	713/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	541								69
61	60	357/2	357/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	542								69
61	60	715/4	715/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	543								
61	60	179	179	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	544								70
61	60	717/4	717/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	545								70
61	60	359/2	359/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	546								70
61	60	719/4	719/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	547								70
61	60	180	180	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	548								70
61	60	721/4	721/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	549								
61	60	179	179	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	550								
62	61	361/2	361/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	551								
62	61	181	181	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	552								
62	61	363/2	363/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	553								
62	61	182	182	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	554								71
62	61	729/4	729/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	555								71
62	61	365/2	365/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	556								
62	61	183	183	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	557								
62	61	361/2	361/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	558								
62	61	361/2	361/2	0.5	0	0	Chord	6/8	1	3	1/8		1/8	1	559								
63	62	367/2	367/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	560								
63	62	184	184	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	561								
63	62	369/2	369/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	562								
63	62	185	185	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	563								72
63	62	741/4	741/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	564								72
63	62	371/2	371/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	565								
63	62	743/4	743/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	566								73
63	62	186	186	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	567								73
63	62	745/4	745/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	568								
63	62	367/2	367/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	569								
63	62	367/2	367/2	0.5	0	0	Chord	6/8	1	3	1/8		1/8	1	570								
64	63	373/2	373/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	571								74
64	63	747/4	747/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	572								74
64	63	187	187	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	573								74
64	63	749/4	749/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	574								74
64	63	375/2	375/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	575								74
64	63	751/4	751/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	576								
64	63	188	188	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	577								75
64	63	753/4	753/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	578								75
64	63	377/2	377/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	579								75
64	63	755/4	755/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	580								75
64	63	189	189	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	581								75
64	63	757/4	757/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	582								
65	64	379/2	379/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	583								76
65	64	759/4	759/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	584								76
65	64	190	190	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	585								76
65	64	761/4	761/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	586								76
65	64	381/2	381/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	587								76
65	64	763/4	763/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	588								
65	64	191	191	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	589								77
65	64	765/4	765/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	590								77
65	64	383/2	383/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	591								77
65	64	767/4	767/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	592								77
65	64	192	192	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	593								77
65	64	769/4	769/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	594								
66	65	385/2	385/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	595								
66	65	771/4	771/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	596								
66	65	193	193	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	597								
66	65	773/4	773/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	598								
66	65	387/2	387/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	599								
66	65	775/4	775/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	600								
66	65	194	194	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	601								
66	65	389/2	389/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	602								
66	65	195	195	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	603								
66	65	385/2	385/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	604								
66	65	193	193	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	605								
66	65	387/2	387/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	606								
66	65	194	194	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	607								
66	65	777/4	777/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16		1/16	1	608								
66	65	389/2	389/2	0.25	1/2	1/2	Chord	6/8	1	2	1/16		1/16	1	609								
66	65	779/4	779/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	610								
66	65	195	195	0.25	5/8	5/8	Chord	6/8	1	2	1/16		1/16	1	611								
66	65	781/4	781/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16		1/16	1	612								
67	66	391/2	391/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	613								
67	66	196	196	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	614								
67	66	393/2	393/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	615								
67	66	197	197	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	616								
67	66	395/2	395/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	617								
67	66	198	198	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	618								
67	66	391/2	391/2	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	619								
67	66	783/4	783/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16		1/16	1	620								
67	66	196	196	0.25	1/8	1/8	Chord	6/8	1	2	1/16		1/16	1	621								
67	66	785/4	785/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16		1/16	1	622								
67	66	393/2	393/2	0.25	1/4	1/4	Chord	6/8	1	2	1/16		1/16	1	623								
67	66	787/4	787/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16		1/16	1	624								
67	66	197	197	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	625								
67	66	789/4	789/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16		1/16	1	626								
67	66	395/2	395/2	0.25	1/2	1/2	Chord	6/8	1	2	1/16		1/16	1	627								
67	66	791/4	791/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	628								
67	66	198	198	0.25	5/8	5/8	Chord	6/8	1	2	1/16		1/16	1	629								
67	66	793/4	793/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16		1/16	1	630								
68	67	397/2	397/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	631								
68	67	795/4	795/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	632								78
68	67	199	199	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	633								78
68	67	797/4	797/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	634								78
68	67	399/2	399/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	635								78
68	67	799/4	799/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	636								
68	67	200	200	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	637								
68	67	801/4	801/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	638								79
68	67	401/2	401/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	639								79
68	67	803/4	803/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	640								79
68	67	201	201	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	641								79
68	67	805/4	805/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	642								
69	68	403/2	403/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	643								
69	68	807/4	807/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	644								
69	68	202	202	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	645								
69	68	809/4	809/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	646								
69	68	405/2	405/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	647								
69	68	811/4	811/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	648								
69	68	203	203	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	649								
