mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	25/4	25/4	0.375	1/2	1/2	Chord	4/4	1	1	3/32	1/16	3/2	43								4
3	2	53/8	53/8	0.041666666666666664	19/32	19/32	Chord	4/4	1	1	1/96	1/64	2/3	44								4
3	2	20/3	20/3	0.041666666666666664	29/48	29/48	Chord	4/4	1	1	1/96	1/64	2/3	45								4
3	2	161/24	161/24	0.041666666666666664	59/96	59/96	Chord	4/4	1	1	1/96	1/64	2/3	46								4
3	2	27/4	27/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	47								4
3	2	55/8	55/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	48								4
3	2	7	7	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	49								4
3	2	57/8	57/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	50								
3	2	29/4	29/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	51	ornamentTrill							5
3	2	8	8	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	52								5
3	2	65/8	65/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	53								
3	2	17/4	17/4	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	54								
3	2	21/4	21/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	55								
3	2	25/4	25/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	56								
3	2	29/4	29/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	57								
3	2	25/4	25/4	0.5	1/2	1/2	Chord	4/4	1	3	1/8	1/8	1	58								
4	3	33/4	33/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	59								
4	3	35/4	35/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	60								
4	3	9	9	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	61								
4	3	73/8	73/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	62								
4	3	37/4	37/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	63								
4	3	10	10	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	64								
4	3	41/4	41/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	65								6
4	3	83/8	83/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	66								6
4	3	21/2	21/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	67								6
4	3	85/8	85/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	68								6
4	3	43/4	43/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	69								6
4	3	87/8	87/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	70								
4	3	11	11	0.0625	11/16	11/16	Chord	4/4	1	1	1/64	1/64	1	71								7
4	3	177/16	177/16	0.0625	45/64	45/64	Chord	4/4	1	1	1/64	1/64	1	72								7
4	3	89/8	89/8	0.0625	23/32	23/32	Chord	4/4	1	1	1/64	1/64	1	73								7
4	3	179/16	179/16	0.0625	47/64	47/64	Chord	4/4	1	1	1/64	1/64	1	74								
4	3	45/4	45/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	75								
4	3	47/4	47/4	0.375	7/8	7/8	Chord	4/4	1	1	3/32	1/16	3/2	76								
4	3	97/8	97/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	77								
4	3	33/4	33/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	78								
4	3	37/4	37/4	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	79								
4	3	10	10	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	80								
4	3	33/4	33/4	0.5	0	0	Chord	4/4	1	3	1/8	1/8	1	81								
5	4	49/4	49/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	82								8
5	4	25/2	25/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	83								8
5	4	101/8	101/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	84								8
5	4	51/4	51/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	85								8
5	4	103/8	103/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	86								8
5	4	13	13	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	87								8
5	4	105/8	105/8	0.0625	7/32	7/32	Chord	4/4	1	1	1/64	1/64	1	88								8
5	4	211/16	211/16	0.0625	15/64	15/64	Chord	4/4	1	1	1/64	1/64	1	89								
5	4	53/4	53/4	0.375	1/4	1/4	Chord	4/4	1	1	3/32	1/16	3/2	90								9
5	4	109/8	109/8	0.0625	11/32	11/32	Chord	4/4	1	1	1/64	1/64	1	91								9
5	4	219/16	219/16	0.0625	23/64	23/64	Chord	4/4	1	1	1/64	1/64	1	92								9
5	4	55/4	55/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	93								9
5	4	111/8	111/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	94								9
5	4	14	14	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	95								9
5	4	113/8	113/8	0.0625	15/32	15/32	Chord	4/4	1	1	1/64	1/64	1	96								9
5	4	227/16	227/16	0.0625	31/64	31/64	Chord	4/4	1	1	1/64	1/64	1	97								
5	4	57/4	57/4	0.375	1/2	1/2	Chord	4/4	1	1	3/32	1/16	3/2	98								
5	4	117/8	117/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	99								10
5	4	59/4	59/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	100								10
5	4	119/8	119/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	101								10
5	4	15	15	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	102								10
5	4	121/8	121/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	103								
5	4	61/4	61/4	0.375	3/4	3/4	Chord	4/4	1	1	3/32	1/16	3/2	104	ornamentTrill							
5	4	125/8	125/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	105								11
5	4	63/4	63/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	106								11
5	4	127/8	127/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	107								11
5	4	16	16	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	108								11
5	4	129/8	129/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	109								
5	4	57/4	57/4	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	110								
5	4	57/4	57/4	0.25	1/2	1/2	Chord	4/4	1	3	1/16	1/16	1	111								
6	5	65/4	65/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	112								
6	5	33/2	33/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	113								
6	5	67/4	67/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	114								
6	5	17	17	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	115								
6	5	69/4	69/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	116								
6	5	18	18	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	117								
6	5	73/4	73/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	118								
6	5	37/2	37/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	119								12
6	5	149/8	149/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	120								12
6	5	75/4	75/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	121								12
6	5	151/8	151/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	122								12
6	5	19	19	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	123								12
6	5	153/8	153/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	124								
6	5	77/4	77/4	0.375	3/4	3/4	Chord	4/4	1	1	3/32	1/16	3/2	125	ornamentTrill							
6	5	157/8	157/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	126								13
6	5	79/4	79/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	127								13
6	5	159/8	159/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	128								13
6	5	20	20	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	129								13
6	5	161/8	161/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	130								
6	5	65/4	65/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	131								
6	5	69/4	69/4	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	132								
6	5	18	18	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	133								
6	5	73/4	73/4	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	134								
6	5	65/4	65/4	0.5	0	0	Chord	4/4	1	3	1/8	1/8	1	135								
6	5	73/4	73/4	0.25	1/2	1/2	Chord	4/4	1	3	1/16	1/16	1	136								
7	6	81/4	81/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	137								14
7	6	163/8	163/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	138								14
7	6	41/2	41/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	139								14
7	6	165/8	165/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	140								14
7	6	83/4	83/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	141								14
7	6	167/8	167/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	142								14
7	6	21	21	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	143								14
7	6	169/8	169/8	0.0625	7/32	7/32	Chord	4/4	1	1	1/64	1/64	1	144								14
7	6	339/16	339/16	0.0625	15/64	15/64	Chord	4/4	1	1	1/64	1/64	1	145								
7	6	85/4	85/4	0.375	1/4	1/4	Chord	4/4	1	1	3/32	1/16	3/2	146								
7	6	173/8	173/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	147								15
7	6	87/4	87/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	148								15
7	6	175/8	175/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	149								15
7	6	22	22	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	150								15
7	6	177/8	177/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	151								
7	6	89/4	89/4	0.375	1/2	1/2	Chord	4/4	1	1	3/32	1/16	3/2	152								
7	6	181/8	181/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	153								16
7	6	91/4	91/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	154								16
7	6	183/8	183/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	155								16
7	6	23	23	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	156								16
7	6	185/8	185/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	157								
7	6	93/4	93/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	158								17
7	6	187/8	187/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	159								17
7	6	47/2	47/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	160								17
7	6	189/8	189/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	161								17
7	6	95/4	95/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	162								17
7	6	191/8	191/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	163								17
7	6	24	24	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	164								17
7	6	193/8	193/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	165								
7	6	81/4	81/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	166								
7	6	89/4	89/4	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	167								
7	6	81/4	81/4	0.25	0	0	Chord	4/4	1	3	1/16	1/16	1	168								
7	6	89/4	89/4	0.25	1/2	1/2	Chord	4/4	1	3	1/16	1/16	1	169								
8	7	97/4	97/4	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	170								18
8	7	195/8	195/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	171								18
8	7	49/2	49/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	172								18
8	7	197/8	197/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	173								18
8	7	99/4	99/4	0.375	1/8	1/8	Chord	4/4	1	1	3/32	1/16	3/2	174								
8	7	201/8	201/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	175								
8	7	101/4	101/4	0.375	1/4	1/4	Chord	4/4	1	1	3/32	1/16	3/2	176								
8	7	205/8	205/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	177								19
8	7	103/4	103/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	178								19
8	7	207/8	207/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	179								19
8	7	26	26	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	180								19
8	7	209/8	209/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	181								
8	7	105/4	105/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	182								
8	7	211/8	211/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	183								20
8	7	53/2	53/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	184								20
8	7	213/8	213/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	185								20
8	7	107/4	107/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	186								20
8	7	215/8	215/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	187								20
8	7	27	27	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	188								20
8	7	217/8	217/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	189								
8	7	109/4	109/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	190								
8	7	28	28	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	191								
8	7	109/4	109/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	192								
9	8	113/4	113/4	0.375	0	0	Chord	4/4	1	1	3/32	1/16	3/2	193								
9	8	229/8	229/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	194								21
9	8	115/4	115/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	195								21
9	8	231/8	231/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	196								21
9	8	29	29	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	197								21
9	8	233/8	233/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	198								
9	8	117/4	117/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	199								22
9	8	235/8	235/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	200								22
9	8	59/2	59/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	201								22
9	8	237/8	237/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	202								22
9	8	119/4	119/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	203								22
9	8	239/8	239/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	204								22
9	8	30	30	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	205								22
9	8	241/8	241/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	206								
9	8	121/4	121/4	0.375	1/2	1/2	Chord	4/4	1	1	3/32	1/16	3/2	207								
9	8	245/8	245/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	208								
9	8	123/4	123/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	209								
9	8	31	31	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	210								
9	8	249/8	249/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	211								
9	8	125/4	125/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	212								
9	8	32	32	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	213								
9	8	113/4	113/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	214								
10	9	129/4	129/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	215								
10	9	131/4	131/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	216								
10	9	263/8	263/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	217								23
10	9	33	33	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	218								23
10	9	265/8	265/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	219								23
10	9	133/4	133/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32	1/32	1	220								23
10	9	267/8	267/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32	1/32	1	221								23
10	9	67/2	67/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	222								23
10	9	269/8	269/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	223								23
10	9	135/4	135/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	224								23
10	9	271/8	271/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	225								23
10	9	34	34	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	226								23
10	9	273/8	273/8	0.0625	15/32	15/32	Chord	4/4	1	1	1/64	1/64	1	227								23
10	9	547/16	547/16	0.0625	31/64	31/64	Chord	4/4	1	1	1/64	1/64	1	228								
10	9	137/4	137/4	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	229								
10	9	35	35	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	230								
10	9	281/8	281/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	231								
10	9	141/4	141/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	232								24
10	9	283/8	283/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	233								24
10	9	71/2	71/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	234								24
10	9	285/8	285/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	235								24
10	9	143/4	143/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	236								24
10	9	287/8	287/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	237								24
10	9	36	36	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	238								24
10	9	289/8	289/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	239								
10	9	129/4	129/4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	240								
10	9	137/4	137/4	0.75	1/2	1/2	Chord	4/4	1	2	3/16	1/8	3/2	241								
10	9	129/4	129/4	0.5	0	0	Chord	4/4	1	3	1/8	1/8	1	242								
10	9	137/4	137/4	0.75	1/2	1/2	Chord	4/4	1	3	3/16	1/8	3/2	243								
10	9	129/4	129/4	0.5	0	0	Chord	4/4	1	4	1/8	1/8	1	244								
10	9	137/4	137/4	0.75	1/2	1/2	Chord	4/4	1	4	3/16	1/8	3/2	245								
11	10	145/4	145/4	0.375	0	0	Chord	4/4	1	1	3/32	1/16	3/2	246								
11	10	293/8	293/8	0.041666666666666664	3/32	3/32	Chord	4/4	1	1	1/96	1/64	2/3	247								25
11	10	110/3	110/3	0.041666666666666664	5/48	5/48	Chord	4/4	1	1	1/96	1/64	2/3	248								25
11	10	881/24	881/24	0.041666666666666664	11/96	11/96	Chord	4/4	1	1	1/96	1/64	2/3	249								25
11	10	147/4	147/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	250								25
11	10	295/8	295/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	251								25
11	10	37	37	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	252								25
11	10	297/8	297/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	253								
11	10	149/4	149/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	254								
11	10	75/2	75/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32	1/32	1	255								26
11	10	301/8	301/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	256								26
11	10	151/4	151/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	257								26
11	10	303/8	303/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	258								26
11	10	38	38	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	259								26
11	10	305/8	305/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	260								
11	10	153/4	153/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	261								
11	10	77/2	77/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	262								27
11	10	309/8	309/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	263								27
11	10	155/4	155/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	264								27
11	10	311/8	311/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	265								27
11	10	39	39	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	266								27
11	10	313/8	313/8	0.0625	23/32	23/32	Chord	4/4	1	1	1/64	1/64	1	267								27
11	10	627/16	627/16	0.0625	47/64	47/64	Chord	4/4	1	1	1/64	1/64	1	268								
11	10	157/4	157/4	0.375	3/4	3/4	Chord	4/4	1	1	3/32	1/16	3/2	269								
11	10	317/8	317/8	0.0625	27/32	27/32	Chord	4/4	1	1	1/64	1/64	1	270								28
11	10	635/16	635/16	0.0625	55/64	55/64	Chord	4/4	1	1	1/64	1/64	1	271								28
11	10	159/4	159/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	272								28
11	10	319/8	319/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	273								28
11	10	40	40	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	274								28
11	10	321/8	321/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	275								
12	11	161/4	161/4	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	276								
