mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	1	1	.d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3	3.0	0	0	3/4	1	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	3	6	6	3.0	0	0	3/4	1	1	#viio65	d	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
4	4	9	9	1.0	0	0	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	10	10	2.0	1/4	1/4	3/4	1	1	i}	d	i		i	i						}	m	1	1	0, -3, 1		0	0
5	5	12	12	3.0	0	0	3/4	1	1	VIM7{	d	i		VIM7	VI	M	7				{	MM7	1	1	-4, 0, -3, 1		-4	-4
6	6	15	15	3.0	0	0	3/4	1	1	ii%7	d	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
7	7	18	18	3.0	0	0	3/4	1	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
8	8	21	21	3.0	0	0	3/4	1	1	i7	d	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
9	9	24	24	3.0	0	0	3/4	1	1	iv7	d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
10	10	27	27	2.0	0	0	3/4	1	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
10	10	29	29	1.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	30	30	3.0	0	0	3/4	1	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	33	33	2.0	0	0	3/4	1	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	12	35	35	1.0	1/2	1/2	3/4	1	1	viio6/III	d	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
13	13	36	36	3.0	0	0	3/4	1	1	III}{	d	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3
14	14	39	39	3.0	0	0	3/4	1	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
