mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	2/2	1	1	c.i[i{	c	i	i	i	i						{	m	1	1	0, -3, 1		0	0
2	2	4	4	4.0	0	0	2/2	1	1	#viio7	c	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	3	8	8	4.0	0	0	2/2	1	1	i	c	i	i	i	i							m	1	1	0, -3, 1		0	0
4	4	12	12	2.0	0	0	2/2	1	1	V6	c	i	i	V6	V		6					M	1	1	5, 2, 1		1	5
4	4	14	14	2.0	1/2	1/2	2/2	1	1	#viio64/iv	c	i	i	#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
5	5	16	16	4.0	0	0	2/2	1	1	iv6	c	i	i	iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	20	20	2.0	0	0	2/2	1	1	V(4)/iv	c	i	i	V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
6	6	22	22	2.0	1/2	1/2	2/2	1	1	V7/iv	c	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	7	24	24	4.0	0	0	2/2	1	1	iv	c	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	28	28	4.0	0	0	2/2	1	1	V65	c	i	i	V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
9	9	32	32	4.0	0	0	2/2	1	1	i]	c	i	i	i	i							m	1	1	0, -3, 1		0	0
10	10	36	36	1.25	0	0	2/2	1	1	V[V|HC}	c	i	V	V	V					HC	}	M	1	1	1, 5, 2		1	1
10	10	149/4	149/4	2.75	5/16	5/16	2/2	1	1	v{	c	i	V	v	v						{	m	1	1	1, -2, 2		1	1
11	11	40	40	4.0	0	0	2/2	1	1	viio7/V	c	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
12	12	44	44	2.0	0	0	2/2	1	1	V7	c	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	46	46	2.0	1/2	1/2	2/2	1	1	i6	c	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	48	48	2.0	0	0	2/2	1	1	v(4)	c	i	V	v(4)	v			4				m	1	1	1, 0, 2		1	1
13	13	50	50	1.0	1/2	1/2	2/2	1	1	v	c	i	V	v	v							m	1	1	1, -2, 2		1	1
13	13	51	51	1.0	3/4	3/4	2/2	1	1	VI6/iv	c	i	V	VI6/iv	VI		6		iv			M	1	1	-1, -4, -5		-5	-1
14	14	52	52	4.0	0	0	2/2	1	1	#viio7/iv]	c	i	V	#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
15	15	56	56	3.0	0	0	2/2	1	1	i/iv|IAC}	c	i		i/iv	i				iv	IAC	}	m	1	1	-1, -4, 0		-1	-1
15	15	57	57	0.0	1/4	1/4	2/2	1	1	{	c	i									{		1	1				
15	15	59	59	1.0	3/4	3/4	2/2	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	60	60	4.0	0	0	2/2	1	1	V65/III	c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
17	17	64	64	5.0	0	0	2/2	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	18	69	69	3.0	1/4	1/4	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
19	19	72	72	1.0	0	0	2/2	1	1	v.V6	c	v		V6	V		6					M	1	1	5, 2, 1		1	5
19	19	73	73	1.0	1/4	1/4	2/2	1	1	#viio6	c	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
19	19	74	74	1.0	1/2	1/2	2/2	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	75	75	1.0	3/4	3/4	2/2	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
20	20	76	76	2.0	0	0	2/2	1	1	#viio	c	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
