mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	15/16	2/2	1	1	.G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	1/2	1/2	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	0	0	2/2	1	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	1/2	1/2	2/2	1	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	4	0	0	2/2	1	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
5	4	11/16	11/16	2/2	1	1	{		G	I									{		0	0				
6	5	0	0	2/2	1	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
6	5	1/4	1/4	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	1/2	1/2	2/2	1	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
7	6	0	0	2/2	1	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
8	7	1/4	1/4	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
8	7	3/4	3/4	2/2	1	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
9	8	0	0	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
9	8	3/4	3/4	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	0	0	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
10	9	1/2	1/2	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
11	10	0	0	2/2	1	1	V2/V		G	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
12	11	0	0	2/2	1	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	11	1/2	1/2	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
13	12	0	0	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	1/2	1/2	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
14	13	0	0	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
14	13	3/4	3/4	2/2	1	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
15	14	0	0	2/2	1	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
15	14	1/4	1/4	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
15	14	1/2	1/2	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	15	0	0	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
16	15	1/4	1/4	2/2	1	1	viio6(2)/V		G	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
16	15	1/2	1/2	2/2	1	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
16	15	3/4	3/4	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
16	15	7/8	7/8	2/2	1	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	16	0	0	2/2	1	1	V}		G	I		V	V						}	M	0	0	1, 5, 2		1	1
18	16	0	15/16	2/2	1	1	{		G	I									{		0	0				
20	18	0	0	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	18	3/4	3/4	2/2	1	1	V2/IV		G	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
21	19	0	0	2/2	1	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	19	1/4	1/4	2/2	1	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
21	19	1/2	1/2	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	20	0	0	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
22	20	1/4	1/4	2/2	1	1	#viio6/ii		G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
22	20	1/2	1/2	2/2	1	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	21	0	0	2/2	1	1	iio/ii		G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
23	21	1/2	1/2	2/2	1	1	V65/ii		G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
24	22	0	0	2/2	1	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
24	22	1/2	1/2	2/2	1	1	.bII/ii		G	I		bII/ii	bII				ii			M	0	0	-3, 1, -2		-3	-3
25	23	0	0	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
25	23	1/4	1/4	2/2	1	1	iio/ii		G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
25	23	1/2	1/2	2/2	1	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	23	3/4	3/4	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
26	24	0	0	2/2	1	1	ii}		G	I		ii	ii						}	m	0	0	2, -1, 3		2	2
26	24	3/16	3/16	2/2	1	1	{		G	I									{		0	0				
