mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.0	0	1/4	3/8	1	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	2	1.5	0	0	3/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
4	3	7/2	3.0	0	0	3/8	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
6	5	13/2	1.5	0	0	3/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	6	8	1.5	0	0	3/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	19/2	1.5	0	0	3/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	11	1.0	0	0	3/8	1	1	V|HC}	C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	8	12	2.0	1/4	1/4	3/8	1	1	V.V6{	C	V		V6	V		6				{	M	0	0	5, 2, 1		1	5
11	10	14	1.5	0	0	3/8	1	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	11	31/2	2.5	0	0	3/8	1	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
13	12	18	2.0	1/4	1/4	3/8	1	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	14	20	1.5	0	0	3/8	1	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
16	15	43/2	2.5	0	0	3/8	1	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
17	16	24	2.0	1/4	1/4	3/8	1	1	iii6	C	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
19	18	26	1.5	0	0	3/8	1	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	19	55/2	1.5	0	0	3/8	1	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
21	20	29	1.0	0	0	3/8	1	1	V|HC}	C	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
21	20	30	5.0	1/4	1/4	3/8	1	1	V43{	C	V		V43	V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
25	24	35	1.5	0	0	3/8	1	1	I[I	C	V	I	I	I							M	0	0	0, 4, 1		0	0
26	25	73/2	4.5	0	0	3/8	1	1	V7/IV	C	V	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
29	28	41	1.5	0	0	3/8	1	1	IV6	C	V	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
30	29	85/2	1.5	0	0	3/8	1	1	V6	C	V	I	V6	V		6					M	0	0	5, 2, 1		1	5
31	30	44	1.5	0	0	3/8	1	1	I	C	V	I	I	I							M	0	0	0, 4, 1		0	0
32	31	91/2	0.5	0	0	3/8	1	1	ii	C	V	I	ii	ii							m	0	0	2, -1, 3		2	2
32	31	46	1.0	1/8	1/8	3/8	1	1	I]	C	V	I	I	I							M	0	0	0, 4, 1		0	0
33	32	47	1.5	0	0	3/8	1	1	V[V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
34	33	97/2	3.0	0	0	3/8	1	1	V7	C	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	103/2	0.5	0	0	3/8	1	1	V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
36	35	52	0.5	1/8	1/8	3/8	1	1	I	C	V	V	I	I							M	0	0	0, 4, 1		0	0
