mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	12/8	1	1	.Bb.I{		Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	3	3	0.5	3/4	3/4	12/8	1	1	V(64)		Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1	1	7/2	7/2	2.5	7/8	7/8	12/8	1	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
2	2	6	6	1.5	0	0	12/8	1	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	15/2	15/2	1.0	3/8	3/8	12/8	1	1	viio6		Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	17/2	17/2	0.5	5/8	5/8	12/8	1	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	9	9	1.5	3/4	3/4	12/8	1	1	V(64)		Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
2	2	21/2	21/2	3.0	9/8	9/8	12/8	1	1	V}		Bb	I		V	V						}	M	0	0	1, 5, 2		1	1
2	2	11	11	0.0	5/4	5/4	12/8	1	1	{		Bb	I									{		0	0				
3	3	27/2	27/2	1.0	3/8	3/8	12/8	1	1	#vio64/ii		Bb	I		#vio64/ii	#vi	o	64		ii			o	0	0	-1, 5, 2		5	-1
3	3	29/2	29/2	0.5	5/8	5/8	12/8	1	1	#viio6/ii		Bb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
3	3	15	15	1.0	3/4	3/4	12/8	1	1	ii		Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
3	3	16	16	0.5	1	1	12/8	1	1	IV64		Bb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
