mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	1/2	1/2	12/8	1	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	5/8	5/8	12/8	1	1	viio6(2)		Bb	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
14	14	7/8	7/8	12/8	1	1	viio6		Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
14	14	1	1	12/8	1	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	9/8	9/8	12/8	1	1	ii6(2)		Bb	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
15	15	0	0	12/8	1	1	V(64)		Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	1/8	1/8	12/8	1	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
15	15	5/8	5/8	12/8	1	1	ii6		Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	3/4	3/4	12/8	1	1	#viio6(2)/ii		Bb	I		#viio6(2)/ii	#vii	o	6	2	ii			o	0	0	4, 1, 2		7	4
15	15	9/8	9/8	12/8	1	1	V7/ii		Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
16	16	0	0	12/8	1	1	ii		Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	3/8	3/8	12/8	1	1	V65		Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	3/4	3/4	12/8	1	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
16	16	7/8	7/8	12/8	1	1	IV6		Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	16	1	1	12/8	1	1	IV		Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	9/8	9/8	12/8	1	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
16	16	5/4	5/4	12/8	1	1	ii6		Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	11/8	11/8	12/8	1	1	I64		Bb	I		I64	I		64					M	0	0	1, 0, 4		0	1
17	17	0	0	12/8	1	1	IV6		Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	1/4	1/4	12/8	1	1	iii6		Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
17	17	3/8	3/8	12/8	1	1	ii6		Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
17	17	5/8	5/8	12/8	1	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	3/4	3/4	12/8	1	1	V7/V		Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
17	17	9/8	9/8	12/8	1	1	V2/V		Bb	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
18	18	0	0	12/8	1	1	V6		Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
18	18	1/4	1/4	12/8	1	1	V65		Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	18	3/8	3/8	12/8	1	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
18	18	7/8	7/8	12/8	1	1	vii%43		Bb	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
18	18	1	1	12/8	1	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	11/8	11/8	12/8	1	1	viio64	ii6	Bb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
19	19	0	0	12/8	1	1	I}{		Bb	I		I	I						}{	M	0	0	0, 4, 1		0	0
19	19	3/4	3/4	12/8	1	1	V(64)		Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
19	19	7/8	7/8	12/8	1	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
19	19	11/8	11/8	12/8	1	1	V7		Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	0	0	12/8	1	1	I(74)}		Bb	I		I(74)	I			74			}	M	0	0	0, -1, 1	5	0	0
20	20	1/8	1/8	12/8	1	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
