mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
56	56	1/4	1/4	3/4	1	1	iv/ii	E	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
56	56	1/2	1/2	3/4	1	1	V65/ii	E	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
57	57	1/4	1/4	3/4	1	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
57	57	1/2	1/2	3/4	1	1	V/ii	E	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
58	58	0	0	3/4	1	1	ii}	E	I		ii	ii						}	m	0	0	2, -1, 3		2	2
59	59	0	0	3/4	1	1	V65{	E	I		V65	V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
60	60	0	0	3/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
60	60	1/4	1/4	3/4	1	1	viio/IV	E	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
61	61	0	0	3/4	1	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
61	61	1/2	1/2	3/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
62	62	0	0	3/4	1	1	V(4)}	E	I		V(4)	V			4			}	M	0	0	1, 0, 2		1	1
62	62	1/2	1/2	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
63	63	0	0	3/4	1	1	I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
64	64	0	0	3/4	1	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
65	65	0	0	3/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	1/4	1/4	3/4	1	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	65	1/2	1/2	3/4	1	1	viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
66	66	0	0	3/4	1	1	I}	E	I		I	I						}	M	0	0	0, 4, 1		0	0
