mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	0	0	2/2	1	1	VIM7		a	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
8	8	1/4	1/4	2/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
9	9	0	0	2/2	1	1	V65/iv		a	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
9	9	1/4	1/4	2/2	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	1/2	1/2	2/2	1	1	V65/III		a	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
9	9	3/4	3/4	2/2	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
10	10	0	0	2/2	1	1	VIM65		a	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
10	10	1/4	1/4	2/2	1	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
10	10	1/2	1/2	2/2	1	1	V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
10	10	3/4	3/4	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
10	10	7/8	7/8	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
11	11	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
11	11	1/2	1/2	2/2	1	1	v.#viio7		a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
12	12	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
12	12	1/2	1/2	2/2	1	1	#vi%7		a	v		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
13	13	0	0	2/2	1	1	#viio65		a	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
13	13	1/2	1/2	2/2	1	1	V65		a	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
14	14	0	0	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	1/4	1/4	2/2	1	1	iv		a	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	1/2	1/2	2/2	1	1	VII		a	v		VII	VII							M	1	1	-2, 2, -1		-2	-2
14	14	3/4	3/4	2/2	1	1	III		a	v		III	III							M	1	1	-3, 1, -2		-3	-3
15	15	0	0	2/2	1	1	VI		a	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	1/4	1/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
15	15	1/2	1/2	2/2	1	1	V		a	v		V	V							M	1	1	1, 5, 2		1	1
15	15	3/4	3/4	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	7/8	7/8	2/2	1	1	VII6		a	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
16	16	0	0	2/2	1	1	VI6(2)		a	v		VI6(2)	VI		6	2				M	1	1	0, -3, -2		-4	0
16	16	1/4	1/4	2/2	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
16	16	3/8	3/8	2/2	1	1	vo6		a	v		vo6	v	o	6					o	1	1	-2, -5, 1		1	-2
16	16	1/2	1/2	2/2	1	1	iv6(2)		a	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
16	16	3/4	3/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	16	7/8	7/8	2/2	1	1	III6		a	v		III6	III		6					M	1	1	1, -2, -3		-3	1
17	17	0	0	2/2	1	1	.bII6		a	v		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
17	17	1/8	1/8	2/2	1	1	III6		a	v		III6	III		6					M	1	1	1, -2, -3		-3	1
17	17	1/4	1/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
17	17	3/8	3/8	2/2	1	1	vo6		a	v		vo6	v	o	6					o	1	1	-2, -5, 1		1	-2
17	17	1/2	1/2	2/2	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
17	17	5/8	5/8	2/2	1	1	VII6		a	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
17	17	3/4	3/4	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	7/8	7/8	2/2	1	1	iio6		a	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
18	18	0	0	2/2	1	1	#viio7		a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
18	18	1/2	1/2	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	3/4	3/4	2/2	1	1	V		a	v		V	V							M	1	1	1, 5, 2		1	1
19	19	0	0	2/2	1	1	i}{		a	v		i	i						}{	m	1	1	0, -3, 1		0	0
19	19	1/16	1/16	2/2	1	1	IV6		a	v		IV6	IV		6					M	1	1	3, 0, -1		-1	3
19	19	1/4	1/4	2/2	1	1	V6		a	v		V6	V		6					M	1	1	5, 2, 1		1	5
19	19	1/2	1/2	2/2	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
19	19	3/4	3/4	2/2	1	1	VII6		a	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
20	20	0	0	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	1/2	1/2	2/2	1	1	.bIIM65		a	v		bIIM65	bII	M	65					MM7	1	1	-1, -4, 0, -5		-5	-1
21	21	0	0	2/2	1	1	V		a	v		V	V							M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	2/2	1	1	V7		a	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	0	0	2/2	1	1	i64		a	v		i64	i		64					m	1	1	1, 0, -3		0	1
22	22	1/2	1/2	2/2	1	1	iio6		a	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	0	0	2/2	1	1	iio		a	v		iio	ii	o						o	1	1	2, -1, -4		2	2
23	23	1/2	1/2	2/2	1	1	#viio7		a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
24	24	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
24	24	1/4	1/4	2/2	1	1	#viio6(2)		a	v		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
24	24	3/8	3/8	2/2	1	1	#viio6		a	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
24	24	1/2	1/2	2/2	1	1	i}		a	v		i	i						}	m	1	1	0, -3, 1		0	0
25	25	0	0	2/2	1	1	{		a	v									{		1	1				
26	26	3/8	3/8	2/2	1	1	V6		a	v		V6	V		6					M	1	1	5, 2, 1		1	5
26	26	1/2	1/2	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
26	26	7/8	7/8	2/2	1	1	V6		a	v		V6	V		6					M	1	1	5, 2, 1		1	5
27	27	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
27	27	1/8	1/8	2/2	1	1	#viio6		a	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
27	27	1/4	1/4	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	3/8	3/8	2/2	1	1	iio6		a	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
27	27	1/2	1/2	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	28	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
28	28	1/8	1/8	2/2	1	1	#viio6		a	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
28	28	1/4	1/4	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	28	3/8	3/8	2/2	1	1	iio6		a	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
28	28	1/2	1/2	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
29	29	1/2	1/2	2/2	1	1	V43		a	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	30	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
30	30	1/2	1/2	2/2	1	1	V43		a	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
31	31	0	0	2/2	1	1	i7		a	v		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
31	31	1/4	1/4	2/2	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
31	31	1/2	1/2	2/2	1	1	VII7		a	v		VII7	VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
31	31	3/4	3/4	2/2	1	1	v6		a	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
32	32	0	0	2/2	1	1	VIM7		a	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
32	32	1/4	1/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
32	32	1/2	1/2	2/2	1	1	V		a	v		V	V							M	1	1	1, 5, 2		1	1
33	33	0	0	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
33	33	1/2	1/2	2/2	1	1	iv		a	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
34	34	0	0	2/2	1	1	III.V/V		a	III		V/V	V				V			M	1	0	2, 6, 3		2	2
34	34	1/2	1/2	2/2	1	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1
35	35	0	0	2/2	1	1	I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
35	35	1/2	1/2	2/2	1	1	V64		a	III		V64	V		64					M	1	0	2, 1, 5		1	2
36	36	0	0	2/2	1	1	viio6(2)/V		a	III		viio6(2)/V	vii	o	6	2	V			o	1	0	3, 0, 1		6	3
36	36	1/4	1/4	2/2	1	1	V7/V		a	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
36	36	1/2	1/2	2/2	1	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1
37	37	0	0	2/2	1	1	V65/IV		a	III		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
37	37	1/4	1/4	2/2	1	1	IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
37	37	1/2	1/2	2/2	1	1	vii%65		a	III		vii%65	vii	%	65					%7	1	0	2, -1, 3, 5		5	2
37	37	3/4	3/4	2/2	1	1	iii		a	III		iii	iii							m	1	0	4, 1, 5		4	4
38	38	0	0	2/2	1	1	vi65		a	III		vi65	vi		65					mm7	1	0	0, 4, 1, 3		3	0
38	38	1/4	1/4	2/2	1	1	ii		a	III		ii	ii							m	1	0	2, -1, 3		2	2
38	38	1/2	1/2	2/2	1	1	V65		a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
38	38	3/4	3/4	2/2	1	1	I		a	III		I	I							M	1	0	0, 4, 1		0	0
39	39	1/2	1/2	2/2	1	1	V65/IV		a	III		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
40	40	0	0	2/2	1	1	IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
40	40	1/4	1/4	2/2	1	1	ii65		a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
40	40	1/2	1/2	2/2	1	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1
40	40	3/4	3/4	2/2	1	1	iii65		a	III		iii65	iii		65					mm7	1	0	1, 5, 2, 4		4	1
41	41	0	0	2/2	1	1	vi		a	III		vi	vi							m	1	0	3, 0, 4		3	3
41	41	1/4	1/4	2/2	1	1	IVM65		a	III		IVM65	IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
41	41	1/2	1/2	2/2	1	1	V65		a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
42	42	0	0	2/2	1	1	I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
42	42	1/4	1/4	2/2	1	1	vii%7		a	III		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
42	42	1/2	1/2	2/2	1	1	vi7		a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
42	42	3/4	3/4	2/2	1	1	V7		a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	0	0	2/2	1	1	I		a	III		I	I							M	1	0	0, 4, 1		0	0
43	43	1/4	1/4	2/2	1	1	ii6		a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
43	43	1/2	1/2	2/2	1	1	V7		a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
44	44	1/8	1/8	2/2	1	1	V(64)		a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
44	44	1/4	1/4	2/2	1	1	V(4)		a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
44	44	3/8	3/8	2/2	1	1	V		a	III		V	V							M	1	0	1, 5, 2		1	1
44	44	1/2	1/2	2/2	1	1	I}{		a	III		I	I						}{	M	1	0	0, 4, 1		0	0
45	45	0	0	2/2	1	1	i.V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
45	45	1/2	1/2	2/2	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
46	46	0	0	2/2	1	1	V7/V		a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
46	46	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
47	47	0	0	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
47	47	1/8	1/8	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
47	47	1/4	1/4	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
47	47	3/8	3/8	2/2	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
47	47	1/2	1/2	2/2	1	1	V6/iv		a	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
47	47	5/8	5/8	2/2	1	1	#viio6/iv		a	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
47	47	3/4	3/4	2/2	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	47	7/8	7/8	2/2	1	1	V6/iv		a	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
48	48	0	0	2/2	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
48	48	1/4	1/4	2/2	1	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
48	48	1/2	1/2	2/2	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
48	48	3/4	3/4	2/2	1	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
49	49	0	0	2/2	1	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
49	49	1/4	1/4	2/2	1	1	#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
49	49	1/2	1/2	2/2	1	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
49	49	3/4	3/4	2/2	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
50	50	0	0	2/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
50	50	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
50	50	3/4	3/4	2/2	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
51	51	1/4	1/4	2/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
51	51	3/8	3/8	2/2	1	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
51	51	1/2	1/2	2/2	1	1	iv7		a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
51	51	3/4	3/4	2/2	1	1	iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
51	51	7/8	7/8	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
52	52	0	0	2/2	1	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
52	52	1/4	1/4	2/2	1	1	#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
52	52	3/8	3/8	2/2	1	1	IV6		a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
52	52	1/2	1/2	2/2	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	53	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
53	53	1/4	1/4	2/2	1	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
53	53	3/8	3/8	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
53	53	1/2	1/2	2/2	1	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
53	53	3/4	3/4	2/2	1	1	V43		a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
54	54	0	0	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
54	54	1/4	1/4	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
54	54	1/2	1/2	2/2	1	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
54	54	3/4	3/4	2/2	1	1	ii%65		a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
55	55	0	0	2/2	1	1	#viio		a	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
55	55	1/4	1/4	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
55	55	1/2	1/2	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
55	55	3/4	3/4	2/2	1	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
55	55	7/8	7/8	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
56	56	0	0	2/2	1	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
56	56	1/4	1/4	2/2	1	1	IV64		a	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
56	56	1/2	1/2	2/2	1	1	#viio7		a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
56	56	3/4	3/4	2/2	1	1	III64		a	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
57	57	0	0	2/2	1	1	#vi%7		a	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
57	57	1/4	1/4	2/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
57	57	1/2	1/2	2/2	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	58	0	0	2/2	1	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
58	58	1/4	1/4	2/2	1	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
58	58	3/8	3/8	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
58	58	1/2	1/2	2/2	1	1	i}		a	i		i	i						}	m	1	1	0, -3, 1		0	0
