mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	3/2	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	6	6	2.0	0	0	3/2	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	8	8	4.0	1/2	1/2	3/2	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	12	12	2.0	0	0	3/2	1	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
3	3	14	14	4.0	1/2	1/2	3/2	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	18	18	4.0	0	0	3/2	1	1	I(4)	D	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
4	4	22	22	2.0	1	1	3/2	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	24	24	2.0	0	0	3/2	1	1	V.ii{	D	V		ii	ii						{	m	0	0	2, -1, 3		2	2
5	5	26	26	4.0	1/2	1/2	3/2	1	1	viio6	D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	30	30	6.0	0	0	3/2	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	36	36	2.0	0	0	3/2	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
7	7	38	38	2.0	1/2	1/2	3/2	1	1	ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	40	40	2.0	1	1	3/2	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	42	42	2.0	0	0	3/2	1	1	I(4)	D	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
