mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	5.5	0	5/8	2/2	1	1	.b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
3	2	11/2	11/2	4.0	0	0	2/2	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
4	3	19/2	19/2	1.0	0	0	2/2	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	21/2	21/2	1.0	1/4	1/4	2/2	1	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	3	23/2	23/2	1.0	1/2	1/2	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
4	3	25/2	25/2	1.0	3/4	3/4	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
5	4	27/2	27/2	6.0	0	0	2/2	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
5	4	16	16	0.0	5/8	5/8	2/2	1	1	{	b	i									{		1	1				
6	5	39/2	39/2	2.0	1/2	1/2	2/2	1	1	III.IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
7	6	43/2	43/2	6.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	7	55/2	55/2	2.0	1/2	1/2	2/2	1	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
9	8	59/2	59/2	4.0	0	0	2/2	1	1	IVM7	b	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
10	9	67/2	67/2	2.0	0	0	2/2	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
10	9	71/2	71/2	2.0	1/2	1/2	2/2	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
11	10	75/2	75/2	4.0	0	0	2/2	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
12	11	83/2	83/2	2.0	0	0	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
12	11	87/2	87/2	1.0	1/2	1/2	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
12	11	89/2	89/2	1.0	3/4	3/4	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
13	12	91/2	91/2	3.0	0	0	2/2	1	1	vi7	b	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
13	12	97/2	97/2	1.0	3/4	3/4	2/2	1	1	viio/V	b	III		viio/V	vii	o			V			o	1	0	6, 3, 0		6	6
14	13	99/2	99/2	3.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
14	13	105/2	105/2	1.0	3/4	3/4	2/2	1	1	viio/IV	b	III		viio/IV	vii	o			IV			o	1	0	4, 1, -2		4	4
15	14	107/2	107/2	1.0	0	0	2/2	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
15	14	109/2	109/2	1.0	1/4	1/4	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
15	14	111/2	111/2	2.0	1/2	1/2	2/2	1	1	viio6	b	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
16	15	115/2	115/2	4.0	0	0	2/2	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
17	16	123/2	123/2	13.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
20	19	149/2	149/2	1.0	1/4	1/4	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
20	19	151/2	151/2	1.0	1/2	1/2	2/2	1	1	viio6(2)	b	III		viio6(2)	vii	o	6	2				o	1	0	2, -1, 0		5	2
20	19	153/2	153/2	1.0	3/4	3/4	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
21	20	155/2	155/2	4.0	0	0	2/2	1	1	I}	b	III		I	I						}	M	1	0	0, 4, 1		0	0
22	20	80	80	0.0	0	5/8	2/2	1	1	{	b	III									{		1	0				
23	21	163/2	163/2	7.0	0	0	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
24	22	177/2	177/2	1.0	3/4	3/4	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
25	23	179/2	179/2	7.0	0	0	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
26	24	193/2	193/2	1.0	3/4	3/4	2/2	1	1	#viio6/ii	b	III		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
27	25	195/2	195/2	2.0	0	0	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
27	25	199/2	199/2	2.0	1/2	1/2	2/2	1	1	V/ii	b	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3
28	26	203/2	203/2	4.0	0	0	2/2	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
29	27	211/2	211/2	2.0	0	0	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
29	27	215/2	215/2	2.0	1/2	1/2	2/2	1	1	#viio6/ii	b	III		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
30	28	219/2	219/2	4.0	0	0	2/2	1	1	ii}	b	III		ii	ii						}	m	1	0	2, -1, 3		2	2
30	28	112	112	0.0	5/8	5/8	2/2	1	1	{	b	III									{		1	0				
31	29	227/2	227/2	2.0	0	0	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
31	29	231/2	231/2	1.0	1/2	1/2	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
31	29	233/2	233/2	1.0	3/4	3/4	2/2	1	1	viio6	b	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
32	30	235/2	235/2	1.0	0	0	2/2	1	1	I(4)	b	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
