mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	4.5	0	5/8	3/4	1	1	a.i{		a	i		i	i						{	m	1	1	0, -3, 1		0	0
3	2	9/2	2.0	1/4	1/4	3/4	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	3	13/2	2.0	0	0	3/4	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	3	17/2	1.0	1/2	1/2	3/4	1	1	iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
5	4	19/2	3.0	0	0	3/4	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
6	5	25/2	2.0	0	0	3/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
6	5	29/2	1.0	1/2	1/2	3/4	1	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
7	6	31/2	2.0	0	0	3/4	1	1	viio/III		a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
7	6	35/2	1.0	1/2	1/2	3/4	1	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
8	7	37/2	1.0	0	0	3/4	1	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
8	7	39/2	1.0	1/4	1/4	3/4	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
8	7	41/2	1.0	1/2	1/2	3/4	1	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
9	8	43/2	1.0	0	0	3/4	1	1	ii/III		a	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
9	8	45/2	1.0	1/4	1/4	3/4	1	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
9	8	47/2	1.0	1/2	1/2	3/4	1	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
10	9	49/2	1.0	0	0	3/4	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
10	9	51/2	1.0	1/4	1/4	3/4	1	1	vi/III	IV6/III	a	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
10	9	53/2	1.0	1/2	1/2	3/4	1	1	ii/III		a	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
11	10	55/2	1.5	0	0	3/4	1	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
11	10	29	1.5	3/8	3/8	3/4	1	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	11	61/2	3.0	0	0	3/4	1	1	#viio7		a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
13	12	67/2	3.0	0	0	3/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
14	13	73/2	2.0	0	0	3/4	1	1	v.#viio7		a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
14	13	77/2	1.0	1/2	1/2	3/4	1	1	V7		a	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	79/2	2.0	0	0	3/4	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
15	14	83/2	1.0	1/2	1/2	3/4	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
16	15	85/2	1.0	0	0	3/4	1	1	V65/III		a	v		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
