mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/2	1/2	1.5	1/8	1/8	2/4	1	1	.a.V{		a	i		V	V						{	M	1	1	1, 5, 2		1	1
2	2	2	2	1.0	0	0	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	3	3	1.0	1/4	1/4	2/4	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	4	4	2.0	0	0	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	6	6	1.0	0	0	2/4	1	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
4	4	7	7	0.5	1/4	1/4	2/4	1	1	viio6(2)/V		a	i		viio6(2)/V	vii	o	6	2	V			o	1	1	3, 0, 1		6	3
4	4	15/2	15/2	0.5	3/8	3/8	2/4	1	1	viio6/V		a	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
5	5	8	8	1.0	0	0	2/4	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	9	9	1.0	1/4	1/4	2/4	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	10	10	1.0	0	0	2/4	1	1	IV6		a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
6	6	11	11	1.0	1/4	1/4	2/4	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	12	12	1.0	0	0	2/4	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
7	7	13	13	0.5	1/4	1/4	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
7	7	27/2	27/2	0.5	3/8	3/8	2/4	1	1	iio/v	#viio6/v	a	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
8	8	14	14	1.0	0	0	2/4	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	15	15	1.0	1/4	1/4	2/4	1	1	V65/v		a	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
9	9	16	16	2.0	0	0	2/4	1	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
10	10	18	18	2.0	0	0	2/4	1	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
11	11	20	20	2.0	0	0	2/4	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	22	22	2.0	0	0	2/4	1	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
13	13	24	24	2.0	0	0	2/4	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	14	26	26	2.0	0	0	2/4	1	1	V2/VII		a	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
15	15	28	28	1.5	0	0	2/4	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
15	15	59/2	59/2	0.5	3/8	3/8	2/4	1	1	VI6	iv64	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
16	16	30	30	2.0	0	0	2/4	1	1	V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
17	17	32	32	1.0	0	0	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
17	17	33	33	1.0	1/4	1/4	2/4	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
18	18	34	34	1.0	0	0	2/4	1	1	V	v	a	i		V	V							M	1	1	1, 5, 2		1	1
18	18	35	35	1.0	1/4	1/4	2/4	1	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
19	19	36	36	1.0	0	0	2/4	1	1	IV		a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
19	19	37	37	1.0	1/4	1/4	2/4	1	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
20	20	38	38	1.0	0	0	2/4	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	20	39	39	1.0	1/4	1/4	2/4	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
21	21	40	40	1.0	0	0	2/4	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
21	21	41	41	1.0	1/4	1/4	2/4	1	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
22	22	42	42	1.0	0	0	2/4	1	1	IV		a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
22	22	43	43	1.0	1/4	1/4	2/4	1	1	ii6		a	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
23	23	44	44	1.0	0	0	2/4	1	1	#VI		a	i		#VI	#VI							M	1	1	3, 7, 4		3	3
23	23	45	45	1.0	1/4	1/4	2/4	1	1	I6		a	i		I6	I		6					M	1	1	4, 1, 0		0	4
24	24	46	46	1.0	0	0	2/4	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
24	24	47	47	1.0	1/4	1/4	2/4	1	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
25	25	48	48	1.0	0	0	2/4	1	1	II6		a	i		II6	II		6					M	1	1	6, 3, 2		2	6
