mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.0	0	11/8	12/8	1	1	Eb.I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	2	1.5	3/8	3/8	12/8	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
2	1	7/2	4.5	3/4	3/4	12/8	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	8	1.5	3/8	3/8	12/8	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
3	2	19/2	3.0	3/4	3/4	12/8	1	1	I|PAC}	Eb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
3	2	12	0.0	11/8	11/8	12/8	1	1	{	Eb	I									{		0	0				
4	3	25/2	3.0	0	0	12/8	1	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	31/2	3.0	3/4	3/4	12/8	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
5	4	37/2	3.0	0	0	12/8	1	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	4	43/2	3.0	3/4	3/4	12/8	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
6	5	49/2	3.0	0	0	12/8	1	1	V.ii65	Eb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	5	55/2	3.0	3/4	3/4	12/8	1	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
7	6	61/2	3.0	0	0	12/8	1	1	ii65	Eb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
7	6	67/2	3.0	3/4	3/4	12/8	1	1	V2	Eb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	7	73/2	3.0	0	0	12/8	1	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
