mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	9/8	9/8	12/8	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	0	0	12/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
17	17	3/8	3/8	12/8	1	1	iii64	D	V		iii64	iii		64					m	0	0	5, 4, 1		4	5
17	17	3/4	3/4	12/8	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
17	17	9/8	9/8	12/8	1	1	I64	D	V		I64	I		64					M	0	0	1, 0, 4		0	1
18	18	0	0	12/8	1	1	ii.#viio7	D	ii		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
19	19	0	0	12/8	1	1	i|IAC}	D	ii		i	i					IAC	}	m	0	1	0, -3, 1		0	0
19	19	3/4	3/4	12/8	1	1	i6	D	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
20	20	0	0	12/8	1	1	i64	D	ii		i64	i		64					m	0	1	1, 0, -3		0	1
20	20	3/4	3/4	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
21	21	0	0	12/8	1	1	{	D	ii									{		0	1				
21	21	3/8	3/8	12/8	1	1	i6	D	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
22	22	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
22	22	3/8	3/8	12/8	1	1	i6	D	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
25	25	3/8	3/8	12/8	1	1	V6	D	ii		V6	V		6					M	0	1	5, 2, 1		1	5
25	25	3/4	3/4	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
25	25	9/8	9/8	12/8	1	1	V6	D	ii		V6	V		6					M	0	1	5, 2, 1		1	5
26	26	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
26	26	3/8	3/8	12/8	1	1	ii%2	D	ii		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
26	26	3/4	3/4	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
26	26	9/8	9/8	12/8	1	1	ii%2	D	ii		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
27	27	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
29	29	3/8	3/8	12/8	1	1	ii%2	D	ii		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
29	29	3/4	3/4	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
29	29	9/8	9/8	12/8	1	1	ii%2	D	ii		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
30	30	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
30	30	3/8	3/8	12/8	1	1	V6	D	ii		V6	V		6					M	0	1	5, 2, 1		1	5
30	30	3/4	3/4	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
30	30	9/8	9/8	12/8	1	1	V6	D	ii		V6	V		6					M	0	1	5, 2, 1		1	5
31	31	0	0	12/8	1	1	i	D	ii		i	i							m	0	1	0, -3, 1		0	0
31	31	3/8	3/8	12/8	1	1	vi.i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
31	31	3/4	3/4	12/8	1	1	#viio6	D	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
31	31	9/8	9/8	12/8	1	1	i	D	vi		i	i							m	0	1	0, -3, 1		0	0
32	32	0	0	12/8	1	1	#viio	D	vi		#viio	#vii	o						o	0	1	5, 2, -1		5	5
32	32	3/4	3/4	12/8	1	1	V	D	vi		V	V							M	0	1	1, 5, 2		1	1
33	33	0	0	12/8	1	1	i	D	vi		i	i							m	0	1	0, -3, 1		0	0
34	34	0	0	12/8	1	1	VIM7	D	vi		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
34	34	3/4	3/4	12/8	1	1	iv7	D	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
35	35	0	0	12/8	1	1	#viio43	D	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
36	36	0	0	12/8	1	1	i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
37	37	0	0	12/8	1	1	viio65/V	D	vi		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
38	38	0	0	12/8	1	1	V7	D	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	39	0	0	12/8	1	1	i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
40	40	0	0	12/8	1	1	V65	D	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
40	40	3/4	3/4	12/8	1	1	i	D	vi		i	i							m	0	1	0, -3, 1		0	0
41	41	0	0	12/8	1	1	#viio7	D	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
42	42	0	0	12/8	1	1	i64	D	vi		i64	i		64					m	0	1	1, 0, -3		0	1
43	43	0	0	12/8	1	1	iv6	D	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
43	43	9/8	9/8	12/8	1	1	viio64/V	D	vi		viio64/V	vii	o	64		V			o	0	1	0, 6, 3		6	0
44	44	0	0	12/8	1	1	i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
44	44	9/8	9/8	12/8	1	1	bII	D	vi		bII	bII							M	0	1	-5, -1, -4		-5	-5
45	45	0	0	12/8	1	1	#viio6	D	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
45	45	3/4	3/4	12/8	1	1	i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
45	45	9/8	9/8	12/8	1	1	V(4)	D	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
45	45	11/8	11/8	12/8	1	1	V	D	vi		V	V							M	0	1	1, 5, 2		1	1
46	46	0	0	12/8	1	1	i|PAC}{	D	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
48	48	0	0	12/8	1	1	IV.V/V	D	IV		V/V	V				V			M	0	0	2, 6, 3		2	2
49	49	0	0	12/8	1	1	V7/V	D	IV		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
50	50	0	0	12/8	1	1	V6	D	IV		V6	V		6					M	0	0	5, 2, 1		1	5
50	50	3/4	3/4	12/8	1	1	V	D	IV		V	V							M	0	0	1, 5, 2		1	1
51	51	0	0	12/8	1	1	V7	D	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	0	0	12/8	1	1	I|IAC}{	D	IV		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
52	52	3/8	3/8	12/8	1	1	I6	D	IV		I6	I		6					M	0	0	4, 1, 0		0	4
53	53	0	0	12/8	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
53	53	3/8	3/8	12/8	1	1	I6	D	IV		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	0	0	12/8	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
56	56	0	0	12/8	1	1	I(64)	D	IV		I(64)	I			64				M	0	0	0, -1, 3		0	0
56	56	3/4	3/4	12/8	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
57	57	0	0	12/8	1	1	I(64)	D	IV		I(64)	I			64				M	0	0	0, -1, 3		0	0
57	57	3/4	3/4	12/8	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
58	58	0	0	12/8	1	1	viio6	D	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
58	58	3/4	3/4	12/8	1	1	viio	D	IV		viio	vii	o						o	0	0	5, 2, -1		5	5
59	59	0	0	12/8	1	1	V7	D	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	0	0	12/8	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
62	62	0	0	12/8	1	1	I.V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
66	66	0	0	12/8	1	1	V7/V	D	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
68	68	0	0	12/8	1	1	V[V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	0	0	12/8	1	1	IV	D	I	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
71	71	0	0	12/8	1	1	V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	0	0	12/8	1	1	I6	D	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
73	73	0	0	12/8	1	1	IV	D	I	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
74	74	0	0	12/8	1	1	V7]	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	0	0	12/8	1	1	iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
75	75	3/4	3/4	12/8	1	1	ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
75	75	9/8	9/8	12/8	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
76	76	0	0	12/8	1	1	I6(2)	D	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
76	76	3/8	3/8	12/8	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
76	76	3/4	3/4	12/8	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
76	76	9/8	9/8	12/8	1	1	iii	D	I		iii	iii							m	0	0	4, 1, 5		4	4
77	77	0	0	12/8	1	1	vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
77	77	3/8	3/8	12/8	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
77	77	3/4	3/4	12/8	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
77	77	9/8	9/8	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
78	78	0	0	12/8	1	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
78	78	3/8	3/8	12/8	1	1	viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
78	78	3/4	3/4	12/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	0	0	12/8	1	1	iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
79	79	3/8	3/8	12/8	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
79	79	3/4	3/4	12/8	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	80	0	0	12/8	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	3/8	3/8	12/8	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	80	3/4	3/4	12/8	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
80	80	9/8	9/8	12/8	1	1	iii	D	I		iii	iii							m	0	0	4, 1, 5		4	4
81	81	0	0	12/8	1	1	IV64	D	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
81	81	3/8	3/8	12/8	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
81	81	3/4	3/4	12/8	1	1	ii64	D	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
81	81	9/8	9/8	12/8	1	1	iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
82	82	0	0	12/8	1	1	viio64	D	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
82	82	3/8	3/8	12/8	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
82	82	3/4	3/4	12/8	1	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
84	84	0	0	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
84	84	3/8	3/8	12/8	1	1	iii	D	I		iii	iii							m	0	0	4, 1, 5		4	4
84	84	3/4	3/4	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
84	84	9/8	9/8	12/8	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
85	85	0	0	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
86	86	0	0	12/8	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	87	0	0	12/8	1	1	viio/IV	D	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
87	87	3/8	3/8	12/8	1	1	V7/IV	D	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
87	87	3/4	3/4	12/8	1	1	viio/IV	D	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
87	87	9/8	9/8	12/8	1	1	viio6/IV	D	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
88	88	0	0	12/8	1	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
88	88	3/4	3/4	12/8	1	1	viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
88	88	9/8	9/8	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
89	89	0	0	12/8	1	1	viio7/V	D	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
90	90	0	0	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
92	92	0	0	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
94	94	0	0	12/8	1	1	V65/V	D	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
95	95	0	0	12/8	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	96	0	0	12/8	1	1	I6(2)	D	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
96	96	3/8	3/8	12/8	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
96	96	3/4	3/4	12/8	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
96	96	9/8	9/8	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
97	97	0	0	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
97	97	3/8	3/8	12/8	1	1	V6/V	D	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
97	97	5/8	5/8	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
97	97	3/4	3/4	12/8	1	1	V6/IV	D	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
97	97	1	1	12/8	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
97	97	9/8	9/8	12/8	1	1	V6/bIII	D	I		V6/bIII	V		6		bIII			M	0	0	2, -1, -2		-2	2
97	97	11/8	11/8	12/8	1	1	bIII	D	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
98	98	0	0	12/8	1	1	V6/bII	D	I		V6/bII	V		6		bII			M	0	0	0, -3, -4		-4	0
98	98	1/4	1/4	12/8	1	1	bII	D	I		bII	bII							M	0	0	-5, -1, -4		-5	-5
98	98	3/8	3/8	12/8	1	1	V6(b5)	D	I		V6(b5)	V		6	b5				M	0	0	5, -5, 1		1	5
98	98	5/8	5/8	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
98	98	3/4	3/4	12/8	1	1	viio6/V	D	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
98	98	9/8	9/8	12/8	1	1	iv6	D	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
99	99	0	0	12/8	1	1	I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
99	99	3/8	3/8	12/8	1	1	viio7/V	D	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
99	99	3/4	3/4	12/8	1	1	V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
99	99	9/8	9/8	12/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
100	100	0	0	12/8	1	1	I|PAC}{	D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
100	100	3/4	3/4	12/8	1	1	V7/IV	D	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
101	101	0	0	12/8	1	1	IV64	D	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
102	102	0	0	12/8	1	1	vii%7	D	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
103	103	0	0	12/8	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
