mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	3/4	1	1	D.I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
1	1	1	1	1.0	1/4	1/4	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
1	1	2	2	4.0	1/2	1/2	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	6	6	3.0	0	0	3/4	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	9	9	3.0	0	0	3/4	1	1	V}	D	I		V	V						}	M	0	0	1, 5, 2		1	1
5	5	12	12	3.0	0	0	3/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
6	6	15	15	3.0	0	0	3/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	18	18	2.0	0	0	3/4	1	1	viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
7	7	20	20	1.0	1/2	1/2	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	21	21	3.0	0	0	3/4	1	1	V}	D	I		V	V						}	M	0	0	1, 5, 2		1	1
9	9	24	24	3.0	0	0	3/4	1	1	V6{	D	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
10	10	27	27	3.0	0	0	3/4	1	1	viio64	D	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
11	11	30	30	3.0	0	0	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	33	33	3.0	0	0	3/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	36	36	2.0	0	0	3/4	1	1	iio6/vi	D	I		iio6/vi	ii	o	6		vi			o	0	0	2, -1, 5		5	2
13	13	38	38	1.0	1/2	1/2	3/4	1	1	#viio64/vi	D	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
14	14	39	39	3.0	0	0	3/4	1	1	vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
15	15	42	42	3.0	0	0	3/4	1	1	#viio6/vi	D	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
16	16	45	45	3.0	0	0	3/4	1	1	vi}	D	I		vi	vi						}	m	0	0	3, 0, 4		3	3
17	17	48	48	3.0	0	0	3/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
18	18	51	51	6.0	0	0	3/4	1	1	#viio7/ii	D	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
20	20	57	57	2.0	0	0	3/4	1	1	#viio6/ii	D	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
20	20	59	59	1.0	1/2	1/2	3/4	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
21	21	60	60	1.0	0	0	3/4	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
21	21	61	61	1.0	1/4	1/4	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
21	21	62	62	1.0	1/2	1/2	3/4	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	63	63	2.0	0	0	3/4	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	65	65	1.0	1/2	1/2	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
23	23	66	66	2.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
23	23	68	68	1.0	1/2	1/2	3/4	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
24	24	69	69	3.0	0	0	3/4	1	1	I}	D	I		I	I						}	M	0	0	0, 4, 1		0	0
