mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	2.0	0	5/8	6/8	1	1	D.I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
2	1	2	2	1.5	3/8	3/8	6/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
3	2	7/2	7/2	1.5	0	0	6/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
3	2	5	5	3.0	3/8	3/8	6/8	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	8	8	1.5	3/8	3/8	6/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
5	4	19/2	19/2	2.5	0	0	6/8	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	4	12	12	2.0	5/8	5/8	6/8	1	1	V(64){	D	I		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
6	5	14	14	1.5	3/8	3/8	6/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	31/2	31/2	1.5	0	0	6/8	1	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
7	6	17	17	1.5	3/8	3/8	6/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	37/2	37/2	1.5	0	0	6/8	1	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	7	20	20	1.5	3/8	3/8	6/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	43/2	43/2	1.5	0	0	6/8	1	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
9	8	23	23	1.5	3/8	3/8	6/8	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
10	9	49/2	49/2	1.5	0	0	6/8	1	1	V.IVM7	D	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
10	9	26	26	1.5	3/8	3/8	6/8	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
11	10	55/2	55/2	1.5	0	0	6/8	1	1	V6	D	V		V6	V		6					M	0	0	5, 2, 1		1	5
11	10	29	29	1.5	3/8	3/8	6/8	1	1	V43	D	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	11	61/2	61/2	1.5	0	0	6/8	1	1	I6(2)	D	V		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
12	11	32	32	1.5	3/8	3/8	6/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
13	12	67/2	67/2	1.5	0	0	6/8	1	1	IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	12	35	35	1.5	3/8	3/8	6/8	1	1	IVM2	D	V		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
14	13	73/2	73/2	3.0	0	0	6/8	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
15	14	79/2	79/2	1.5	0	0	6/8	1	1	IV64	D	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
15	14	41	41	1.5	3/8	3/8	6/8	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
16	15	85/2	85/2	3.0	0	0	6/8	1	1	V6	D	V		V6	V		6					M	0	0	5, 2, 1		1	5
17	16	91/2	91/2	2.5	0	0	6/8	1	1	V7|HC}	D	V		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
17	16	48	48	0.5	5/8	5/8	6/8	1	1	V2{	D	V		V2	V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	97/2	97/2	1.5	0	0	6/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	17	50	50	1.5	3/8	3/8	6/8	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
19	18	103/2	103/2	1.5	0	0	6/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
19	18	53	53	3.0	3/8	3/8	6/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
20	19	56	56	1.5	3/8	3/8	6/8	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
21	20	115/2	115/2	3.0	0	0	6/8	1	1	I|IAC}	D	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
21	20	60	60	0.0	5/8	5/8	6/8	1	1	{	D	V									{		0	0				
22	21	121/2	121/2	3.0	0	0	6/8	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	22	127/2	127/2	6.0	0	0	6/8	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	139/2	139/2	1.5	0	0	6/8	1	1	viio64	D	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
25	24	71	71	1.5	3/8	3/8	6/8	1	1	V43	D	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	25	145/2	145/2	1.5	0	0	6/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
26	25	74	74	1.5	3/8	3/8	6/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
27	26	151/2	151/2	1.5	0	0	6/8	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	26	77	77	1.5	3/8	3/8	6/8	1	1	viio	D	V		viio	vii	o						o	0	0	5, 2, -1		5	5
28	27	157/2	157/2	1.5	0	0	6/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	27	80	80	1.5	3/8	3/8	6/8	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	163/2	163/2	4.5	0	0	6/8	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
29	28	84	84	0.0	5/8	5/8	6/8	1	1	{	D	V									{		0	0				
30	29	86	86	1.5	3/8	3/8	6/8	1	1	V7/IV	D	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
31	30	175/2	175/2	6.0	0	0	6/8	1	1	vi.#viio7	D	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
33	32	187/2	187/2	2.5	0	0	6/8	1	1	i|IAC}	D	vi		i	i					IAC	}	m	0	1	0, -3, 1		0	0
33	32	96	96	2.0	5/8	5/8	6/8	1	1	VI6{	D	vi		VI6	VI		6				{	M	0	1	0, -3, -4		-4	0
34	33	98	98	1.5	3/8	3/8	6/8	1	1	bII6	D	vi		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
35	34	199/2	199/2	1.5	0	0	6/8	1	1	V6	D	vi		V6	V		6					M	0	1	5, 2, 1		1	5
35	34	101	101	1.5	3/8	3/8	6/8	1	1	i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
36	35	205/2	205/2	3.0	0	0	6/8	1	1	iv6	D	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
37	36	211/2	211/2	1.5	0	0	6/8	1	1	V6	D	vi		V6	V		6					M	0	1	5, 2, 1		1	5
37	36	107	107	1.0	3/8	3/8	6/8	1	1	V|HC}	D	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
37	36	108	108	2.0	5/8	5/8	6/8	1	1	V(64){	D	vi		V(64)	V			64			{	M	0	1	1, 0, -3		1	1
38	37	110	110	1.5	3/8	3/8	6/8	1	1	V7	D	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	38	223/2	223/2	1.5	0	0	6/8	1	1	V(64)	D	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
39	38	113	113	1.5	3/8	3/8	6/8	1	1	V7	D	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
40	39	229/2	229/2	1.5	0	0	6/8	1	1	V(64)	D	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
40	39	116	116	1.5	3/8	3/8	6/8	1	1	V7	D	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	40	235/2	235/2	1.5	0	0	6/8	1	1	V(64)	D	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
41	40	119	119	1.5	3/8	3/8	6/8	1	1	V	D	vi		V	V							M	0	1	1, 5, 2		1	1
42	41	241/2	241/2	3.0	0	0	6/8	1	1	iv	D	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
