mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	1	1	.a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	4/4	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
1	1	1/2	1/2	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1	1	3/4	3/4	4/4	1	1	i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
2	2	0	0	4/4	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	1/4	1/4	4/4	1	1	V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
2	2	1/2	1/2	4/4	1	1	V}	a	i		V	V						}	M	1	1	1, 5, 2		1	1
2	2	3/4	3/4	4/4	1	1	#viio7{	a	i		#viio7	#vii	o	7				{	o7	1	1	5, 2, -1, -4		5	5
3	3	0	0	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
3	3	1/4	1/4	4/4	1	1	VI6	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
3	3	1/2	1/2	4/4	1	1	V6/VI	a	i		V6/VI	V		6		VI			M	1	1	1, -2, -3		-3	1
3	3	7/8	7/8	4/4	1	1	V65/VI	a	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
4	4	0	0	4/4	1	1	VI	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	3/8	3/8	4/4	1	1	ii6/III	a	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
4	4	1/2	1/2	4/4	1	1	V2/III	a	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
4	4	3/4	3/4	4/4	1	1	III6	a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
5	5	0	0	4/4	1	1	V6/III	a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
5	5	1/4	1/4	4/4	1	1	ii/III	a	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
5	5	1/2	1/2	4/4	1	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	6	0	0	4/4	1	1	viio6/V/III	a	i		viio6/V/III	vii	o	6		V/III			o	1	1	0, -3, 3		3	0
6	6	1/4	1/4	4/4	1	1	IV6/III	a	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
6	6	1/2	1/2	4/4	1	1	III64	a	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
6	6	5/8	5/8	4/4	1	1	IV/III	a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
6	6	3/4	3/4	4/4	1	1	V/III	a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
7	7	0	0	4/4	1	1	III}	a	i		III	III						}	M	1	1	-3, 1, -2		-3	-3
7	7	5/32	5/32	4/4	1	1	{	a	i									{		1	1				
7	7	1/2	1/2	4/4	1	1	V64	a	i		V64	V		64					M	1	1	2, 1, 5		1	2
7	7	5/8	5/8	4/4	1	1	iv64	a	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
7	7	3/4	3/4	4/4	1	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
8	8	0	0	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
8	8	1/4	1/4	4/4	1	1	iio6/v	a	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
8	8	1/2	1/2	4/4	1	1	#viio7/v	a	i		#viio7/v	#vii	o	7		v			o7	1	1	6, 3, 0, -3		6	6
8	8	7/8	7/8	4/4	1	1	v	a	i		v	v							m	1	1	1, -2, 2		1	1
9	9	0	0	4/4	1	1	V(4)/v	a	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
9	9	1/8	1/8	4/4	1	1	V/v	a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
9	9	3/8	3/8	4/4	1	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
10	10	0	0	4/4	1	1	#vio64/v	a	i		#vio64/v	#vi	o	64		v			o	1	1	-2, 4, 1		4	-2
10	10	1/4	1/4	4/4	1	1	#viio65/v	a	i		#viio65/v	#vii	o	65		v			o7	1	1	3, 0, -3, 6		6	3
10	10	1/2	1/2	4/4	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
10	10	5/8	5/8	4/4	1	1	iv/v	a	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
10	10	3/4	3/4	4/4	1	1	V7/v	a	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
11	11	0	0	4/4	1	1	viio7/V/v	a	i		viio7/V/v	vii	o	7		V/v			o7	1	1	7, 4, 1, -2		7	7
11	11	3/8	3/8	4/4	1	1	V65/V/v	a	i		V65/V/v	V		65		V/v			Mm7	1	1	7, 4, 1, 3		3	7
11	11	1/2	1/2	4/4	1	1	V(64)/v	a	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
11	11	3/4	3/4	4/4	1	1	V/v	a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
12	12	0	0	4/4	1	1	v}	a	i		v	v						}	m	1	1	1, -2, 2		1	1
12	12	5/16	5/16	4/4	1	1	i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
12	12	1/2	1/2	4/4	1	1	#viio64	a	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	13	0	0	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	3/8	3/8	4/4	1	1	iio/iv	a	i		iio/iv	ii	o			iv			o	1	1	1, -2, -5		1	1
13	13	1/2	1/2	4/4	1	1	V7/iv	a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
14	14	0	0	4/4	1	1	iv}{	a	i		iv	iv						}{	m	1	1	-1, -4, 0		-1	-1
14	14	1/4	1/4	4/4	1	1	v6/iv	a	i		v6/iv	v		6		iv			m	1	1	-3, 1, 0		0	-3
14	14	1/2	1/2	4/4	1	1	iv6/iv	a	i		iv6/iv	iv		6		iv			m	1	1	-5, -1, -2		-2	-5
14	14	3/4	3/4	4/4	1	1	V64/iv/iv	a	i		V64/iv/iv	V		64		iv/iv			M	1	1	0, -1, 3		-1	0
15	15	0	0	4/4	1	1	iv/iv	a	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
15	15	1/4	1/4	4/4	1	1	viio7/V/iv	a	i		viio7/V/iv	vii	o	7		V/iv			o7	1	1	5, 2, -1, -4		5	5
15	15	1/2	1/2	4/4	1	1	V7/iv	a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
15	15	3/4	3/4	4/4	1	1	#viio7/iv	a	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
16	16	0	0	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	16	1/4	1/4	4/4	1	1	V(4)/iv	a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
16	16	3/8	3/8	4/4	1	1	V/iv	a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
16	16	1/2	1/2	4/4	1	1	iv}	a	i		iv	iv						}	m	1	1	-1, -4, 0		-1	-1
16	16	19/32	19/32	4/4	1	1	{	a	i									{		1	1				
17	17	0	0	4/4	1	1	V7/III	a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
17	17	1/2	1/2	4/4	1	1	i6(2)	a	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
17	17	3/4	3/4	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	0	0	4/4	1	1	#viio6(2)	a	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
18	18	1/8	1/8	4/4	1	1	V64	a	i		V64	V		64					M	1	1	2, 1, 5		1	2
18	18	1/4	1/4	4/4	1	1	i(4)	a	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
18	18	3/8	3/8	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
18	18	1/2	1/2	4/4	1	1	V}	a	i		V	V						}	M	1	1	1, 5, 2		1	1
18	18	21/32	21/32	4/4	1	1	{	a	i									{		1	1				
18	18	7/8	7/8	4/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	0	0	4/4	1	1	#viio7/iv	a	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
19	19	1/2	1/2	4/4	1	1	#vio64	a	i		#vio64	#vi	o	64					o	1	1	-3, 3, 0		3	-3
19	19	3/4	3/4	4/4	1	1	#viio65	a	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
20	20	0	0	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	1/8	1/8	4/4	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	1/4	1/4	4/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	1/2	1/2	4/4	1	1	viio7/V	a	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
21	21	0	0	4/4	1	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
21	21	1/8	1/8	4/4	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	1/4	1/4	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	4/4	1	1	i}{	a	i		i	i						}{	m	1	1	0, -3, 1		0	0
21	21	5/8	5/8	4/4	1	1	VI6	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
21	21	3/4	3/4	4/4	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
22	22	0	0	4/4	1	1	iv6(2)	a	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
22	22	1/2	1/2	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	22	3/4	3/4	4/4	1	1	viio6/V	a	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
23	23	0	0	4/4	1	1	V}	a	i		V	V						}	M	1	1	1, 5, 2		1	1
