mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	18	3/4	3/4	9/8	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	19	0	0	9/8	1	1	IV/III	b	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
20	19	3/8	3/8	9/8	1	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
22	21	0	0	9/8	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
23	22	0	0	9/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
23	22	3/4	3/4	9/8	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
24	23	0	0	9/8	1	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
24	23	3/8	3/8	9/8	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	24	0	0	9/8	1	1	V}	b	i		V	V						}	M	1	1	1, 5, 2		1	1
26	25	0	0	9/8	1	1	i6{	b	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
26	25	3/8	3/8	9/8	1	1	#viio	b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
26	25	3/4	3/4	9/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
27	26	0	0	9/8	1	1	V7/VII	b	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
28	27	0	0	9/8	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
29	28	0	0	9/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	29	0	0	9/8	1	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
30	29	3/8	3/8	9/8	1	1	VII64	b	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
30	29	3/4	3/4	9/8	1	1	VI64	b	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
31	30	0	0	9/8	1	1	#viio65	b	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
32	31	0	0	9/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
34	32	0	0	9/8	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
