mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	3/4	1	1	Eb.I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	1.0	1/2	1/2	3/4	1	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2	2	3	3	1.0	0	0	3/4	1	1	IV(b4)	Eb	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
2	2	4	4	2.0	1/4	1/4	3/4	1	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	6	6	2.0	0	0	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
3	3	8	8	1.0	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	9	9	1.0	0	0	3/4	1	1	I(4)|IAC}	Eb	I		I(4)	I			4		IAC	}	M	0	0	0, -1, 1		0	0
4	4	10	10	2.0	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
5	5	12	12	1.0	0	0	3/4	1	1	V(4){	Eb	I		V(4)	V			4			{	M	0	0	1, 0, 2		1	1
5	5	13	13	1.0	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
5	5	14	14	1.0	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	15	15	1.0	0	0	3/4	1	1	I(4)	Eb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
6	6	16	16	1.0	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
6	6	17	17	1.0	1/2	1/2	3/4	1	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
7	7	18	18	1.0	0	0	3/4	1	1	V.viio7/V	Eb	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
7	7	19	19	2.0	1/4	1/4	3/4	1	1	V6/V	Eb	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
8	8	21	21	1.0	0	0	3/4	1	1	V(4)|HC}	Eb	V		V(4)	V			4		HC	}	M	0	0	1, 0, 2		1	1
8	8	22	22	2.0	1/4	1/4	3/4	1	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
9	9	24	24	3.0	0	0	3/4	1	1	I6{	Eb	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
10	10	27	27	3.0	0	0	3/4	1	1	IVM7	Eb	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
11	11	30	30	1.0	0	0	3/4	1	1	V(64)	Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	31	31	1.0	1/4	1/4	3/4	1	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
11	11	32	32	0.5	1/2	1/2	3/4	1	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	65/2	65/2	0.5	5/8	5/8	3/4	1	1	viio6	Eb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
12	12	33	33	5.0	0	0	3/4	1	1	I|PAC}	Eb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
13	13	36	36	0.0	0	0	3/4	1	1	{	Eb	V									{		0	0				
13	13	38	38	1.0	1/2	1/2	3/4	1	1	V7/IV	Eb	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
14	14	39	39	1.0	0	0	3/4	1	1	vi.#viio7	Eb	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
14	14	40	40	2.0	1/4	1/4	3/4	1	1	V6	Eb	vi		V6	V		6					M	0	1	5, 2, 1		1	5
15	15	42	42	1.0	0	0	3/4	1	1	i	Eb	vi		i	i							m	0	1	0, -3, 1		0	0
15	15	43	43	1.0	1/4	1/4	3/4	1	1	iio64	Eb	vi		iio64	ii	o	64					o	0	1	-4, 2, -1		2	-4
15	15	44	44	1.0	1/2	1/2	3/4	1	1	viio6/V	Eb	vi		viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
16	16	45	45	1.0	0	0	3/4	1	1	V(4)|HC}	Eb	vi		V(4)	V			4		HC	}	M	0	1	1, 0, 2		1	1
16	16	46	46	2.0	1/4	1/4	3/4	1	1	V	Eb	vi		V	V							M	0	1	1, 5, 2		1	1
17	17	48	48	1.0	0	0	3/4	1	1	#viio64/iv{	Eb	vi		#viio64/iv	#vii	o	64		iv		{	o	0	1	-2, 4, 1		4	-2
17	17	49	49	1.0	1/4	1/4	3/4	1	1	iv6	Eb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
17	17	50	50	1.0	1/2	1/2	3/4	1	1	#viio6/iv	Eb	vi		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
18	18	51	51	1.0	0	0	3/4	1	1	iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
18	18	52	52	1.0	1/4	1/4	3/4	1	1	#viio6	Eb	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
18	18	53	53	1.0	1/2	1/2	3/4	1	1	i6	Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
19	19	54	54	1.0	0	0	3/4	1	1	iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
19	19	55	55	2.0	1/4	1/4	3/4	1	1	V	Eb	vi		V	V							M	0	1	1, 5, 2		1	1
20	20	57	57	3.0	0	0	3/4	1	1	i|PAC}	Eb	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
21	21	60	60	2.0	0	0	3/4	1	1	I.V6/V{	Eb	I		V6/V	V		6		V		{	M	0	0	6, 3, 2		2	6
21	21	62	62	1.0	1/2	1/2	3/4	1	1	V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
22	22	63	63	1.0	0	0	3/4	1	1	V(4)	Eb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
22	22	64	64	1.0	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
22	22	65	65	1.0	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	66	66	1.0	0	0	3/4	1	1	I(4)	Eb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
23	23	67	67	1.0	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
23	23	68	68	1.0	1/2	1/2	3/4	1	1	viio6/V	Eb	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
24	24	69	69	1.0	0	0	3/4	1	1	V(4)|HC}	Eb	I		V(4)	V			4		HC	}	M	0	0	1, 0, 2		1	1
24	24	70	70	2.0	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
25	25	72	72	3.0	0	0	3/4	1	1	I6{	Eb	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
26	26	75	75	3.0	0	0	3/4	1	1	IVM7	Eb	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
27	27	78	78	2.5	0	0	3/4	1	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
27	27	161/2	161/2	0.5	5/8	5/8	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
28	28	81	81	3.0	0	0	3/4	1	1	vi7	Eb	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
29	29	84	84	1.0	0	0	3/4	1	1	viio7/V	Eb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
29	29	85	85	2.0	1/4	1/4	3/4	1	1	V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
30	30	87	87	3.0	0	0	3/4	1	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
