mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	3/4	1	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	6	6	2.0	0	0	3/4	1	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
3	3	8	8	1.0	1/2	1/2	3/4	1	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	9	9	3.0	0	0	3/4	1	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
5	5	12	12	2.0	0	0	3/4	1	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
5	5	14	14	1.0	1/2	1/2	3/4	1	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	15	15	5.0	0	0	3/4	1	1	I}		C	I		I	I						}	M	0	0	0, 4, 1		0	0
7	7	73/4	73/4	0.0	1/16	1/16	3/4	1	1	{		C	I									{		0	0				
7	7	20	20	1.0	1/2	1/2	3/4	1	1	ii/V		C	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3
8	8	21	21	2.0	0	0	3/4	1	1	V6/V		C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
8	8	23	23	1.0	1/2	1/2	3/4	1	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
9	9	24	24	2.0	0	0	3/4	1	1	V6(2)		C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
9	9	26	26	1.0	1/2	1/2	3/4	1	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
10	10	27	27	2.0	0	0	3/4	1	1	IV6/V		C	I		IV6/V	IV		6		V			M	0	0	4, 1, 0		0	4
10	10	29	29	1.0	1/2	1/2	3/4	1	1	IV/V		C	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
11	11	30	30	2.0	0	0	3/4	1	1	viio6(2)/V		C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
11	11	32	32	1.0	1/2	1/2	3/4	1	1	viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
12	12	33	33	3.0	0	0	3/4	1	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
13	13	36	36	6.0	0	0	3/4	1	1	V}		C	I		V	V						}	M	0	0	1, 5, 2		1	1
13	13	145/4	145/4	0.0	1/16	1/16	3/4	1	1	{		C	I									{		0	0				
15	15	42	42	3.0	0	0	3/4	1	1	V7/ii		C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
16	16	45	45	3.0	0	0	3/4	1	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
