mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	5.0	0	3/4	2/2	1	1	.b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	5	3.0	0	0	2/2	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	3	8	1.0	3/4	3/4	2/2	1	1	#viio43	b	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
4	4	9	1.0	0	0	2/2	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	10	1.0	1/4	1/4	2/2	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	11	1.0	1/2	1/2	2/2	1	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
4	4	12	1.0	3/4	3/4	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
5	5	13	6.0	0	0	2/2	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
5	5	16	0.0	3/4	3/4	2/2	1	1	{	b	i									{		1	1				
6	6	19	2.0	1/2	1/2	2/2	1	1	III.IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
7	7	21	6.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	8	27	2.0	1/2	1/2	2/2	1	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
9	9	29	4.0	0	0	2/2	1	1	IVM7	b	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
10	10	33	2.0	0	0	2/2	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
10	10	35	2.0	1/2	1/2	2/2	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
11	11	37	5.0	0	0	2/2	1	1	V2	b	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
12	12	42	1.0	1/4	1/4	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
12	12	43	1.0	1/2	1/2	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
12	12	44	1.0	3/4	3/4	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
13	13	45	3.0	0	0	2/2	1	1	vi7	b	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
13	13	48	1.0	3/4	3/4	2/2	1	1	viio/V	b	III		viio/V	vii	o			V			o	1	0	6, 3, 0		6	6
14	14	49	3.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
14	14	52	1.0	3/4	3/4	2/2	1	1	viio6/IV	b	III		viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
15	15	53	1.0	0	0	2/2	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
15	15	54	1.0	1/4	1/4	2/2	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
15	15	55	1.0	1/2	1/2	2/2	1	1	viio6	b	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
15	15	56	1.0	3/4	3/4	2/2	1	1	viio(2)	b	III		viio(2)	vii	o		2				o	1	0	0, 2, -1		5	0
16	16	57	6.0	0	0	2/2	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
17	17	63	2.0	1/2	1/2	2/2	1	1	IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
18	18	65	12.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	77	4.0	0	0	2/2	1	1	I}	b	III		I	I						}	M	1	0	0, 4, 1		0	0
22	22	80	0.0	0	3/4	2/2	1	1	{	b	III									{		1	0				
23	23	81	7.0	0	0	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
24	24	88	1.0	3/4	3/4	2/2	1	1	V(64)	b	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
25	25	89	7.0	0	0	2/2	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
26	26	96	1.0	3/4	3/4	2/2	1	1	#viio6/ii	b	III		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
27	27	97	2.0	0	0	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
27	27	99	2.0	1/2	1/2	2/2	1	1	V7/ii	b	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
28	28	101	2.0	0	0	2/2	1	1	VI/ii	b	III		VI/ii	VI				ii			M	1	0	-2, 2, -1		-2	-2
28	28	103	4.0	1/2	1/2	2/2	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
29	29	107	1.0	1/2	1/2	2/2	1	1	V(64)/ii	b	III		V(64)/ii	V			64	ii			M	1	0	3, 2, -1		3	3
29	29	108	1.0	3/4	3/4	2/2	1	1	V/ii	b	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3
30	30	109	4.0	0	0	2/2	1	1	ii}	b	III		ii	ii						}	m	1	0	2, -1, 3		2	2
30	30	112	0.0	3/4	3/4	2/2	1	1	{	b	III									{		1	0				
31	31	113	4.0	0	0	2/2	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	32	117	1.0	0	0	2/2	1	1	I(4)	b	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
32	32	118	2.0	1/4	1/4	2/2	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
32	32	120	1.0	3/4	3/4	2/2	1	1	i.i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
33	33	121	2.0	0	0	2/2	1	1	V65/v	b	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
33	33	123	2.0	1/2	1/2	2/2	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
34	34	125	5.0	0	0	2/2	1	1	V/v	b	i		V/v	V				v			M	1	1	2, 6, 3		2	2
35	35	130	1.0	1/4	1/4	2/2	1	1	#viio(2)	b	i		#viio(2)	#vii	o		2				o	1	1	0, 2, -1		5	0
35	35	131	2.0	1/2	1/2	2/2	1	1	#viio	b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
36	36	133	1.0	0	0	2/2	1	1	i(4)	b	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
36	36	134	4.0	1/4	1/4	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
37	37	138	1.0	1/4	1/4	2/2	1	1	viio(2)/VII	b	i		viio(2)/VII	vii	o		2	VII			o	1	1	-2, 0, -3		3	-2
37	37	139	1.0	1/2	1/2	2/2	1	1	viio/VII	b	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
37	37	140	1.0	3/4	3/4	2/2	1	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
38	38	141	4.0	0	0	2/2	1	1	V65/v	b	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
39	39	145	2.0	0	0	2/2	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
39	39	147	2.0	1/2	1/2	2/2	1	1	V/v	b	i		V/v	V				v			M	1	1	2, 6, 3		2	2
40	40	149	4.0	0	0	2/2	1	1	v}	b	i		v	v						}	m	1	1	1, -2, 2		1	1
40	40	150	0.0	1/4	1/4	2/2	1	1	{	b	i									{		1	1				
41	41	153	4.0	0	0	2/2	1	1	V7/iv	b	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
42	42	157	1.0	0	0	2/2	1	1	iv(4)	b	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
42	42	158	3.0	1/4	1/4	2/2	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	161	4.0	0	0	2/2	1	1	V7/III	b	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
44	44	165	1.0	0	0	2/2	1	1	III(4)	b	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
44	44	166	2.0	1/4	1/4	2/2	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
44	44	168	1.0	3/4	3/4	2/2	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	45	169	2.0	0	0	2/2	1	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
45	45	171	2.0	1/2	1/2	2/2	1	1	iv64	b	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
46	46	173	4.0	0	0	2/2	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
47	47	177	2.0	0	0	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
47	47	179	4.0	1/2	1/2	2/2	1	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
48	48	183	6.0	1/2	1/2	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
50	50	189	8.0	0	0	2/2	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
52	52	197	8.0	0	0	2/2	1	1	viio43/V	b	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
54	54	205	2.0	0	0	2/2	1	1	viio7/V	b	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
54	54	207	2.0	1/2	1/2	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
55	55	209	2.0	0	0	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
55	55	211	2.0	1/2	1/2	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
56	56	213	4.0	0	0	2/2	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
56	56	214	0.0	1/4	1/4	2/2	1	1	{	b	i									{		1	1				
57	57	217	4.0	0	0	2/2	1	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
58	58	221	6.0	0	0	2/2	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
