mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	11/16	3/4	1	1	.b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	0	0	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
4	4	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
5	5	0	0	3/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	6	0	0	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	0	0	3/4	1	1	.bII6	b	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
8	8	0	0	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	8	1/2	1/2	3/4	1	1	#viio7/iv	b	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
9	9	0	0	3/4	1	1	V65/VII	b	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
9	9	1/2	1/2	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
10	10	1/4	1/4	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
11	11	0	0	3/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	3/4	1	1	V7/VII	b	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
14	14	0	0	3/4	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
14	14	1/2	1/2	3/4	1	1	V43/III	b	i		V43/III	V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
15	15	0	0	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
15	15	1/2	1/2	3/4	1	1	V7/IV/III	b	i		V7/IV/III	V		7		IV/III			Mm7	1	1	-3, 1, -2, -5		-3	-3
16	16	0	0	3/4	1	1	IV/III	b	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
17	17	0	0	3/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
18	18	0	0	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	18	1/2	1/2	3/4	1	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
19	19	0	0	3/4	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
19	19	1/4	1/4	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
19	19	1/2	1/2	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
20	20	0	0	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
21	21	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
21	21	1/2	1/2	3/4	1	1	v.i	b	v		i	i							m	1	1	0, -3, 1		0	0
22	22	0	0	3/4	1	1	V	b	v		V	V							M	1	1	1, 5, 2		1	1
22	22	1/2	1/2	3/4	1	1	iio6	b	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	0	0	3/4	1	1	i6	b	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24	0	0	3/4	1	1	IV	b	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
