mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	25	0	0	3/4	1	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
26	25	1/4	1/4	3/4	1	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
27	26	0	0	3/4	1	1	I|PAC}	Eb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
27	26	5/8	5/8	3/4	1	1	I6{	Eb	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
28	27	1/4	1/4	3/4	1	1	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	27	1/2	1/2	3/4	1	1	V6	Eb	V		V6	V		6					M	0	0	5, 2, 1		1	5
29	28	0	0	3/4	1	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	1/4	1/4	3/4	1	1	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
29	28	1/2	1/2	3/4	1	1	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	29	1/4	1/4	3/4	1	1	vi.iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
30	29	1/2	1/2	3/4	1	1	V6	Eb	vi		V6	V		6					M	0	1	5, 2, 1		1	5
31	30	0	0	3/4	1	1	i6	Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
31	30	1/4	1/4	3/4	1	1	i	Eb	vi		i	i							m	0	1	0, -3, 1		0	0
33	32	1/2	1/2	3/4	1	1	iv7	Eb	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
34	33	0	0	3/4	1	1	VII	Eb	vi		VII	VII							M	0	1	-2, 2, -1		-2	-2
35	34	1/2	1/2	3/4	1	1	IIIM7	Eb	vi		IIIM7	III	M	7					MM7	0	1	-3, 1, -2, 2		-3	-3
36	35	0	0	3/4	1	1	VI	Eb	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
37	36	1/2	1/2	3/4	1	1	ii%7	Eb	vi		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
38	37	0	0	3/4	1	1	iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
39	38	1/2	1/2	3/4	1	1	#viio7	Eb	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
40	39	0	0	3/4	1	1	iio	Eb	vi		iio	ii	o						o	0	1	2, -1, -4		2	2
41	40	1/2	1/2	3/4	1	1	V7	Eb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
42	41	0	0	3/4	1	1	i	Eb	vi		i	i							m	0	1	0, -3, 1		0	0
42	41	1/4	1/4	3/4	1	1	iio6	Eb	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
42	41	1/2	1/2	3/4	1	1	V	Eb	vi		V	V							M	0	1	1, 5, 2		1	1
43	42	0	0	3/4	1	1	i|PAC}	Eb	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
43	42	1/4	1/4	3/4	1	1	{	Eb	vi									{		0	1				
44	43	0	0	3/4	1	1	I.#viio/ii	Eb	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
45	44	0	0	3/4	1	1	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
45	44	1/2	1/2	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
46	45	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	0	0	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
47	46	1/2	1/2	3/4	1	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
48	47	1/2	1/2	3/4	1	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
49	48	0	0	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
50	49	0	0	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
51	50	0	0	3/4	1	1	V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
52	51	0	0	3/4	1	1	IV(b4)	Eb	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
52	51	1/4	1/4	3/4	1	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
52	51	1/2	1/2	3/4	1	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	52	0	0	3/4	1	1	iii(4)	Eb	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
53	52	1/4	1/4	3/4	1	1	iii	Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
53	52	1/2	1/2	3/4	1	1	#viio6/ii	Eb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
54	53	0	0	3/4	1	1	ii(4)	Eb	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
54	53	1/4	1/4	3/4	1	1	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
54	53	1/2	1/2	3/4	1	1	viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
55	54	0	0	3/4	1	1	I(4)	Eb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
55	54	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
56	55	0	0	3/4	1	1	viio7/V	Eb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
57	56	0	0	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
58	57	0	0	3/4	1	1	viio64	Eb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
59	58	0	0	3/4	1	1	viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
60	59	0	0	3/4	1	1	vii%7	Eb	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
61	60	0	0	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
61	60	1/4	1/4	3/4	1	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	60	1/2	1/2	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
62	61	0	0	3/4	1	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
63	62	1/2	1/2	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
64	63	0	0	3/4	1	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
64	63	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
65	64	0	0	3/4	1	1	I|PAC}	Eb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
