mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	6.25	0	15/16	2/2	1	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	25/4	25/4	2.0	1/2	1/2	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	33/4	33/4	2.0	0	0	2/2	1	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	41/4	41/4	2.0	1/2	1/2	2/2	1	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	4	49/4	49/4	4.0	0	0	2/2	1	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
5	4	15	15	0.0	11/16	11/16	2/2	1	1	{		G	I									{		0	0				
6	5	65/4	65/4	1.0	0	0	2/2	1	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
6	5	69/4	69/4	1.0	1/4	1/4	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	73/4	73/4	2.0	1/2	1/2	2/2	1	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
7	6	81/4	81/4	5.0	0	0	2/2	1	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
8	7	101/4	101/4	2.0	1/4	1/4	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
8	7	109/4	109/4	1.0	3/4	3/4	2/2	1	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
9	8	113/4	113/4	3.0	0	0	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
9	8	125/4	125/4	1.0	3/4	3/4	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	129/4	129/4	2.0	0	0	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
10	9	137/4	137/4	2.0	1/2	1/2	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
11	10	145/4	145/4	4.0	0	0	2/2	1	1	V2/V		G	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
12	11	161/4	161/4	2.0	0	0	2/2	1	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	11	169/4	169/4	2.0	1/2	1/2	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
13	12	177/4	177/4	2.0	0	0	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	185/4	185/4	2.0	1/2	1/2	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
14	13	193/4	193/4	3.0	0	0	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
14	13	205/4	205/4	1.0	3/4	3/4	2/2	1	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
15	14	209/4	209/4	1.0	0	0	2/2	1	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
15	14	213/4	213/4	1.0	1/4	1/4	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
15	14	217/4	217/4	2.0	1/2	1/2	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	15	225/4	225/4	1.0	0	0	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
16	15	229/4	229/4	1.0	1/4	1/4	2/2	1	1	viio6(2)/V		G	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
16	15	233/4	233/4	1.0	1/2	1/2	2/2	1	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
16	15	237/4	237/4	0.5	3/4	3/4	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
16	15	239/4	239/4	0.5	7/8	7/8	2/2	1	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	16	241/4	241/4	8.0	0	0	2/2	1	1	V}		G	I		V	V						}	M	0	0	1, 5, 2		1	1
18	16	64	64	0.0	0	15/16	2/2	1	1	{		G	I									{		0	0				
20	18	273/4	273/4	3.0	0	0	2/2	1	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	18	285/4	285/4	1.0	3/4	3/4	2/2	1	1	V2/IV		G	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
21	19	289/4	289/4	1.0	0	0	2/2	1	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	19	293/4	293/4	1.0	1/4	1/4	2/2	1	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
21	19	297/4	297/4	2.0	1/2	1/2	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	20	305/4	305/4	1.0	0	0	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
22	20	309/4	309/4	1.0	1/4	1/4	2/2	1	1	#viio6/ii		G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
22	20	313/4	313/4	2.0	1/2	1/2	2/2	1	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	21	321/4	321/4	2.0	0	0	2/2	1	1	iio/ii		G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
23	21	329/4	329/4	2.0	1/2	1/2	2/2	1	1	V65/ii		G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
24	22	337/4	337/4	2.0	0	0	2/2	1	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
24	22	345/4	345/4	2.0	1/2	1/2	2/2	1	1	bII/ii		G	I		bII/ii	bII				ii			M	0	0	-3, 1, -2		-3	-3
25	23	353/4	353/4	1.0	0	0	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
25	23	357/4	357/4	1.0	1/4	1/4	2/2	1	1	iio/ii		G	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
25	23	361/4	361/4	1.0	1/2	1/2	2/2	1	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	23	365/4	365/4	1.0	3/4	3/4	2/2	1	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
26	24	369/4	369/4	2.0	0	0	2/2	1	1	ii}		G	I		ii	ii						}	m	0	0	2, -1, 3		2	2
26	24	93	93	0.0	3/16	3/16	2/2	1	1	{		G	I									{		0	0				
26	24	377/4	377/4	2.0	1/2	1/2	2/2	1	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
27	25	385/4	385/4	1.0	0	0	2/2	1	1	I(74)		G	I		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
27	25	389/4	389/4	2.0	1/4	1/4	2/2	1	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
27	25	397/4	397/4	1.0	3/4	3/4	2/2	1	1	V7/IV		G	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
28	26	401/4	401/4	2.0	0	0	2/2	1	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	409/4	409/4	2.0	1/2	1/2	2/2	1	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
