mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	1/2	1/2	4/4	1	1	.bII	d	v		bII	bII							M	1	1	-5, -1, -4		-5	-5
15	15	0	0	4/4	1	1	#viio7	d	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
15	15	1/2	1/2	4/4	1	1	V65	d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
16	16	0	0	4/4	1	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	3/8	3/8	4/4	1	1	#viio6	d	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
16	16	1/2	1/2	4/4	1	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
16	16	3/4	3/4	4/4	1	1	#viio64/iv	d	v		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
17	17	0	0	4/4	1	1	iv	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	17	3/8	3/8	4/4	1	1	#viio43	d	v		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
17	17	1/2	1/2	4/4	1	1	I}	d	v		I	I						}	M	1	1	0, 4, 1		0	0
18	18	0	15/16	4/4	1	1	iv.V/v{	d	iv		V/v	V				v		{	M	1	1	2, 6, 3		2	2
20	20	0	0	4/4	1	1	v	d	iv		v	v							m	1	1	1, -2, 2		1	1
20	20	3/8	3/8	4/4	1	1	III6	d	iv		III6	III		6					M	1	1	1, -2, -3		-3	1
20	20	1/2	1/2	4/4	1	1	ii7/III	d	iv		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
20	20	3/4	3/4	4/4	1	1	V65/III	d	iv		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
21	21	0	0	4/4	1	1	III	d	iv		III	III							M	1	1	-3, 1, -2		-3	-3
21	21	1/4	1/4	4/4	1	1	iv6	d	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	22	0	0	4/4	1	1	#viio65	d	iv		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
22	22	1/2	1/2	4/4	1	1	i6	d	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	3/4	3/4	4/4	1	1	VII6	d	iv		VII6	VII		6					M	1	1	2, -1, -2		-2	2
23	23	0	0	4/4	1	1	VI6	d	iv		VI6	VI		6					M	1	1	0, -3, -4		-4	0
23	23	1/4	1/4	4/4	1	1	v6	d	iv		v6	v		6					m	1	1	-2, 2, 1		1	-2
23	23	1/2	1/2	4/4	1	1	iv6	d	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
23	23	3/4	3/4	4/4	1	1	#viio	d	iv		#viio	#vii	o						o	1	1	5, 2, -1		5	5
24	24	0	0	4/4	1	1	V7	d	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	1/2	1/2	4/4	1	1	i6	d	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24	7/8	7/8	4/4	1	1	#viio6	d	iv		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
25	25	0	0	4/4	1	1	i}{	d	iv		i	i						}{	m	1	1	0, -3, 1		0	0
25	25	1/2	1/2	4/4	1	1	i.V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
26	26	0	0	4/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
26	26	1/2	1/2	4/4	1	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
27	27	0	0	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
27	27	1/2	1/2	4/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
28	28	0	0	4/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
28	28	1/2	1/2	4/4	1	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
29	29	0	0	4/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
29	29	1/4	1/4	4/4	1	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
29	29	3/4	3/4	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
30	30	0	0	4/4	1	1	#vi%7	d	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
30	30	1/4	1/4	4/4	1	1	#viio	d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
30	30	1/2	1/2	4/4	1	1	i(#74)	d	i		i(#74)	i			#74				m	1	1	0, -1, 1	5	0	0
30	30	3/4	3/4	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
31	31	0	0	4/4	1	1	vi7/VI	d	i		vi7/VI	vi		7		VI			mm7	1	1	-1, -4, 0, -3		-1	-1
31	31	1/4	1/4	4/4	1	1	viio/VI	d	i		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
31	31	1/2	1/2	4/4	1	1	VI(7b4)	d	i		VI(7b4)	VI			7b4				M	1	1	-4, -5, -3	1	-4	-4
31	31	3/4	3/4	4/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
32	32	0	0	4/4	1	1	#vi%7/iv	d	i		#vi%7/iv	#vi	%	7		iv			%7	1	1	2, -1, -4, 0		2	2
32	32	1/4	1/4	4/4	1	1	#viio/iv	d	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
32	32	1/2	1/2	4/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	32	3/4	3/4	4/4	1	1	.bII	d	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
33	33	1/2	1/2	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
33	33	3/4	3/4	4/4	1	1	iio	d	i		iio	ii	o						o	1	1	2, -1, -4		2	2
34	34	0	0	4/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
34	34	1/4	1/4	4/4	1	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
34	34	3/8	3/8	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
34	34	1/2	1/2	4/4	1	1	i}	d	i		i	i						}	m	1	1	0, -3, 1		0	0
