mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12.0	0	0	12/8	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	12	12	3.0	0	0	12/8	1	1	I(64)	D	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
3	3	15	15	3.0	3/4	3/4	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
4	4	18	18	3.0	0	0	12/8	1	1	I(64)	D	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
4	4	21	21	3.0	3/4	3/4	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
5	5	24	24	1.5	0	0	12/8	1	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	51/2	51/2	1.5	3/8	3/8	12/8	1	1	I(4)	D	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
5	5	27	27	1.5	3/4	3/4	12/8	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	5	57/2	57/2	1.5	9/8	9/8	12/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	30	30	1.5	0	0	12/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	6	63/2	63/2	1.5	3/8	3/8	12/8	1	1	iii64	D	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
6	6	33	33	1.5	3/4	3/4	12/8	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	69/2	69/2	1.5	9/8	9/8	12/8	1	1	I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
7	7	36	36	1.5	0	0	12/8	1	1	V.V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	75/2	75/2	1.5	3/8	3/8	12/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
