mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	6.5	0	5/8	3/4	1	1	.G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
4	3	13/2	3.0	0	0	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	4	19/2	3.0	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
6	5	25/2	2.0	0	0	3/4	1	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
6	5	29/2	1.0	1/2	1/2	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	31/2	2.0	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
7	6	35/2	1.0	1/2	1/2	3/4	1	1	IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
8	7	37/2	1.0	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
8	7	39/2	1.0	1/4	1/4	3/4	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	41/2	1.0	1/2	1/2	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
9	8	43/2	3.0	0	0	3/4	1	1	I}	G	I		I	I						}	M	0	0	0, 4, 1		0	0
9	8	23	0.0	3/8	3/8	3/4	1	1	{	G	I									{		0	0				
10	9	49/2	2.0	0	0	3/4	1	1	V.V	G	V		V	V							M	0	0	1, 5, 2		1	1
10	9	53/2	1.0	1/2	1/2	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
11	10	55/2	1.0	0	0	3/4	1	1	V(4)	G	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
11	10	57/2	1.0	1/4	1/4	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
11	10	59/2	1.0	1/2	1/2	3/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
