mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	15/16	2/2	1	1	.b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	2/2	1	1	iio	b	i		iio	ii	o						o	1	1	2, -1, -4		2	2
2	2	1/2	1/2	2/2	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
2	2	3/4	3/4	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	7/8	7/8	2/2	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
3	3	0	0	2/2	1	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
3	3	1/8	1/8	2/2	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	1/4	1/4	2/2	1	1	ii%2	b	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
3	3	1/2	1/2	2/2	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
3	3	3/4	3/4	2/2	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	7/8	7/8	2/2	1	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	4	0	0	2/2	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/2	1/2	2/2	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
5	5	0	0	2/2	1	1	IV/III	b	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
5	5	1/2	1/2	2/2	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
5	5	3/4	3/4	2/2	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
5	5	7/8	7/8	2/2	1	1	ii6/III	b	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
6	6	0	0	2/2	1	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
