mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	3/4	1	1	.d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	1.0	1/2	1/2	3/4	1	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
2	2	3	2.0	0	0	3/4	1	1	v6(2)		d	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
2	2	5	1.0	1/2	1/2	3/4	1	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	6	3.0	0	0	3/4	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	9	2.0	0	0	3/4	1	1	V(64)}		d	i		V(64)	V			64			}	M	1	1	1, 0, -3		1	1
4	4	11	1.0	1/2	1/2	3/4	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
5	5	12	2.0	0	0	3/4	1	1	i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
5	5	14	1.0	1/2	1/2	3/4	1	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
6	6	15	2.0	0	0	3/4	1	1	viio/III		d	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
6	6	17	1.0	1/2	1/2	3/4	1	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
7	7	18	1.0	0	0	3/4	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	19	1.0	1/4	1/4	3/4	1	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	7	20	1.0	1/2	1/2	3/4	1	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
8	8	21	5.0	0	0	3/4	1	1	V}		d	i		V	V						}	M	1	1	1, 5, 2		1	1
9	9	24	0.0	0	0	3/4	1	1	{		d	i									{		1	1				
9	9	26	1.0	1/2	1/2	3/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	27	3.0	0	0	3/4	1	1	V2		d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
11	11	30	2.0	0	0	3/4	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	32	1.0	1/2	1/2	3/4	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
12	12	33	2.0	0	0	3/4	1	1	i(4)}		d	i		i(4)	i			4			}	m	1	1	0, -1, 1		0	0
12	12	35	1.0	1/2	1/2	3/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
13	13	36	2.0	0	0	3/4	1	1	ii/III{		d	i		ii/III	ii				III		{	m	1	1	-1, -4, 0		-1	-1
13	13	38	1.0	1/2	1/2	3/4	1	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
14	14	39	2.0	0	0	3/4	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	14	41	1.0	1/2	1/2	3/4	1	1	vii%43/III		d	i		vii%43/III	vii	%	43		III			%7	1	1	-4, 0, 2, -1		2	-4
15	15	42	1.0	0	0	3/4	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
15	15	43	2.0	1/4	1/4	3/4	1	1	viio6/III		d	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
16	16	45	3.0	0	0	3/4	1	1	III}		d	i		III	III						}	M	1	1	-3, 1, -2		-3	-3
17	17	48	3.0	0	0	3/4	1	1	#viio/iv{		d	i		#viio/iv	#vii	o			iv		{	o	1	1	4, 1, -2		4	4
18	18	51	3.0	0	0	3/4	1	1	#viio2/iv		d	i		#viio2/iv	#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
19	19	54	1.0	0	0	3/4	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	55	1.0	1/4	1/4	3/4	1	1	iv/iv		d	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
19	19	56	1.0	1/2	1/2	3/4	1	1	V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	20	57	2.0	0	0	3/4	1	1	iv(4)}		d	i		iv(4)	iv			4			}	m	1	1	-1, -2, 0		-1	-1
20	20	59	2.0	1/2	1/2	3/4	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	60	0.0	0	0	3/4	1	1	{		d	i									{		1	1				
21	21	61	1.0	1/4	1/4	3/4	1	1	#viio64		d	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
21	21	62	1.0	1/2	1/2	3/4	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	63	2.0	0	0	3/4	1	1	#viio		d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
22	22	65	1.0	1/2	1/2	3/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
23	23	66	1.0	0	0	3/4	1	1	iv	iio6	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	67	2.0	1/4	1/4	3/4	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
24	24	69	3.0	0	0	3/4	1	1	i}		d	i		i	i						}	m	1	1	0, -3, 1		0	0
