mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	15/16	4/4	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	1/2	1/2	4/4	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
2	1	5/8	5/8	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	1/4	1/4	4/4	1	1	IV6(2)	D	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
3	2	1/2	1/2	4/4	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
3	2	3/4	3/4	4/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	0	0	4/4	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
4	3	1/4	1/4	4/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
4	3	1/2	1/2	4/4	1	1	V.V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	3/4	3/4	4/4	1	1	#viio/ii	D	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
5	4	0	0	4/4	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
5	4	1/2	1/2	4/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
5	4	3/4	3/4	4/4	1	1	V65/V	D	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
6	5	0	0	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
6	5	1/4	1/4	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
