mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	5.5	0	0	2/2	1	1	.a.i{		a	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	11/2	11/2	0.5	3/8	3/8	2/2	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	6	6	1.5	1/2	1/2	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	15/2	15/2	0.5	7/8	7/8	2/2	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	8	8	0.5	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
3	3	17/2	17/2	0.5	1/8	1/8	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	9	9	0.5	1/4	1/4	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	19/2	19/2	0.5	3/8	3/8	2/2	1	1	iio6	iv	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	3	10	10	0.5	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
3	3	21/2	21/2	0.5	5/8	5/8	2/2	1	1	iio6	iv	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	3	11	11	1.0	3/4	3/4	2/2	1	1	V43		a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
4	4	12	12	0.5	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	25/2	25/2	0.5	1/8	1/8	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	4	13	13	0.5	1/4	1/4	2/2	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	27/2	27/2	0.5	3/8	3/8	2/2	1	1	iio6	iv	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	14	14	0.5	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
4	4	29/2	29/2	0.5	5/8	5/8	2/2	1	1	iio6	iv	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	15	15	1.0	3/4	3/4	2/2	1	1	V43		a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
5	5	16	16	2.0	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
5	5	18	18	2.0	1/2	1/2	2/2	1	1	V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
6	6	20	20	2.0	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
6	6	22	22	2.0	1/2	1/2	2/2	1	1	V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
7	7	24	24	1.0	0	0	2/2	1	1	i7		a	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
7	7	25	25	1.0	1/4	1/4	2/2	1	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
7	7	26	26	1.0	1/2	1/2	2/2	1	1	VII7		a	i		VII7	VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
7	7	27	27	1.0	3/4	3/4	2/2	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	28	28	1.0	0	0	2/2	1	1	VIM7		a	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
8	8	29	29	1.0	1/4	1/4	2/2	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	30	30	2.0	1/2	1/2	2/2	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
9	9	32	32	1.0	0	0	2/2	1	1	V65/iv		a	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
9	9	33	33	1.0	1/4	1/4	2/2	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	34	34	1.0	1/2	1/2	2/2	1	1	V65/III		a	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
9	9	35	35	1.0	3/4	3/4	2/2	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
10	10	36	36	1.0	0	0	2/2	1	1	VIM65		a	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
10	10	37	37	1.0	1/4	1/4	2/2	1	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
10	10	38	38	1.0	1/2	1/2	2/2	1	1	V65		a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
10	10	39	39	0.5	3/4	3/4	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
10	10	79/2	79/2	0.5	7/8	7/8	2/2	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
11	11	40	40	2.0	0	0	2/2	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
11	11	42	42	2.0	1/2	1/2	2/2	1	1	v.#viio7		a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
12	12	44	44	2.0	0	0	2/2	1	1	i		a	v		i	i							m	1	1	0, -3, 1		0	0
12	12	46	46	2.0	1/2	1/2	2/2	1	1	#vi%7		a	v		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
13	13	48	48	2.0	0	0	2/2	1	1	#viio65		a	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
13	13	50	50	2.0	1/2	1/2	2/2	1	1	V65		a	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
14	14	52	52	1.0	0	0	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	53	53	1.0	1/4	1/4	2/2	1	1	iv		a	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	54	54	1.0	1/2	1/2	2/2	1	1	VII		a	v		VII	VII							M	1	1	-2, 2, -1		-2	-2
14	14	55	55	1.0	3/4	3/4	2/2	1	1	III		a	v		III	III							M	1	1	-3, 1, -2		-3	-3
15	15	56	56	1.0	0	0	2/2	1	1	VI		a	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	57	57	1.0	1/4	1/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
15	15	58	58	1.0	1/2	1/2	2/2	1	1	V		a	v		V	V							M	1	1	1, 5, 2		1	1
15	15	59	59	0.5	3/4	3/4	2/2	1	1	i6		a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	119/2	119/2	0.5	7/8	7/8	2/2	1	1	VII6		a	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
16	16	60	60	1.0	0	0	2/2	1	1	VI6(2)		a	v		VI6(2)	VI		6	2				M	1	1	0, -3, -2		-4	0
16	16	61	61	0.5	1/4	1/4	2/2	1	1	VI6		a	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
16	16	123/2	123/2	0.5	3/8	3/8	2/2	1	1	vo6		a	v		vo6	v	o	6					o	1	1	-2, -5, 1		1	-2
16	16	62	62	1.0	1/2	1/2	2/2	1	1	iv6(2)		a	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
16	16	63	63	0.5	3/4	3/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	16	127/2	127/2	0.5	7/8	7/8	2/2	1	1	III6		a	v		III6	III		6					M	1	1	1, -2, -3		-3	1
17	17	64	64	0.5	0	0	2/2	1	1	.bII6		a	v		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
17	17	129/2	129/2	0.5	1/8	1/8	2/2	1	1	III6		a	v		III6	III		6					M	1	1	1, -2, -3		-3	1
17	17	65	65	0.5	1/4	1/4	2/2	1	1	iv6		a	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
17	17	131/2	131/2	0.5	3/8	3/8	2/2	1	1	vo6		a	v		vo6	v	o	6					o	1	1	-2, -5, 1		1	-2
