mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	1/4	3/8	1	1	c.V{	c	i		V	V						{	M	1	1	1, 5, 2		1	1
2	1	1/2	1.0	0	0	3/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	1	3/2	0.5	1/4	1/4	3/8	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	2	2	1.0	0	0	3/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	3	0.5	1/4	1/4	3/8	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	3	7/2	1.5	0	0	3/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
5	4	5	1.0	0	0	3/8	1	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
5	4	6	0.5	1/4	1/4	3/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
6	5	13/2	1.5	0	0	3/8	1	1	iv7	c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
7	6	8	1.0	0	0	3/8	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
7	6	9	0.5	1/4	1/4	3/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
8	7	19/2	2.25	0	0	3/8	1	1	V|HC}	c	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	8	47/4	1.75	3/16	3/16	3/8	1	1	i6{	c	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
10	9	27/2	0.5	1/4	1/4	3/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
11	10	14	1.5	0	0	3/8	1	1	III.IV	c	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
12	11	31/2	3.0	0	0	3/8	1	1	V65	c	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
14	13	37/2	1.5	0	0	3/8	1	1	vi6	c	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
15	14	20	1.5	0	0	3/8	1	1	viio6	c	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
16	15	43/2	3.0	0	0	3/8	1	1	I|PAC}{	c	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
18	17	49/2	1.5	0	0	3/8	1	1	vi	c	III		vi	vi							m	1	0	3, 0, 4		3	3
19	18	26	3.0	0	0	3/8	1	1	IV	c	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
21	20	29	1.5	0	0	3/8	1	1	V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
22	21	61/2	1.0	0	0	3/8	1	1	I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
22	21	63/2	0.5	1/4	1/4	3/8	1	1	viio6	c	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
23	22	32	1.0	0	0	3/8	1	1	I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
