mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.5	0	3/8	2/4	1	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	3/2	1.0	1/4	1/4	2/4	1	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	5/2	2.0	0	0	2/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
4	3	9/2	1.0	0	0	2/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
4	3	11/2	1.0	1/4	1/4	2/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	4	13/2	1.0	0	0	2/4	1	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
5	4	15/2	1.0	1/4	1/4	2/4	1	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
6	5	17/2	1.0	0	0	2/4	1	1	III.IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
6	5	19/2	1.0	1/4	1/4	2/4	1	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
7	6	21/2	2.0	0	0	2/4	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
8	7	25/2	2.0	0	0	2/4	1	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
9	8	29/2	1.0	0	0	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
9	8	31/2	1.0	1/4	1/4	2/4	1	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
10	9	33/2	2.0	0	0	2/4	1	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
11	10	37/2	1.0	0	0	2/4	1	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
11	10	39/2	1.0	1/4	1/4	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
12	11	41/2	1.0	0	0	2/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
12	11	43/2	1.0	1/4	1/4	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
13	12	45/2	2.0	0	0	2/4	1	1	V7/IV	a	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
14	13	49/2	2.0	0	0	2/4	1	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
15	14	53/2	2.0	0	0	2/4	1	1	V65/V	a	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
16	15	57/2	2.0	0	0	2/4	1	1	V2	a	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
17	16	61/2	2.0	0	0	2/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
18	17	65/2	1.0	0	0	2/4	1	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2
18	17	67/2	1.0	1/4	1/4	2/4	1	1	viio	a	III		viio	vii	o						o	1	0	5, 2, -1		5	5
19	18	69/2	2.0	0	0	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
20	19	73/2	1.0	0	0	2/4	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
20	19	75/2	1.0	1/4	1/4	2/4	1	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
21	20	77/2	4.0	0	0	2/4	1	1	I|PAC}	a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
21	20	40	0.0	3/8	3/8	2/4	1	1	{	a	III									{		1	0				
23	22	85/2	2.0	0	0	2/4	1	1	viio6	a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
24	23	89/2	2.0	0	0	2/4	1	1	#viio7/vi	a	III		#viio7/vi	#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
25	24	93/2	1.5	0	0	2/4	1	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3
