mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/16	1/16	4/4	1	1	a.i{		a	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	4/4	1	1	#viio7		a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
2	2	1/2	1/2	4/4	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	3/4	3/4	4/4	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	0	0	4/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
3	3	1/4	1/4	4/4	1	1	#viio7		a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	3	1/2	1/2	4/4	1	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	3/4	3/4	4/4	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	0	0	4/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/4	1/4	4/4	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	1/2	1/2	4/4	1	1	i64		a	i		i64	i		64					m	1	1	1, 0, -3		0	1
4	4	3/4	3/4	4/4	1	1	iv7		a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
5	5	0	0	4/4	1	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	1/2	1/2	4/4	1	1	#viio65		a	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
6	6	0	0	4/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
