mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	3/4	1	1	c.i{	c	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	1.0	1/2	1/2	3/4	1	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	2	3	1.0	0	0	3/4	1	1	VII	c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
2	2	4	1.0	1/4	1/4	3/4	1	1	#viio/iv	c	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
2	2	5	1.0	1/2	1/2	3/4	1	1	#viio	c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	3	6	1.0	0	0	3/4	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	7	1.0	1/4	1/4	3/4	1	1	#viio/iv	c	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
3	3	8	1.0	1/2	1/2	3/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
4	4	9	3.0	0	0	3/4	1	1	i|IAC}	c	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
5	5	12	3.0	0	0	3/4	1	1	IV6/III{	c	i		IV6/III	IV		6		III		{	M	1	1	0, -3, -4		-4	0
6	6	15	3.0	0	0	3/4	1	1	V65/III	c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
7	7	18	2.0	0	0	3/4	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	20	1.0	1/2	1/2	3/4	1	1	V/III	c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
8	8	21	3.0	0	0	3/4	1	1	I/III|PAC}	c	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
9	9	24	3.0	0	0	3/4	1	1	V2/VI{	c	i		V2/VI	V		2		VI		{	Mm7	1	1	-5, -3, 1, -2		-3	-5
10	10	27	3.0	0	0	3/4	1	1	#viio6/iv	c	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
11	11	30	1.0	0	0	3/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
11	11	31	1.0	1/4	1/4	3/4	1	1	#viio/iv	c	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
11	11	32	1.0	1/2	1/2	3/4	1	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
12	12	33	3.0	0	0	3/4	1	1	i/iv|IAC}	c	i		i/iv	i				iv	IAC	}	m	1	1	-1, -4, 0		-1	-1
13	13	36	3.0	0	0	3/4	1	1	V2/VII{	c	i		V2/VII	V		2		VII		{	Mm7	1	1	-3, -1, 3, 0		-1	-3
14	14	39	3.0	0	0	3/4	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	15	42	2.0	0	0	3/4	1	1	i(97#4)	c	i		i(97#4)	i			97#4				m	1	1	0, -3, 6	2, -2	0	0
15	15	44	0.5	1/2	1/2	3/4	1	1	#viio	c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
15	15	89/2	0.5	5/8	5/8	3/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
16	16	45	3.0	0	0	3/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
17	17	48	1.0	0	0	3/4	1	1	ii6	c	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
17	17	49	1.0	1/4	1/4	3/4	1	1	viio/V	c	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
17	17	50	1.0	1/2	1/2	3/4	1	1	IV6	c	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
18	18	51	2.0	0	0	3/4	1	1	iio6	c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
18	18	53	1.0	1/2	1/2	3/4	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
19	19	54	2.0	0	0	3/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
19	19	56	1.0	1/2	1/2	3/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
20	20	57	3.0	0	0	3/4	1	1	i|PAC}	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
