mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	1	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1.0	1/4	1/4	3/4	1	1	viio6(2)		C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
1	1	2	1.0	1/2	1/2	3/4	1	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	3	1.0	0	0	3/4	1	1	V7/IV		C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2	2	4	1.0	1/4	1/4	3/4	1	1	IV(b4)		C	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
2	2	5	1.0	1/2	1/2	3/4	1	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	6	1.0	0	0	3/4	1	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
3	3	7	1.0	1/4	1/4	3/4	1	1	I(4)		C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
3	3	8	1.0	1/2	1/2	3/4	1	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9	1.0	0	0	3/4	1	1	vi	IV6	C	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	10	1.0	1/4	1/4	3/4	1	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	11	1.0	1/2	1/2	3/4	1	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
5	5	12	1.0	0	0	3/4	1	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	13	1.0	1/4	1/4	3/4	1	1	V.ii7		C	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
5	5	14	1.0	1/2	1/2	3/4	1	1	V		C	V		V	V							M	0	0	1, 5, 2		1	1
6	6	15	1.0	0	0	3/4	1	1	V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	16	1.0	1/4	1/4	3/4	1	1	I(4)		C	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
6	6	17	1.0	1/2	1/2	3/4	1	1	I		C	V		I	I							M	0	0	0, 4, 1		0	0
7	7	18	0.5	0	0	3/4	1	1	V65/V		C	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
7	7	37/2	1.0	1/8	1/8	3/4	1	1	viio7/V		C	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
7	7	39/2	1.5	3/8	3/8	3/4	1	1	viio7		C	V		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
8	8	21	3.0	0	0	3/4	1	1	I|PAC}		C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	24	3.0	0	0	3/4	1	1	V7/IV{		C	V		V7/IV	V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
10	10	27	2.0	0	0	3/4	1	1	vi.#viio7		C	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
10	10	29	1.0	1/2	1/2	3/4	1	1	#viio6		C	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
11	11	30	1.0	0	0	3/4	1	1	i6(#72)		C	vi		i6(#72)	i		6	#72				m	0	1	-3, 1, 2, 5		0	-3
11	11	31	1.0	1/4	1/4	3/4	1	1	i6		C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
11	11	32	1.0	1/2	1/2	3/4	1	1	iio6		C	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
12	12	33	1.0	0	0	3/4	1	1	IV6		C	vi		IV6	IV		6					M	0	1	3, 0, -1		-1	3
12	12	34	1.0	1/4	1/4	3/4	1	1	V		C	vi		V	V							M	0	1	1, 5, 2		1	1
12	12	35	1.0	1/2	1/2	3/4	1	1	V2		C	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
13	13	36	3.0	0	0	3/4	1	1	ii.V65		C	ii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
14	14	39	3.0	0	0	3/4	1	1	#viio7		C	ii		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
15	15	42	1.0	0	0	3/4	1	1	i		C	ii		i	i							m	0	1	0, -3, 1		0	0
15	15	43	1.0	1/4	1/4	3/4	1	1	iio6		C	ii		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
15	15	44	1.0	1/2	1/2	3/4	1	1	V		C	ii		V	V							M	0	1	1, 5, 2		1	1
16	16	45	3.0	0	0	3/4	1	1	i|PAC}		C	ii		i	i					PAC	}	m	0	1	0, -3, 1		0	0
17	17	48	3.0	0	0	3/4	1	1	V.viio64{		C	V		viio64	vii	o	64				{	o	0	0	-1, 5, 2		5	-1
18	18	51	3.0	0	0	3/4	1	1	viio6		C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
19	19	54	1.0	0	0	3/4	1	1	I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	55	1.0	1/4	1/4	3/4	1	1	ii6		C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
19	19	56	1.0	1/2	1/2	3/4	1	1	V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	57	1.0	0	0	3/4	1	1	I(4)		C	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
20	20	58	2.0	1/4	1/4	3/4	1	1	I|PAC}		C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
20	20	119/2	0.0	5/8	5/8	3/4	1	1	{		C	V									{		0	0				
21	21	60	1.0	0	0	3/4	1	1	I.viio64/IV		C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
21	21	61	1.0	1/4	1/4	3/4	1	1	IV6(2)		C	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
21	21	62	1.0	1/2	1/2	3/4	1	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	22	63	1.0	0	0	3/4	1	1	viio64/V		C	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
22	22	64	1.0	1/4	1/4	3/4	1	1	V6(2)		C	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
22	22	65	1.0	1/2	1/2	3/4	1	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
23	23	66	1.0	0	0	3/4	1	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
23	23	67	1.0	1/4	1/4	3/4	1	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	68	1.0	1/2	1/2	3/4	1	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
24	24	69	3.0	0	0	3/4	1	1	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
