mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	15/16	2/2	1	1	c.i{	c	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	1/2	1/2	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	1	3/4	3/4	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	0	0	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
3	2	1/2	1/2	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	3/4	3/4	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
4	3	0	0	2/2	1	1	i6(2)	c	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
4	3	1/4	1/4	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
4	3	1/2	1/2	2/2	1	1	iv6(2)	c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
4	3	3/4	3/4	2/2	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	4	0	0	2/2	1	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	5	0	0	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
7	6	0	0	2/2	1	1	V6/VI	c	i		V6/VI	V		6		VI			M	1	1	1, -2, -3		-3	1
7	6	3/4	3/4	2/2	1	1	V65/VI	c	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
8	7	0	0	2/2	1	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
8	7	3/4	3/4	2/2	1	1	V6/iv	c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
9	8	1/2	1/2	2/2	1	1	V7/iv	c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
10	9	0	0	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	9	3/4	3/4	2/2	1	1	viio6/III	c	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
11	10	0	0	2/2	1	1	viio64/III	c	i		viio64/III	vii	o	64		III			o	1	1	-4, 2, -1		2	-4
11	10	3/4	3/4	2/2	1	1	viio6/III	c	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
