mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	3/4	1	1	.G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
4	3	0	0	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	4	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
6	5	0	0	3/4	1	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
6	5	1/2	1/2	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
7	6	1/2	1/2	3/4	1	1	IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
8	7	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
8	7	1/4	1/4	3/4	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	1/2	1/2	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
9	8	0	0	3/4	1	1	I}	G	I		I	I						}	M	0	0	0, 4, 1		0	0
9	8	3/8	3/8	3/4	1	1	{	G	I									{		0	0				
10	9	0	0	3/4	1	1	V.V	G	V		V	V							M	0	0	1, 5, 2		1	1
10	9	1/2	1/2	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
11	10	0	0	3/4	1	1	V(4)	G	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
11	10	1/4	1/4	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
11	10	1/2	1/2	3/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
12	11	0	0	3/4	1	1	ii	G	V		ii	ii							m	0	0	2, -1, 3		2	2
12	11	1/2	1/2	3/4	1	1	V7	G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	0	0	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
13	12	1/2	1/2	3/4	1	1	IVM7	G	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
14	13	0	0	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
14	13	1/4	1/4	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
14	13	1/2	1/2	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
15	14	0	0	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
17	16	0	0	3/4	1	1	V7	G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	1/2	1/2	3/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	17	0	0	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
18	17	1/4	1/4	3/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
18	17	1/2	1/2	3/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
19	18	0	0	3/4	1	1	I}	G	V		I	I						}	M	0	0	0, 4, 1		0	0
20	18	0	5/8	3/4	1	1	{	G	V									{		0	0				
22	20	0	0	3/4	1	1	I.V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	21	0	0	3/4	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	21	1/2	1/2	3/4	1	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
24	22	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
25	23	0	0	3/4	1	1	V65/vi	G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
26	24	0	0	3/4	1	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
27	25	0	0	3/4	1	1	.bII/vi	G	I		bII/vi	bII				vi			M	0	0	-2, 2, -1		-2	-2
28	26	0	0	3/4	1	1	V65/vi	G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
29	27	0	0	3/4	1	1	vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
29	27	1/2	1/2	3/4	1	1	V/vi	G	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
30	28	0	0	3/4	1	1	vi}	G	I		vi	vi						}	m	0	0	3, 0, 4		3	3
30	28	3/8	3/8	3/4	1	1	{	G	I									{		0	0				
31	29	0	0	3/4	1	1	viio/IV	G	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
