mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	1	1	.g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	0.5	1/2	1/2	4/4	1	1	#viio6(2)	g	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
1	1	5/2	5/2	0.5	5/8	5/8	4/4	1	1	#viio6	g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
1	1	3	3	1.0	3/4	3/4	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	4	4	2.0	0	0	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	6	6	1.0	1/2	1/2	4/4	1	1	i}	g	i		i	i						}	m	1	1	0, -3, 1		0	0
2	2	53/8	53/8	0.0	21/32	21/32	4/4	1	1	{	g	i									{		1	1				
2	2	7	7	1.0	3/4	3/4	4/4	1	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
3	3	8	8	1.0	0	0	4/4	1	1	v6(2)	g	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
3	3	9	9	0.5	1/4	1/4	4/4	1	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	19/2	19/2	0.5	3/8	3/8	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
3	3	10	10	1.75	1/2	1/2	4/4	1	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
3	3	47/4	47/4	0.25	15/16	15/16	4/4	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	12	12	0.5	0	0	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	25/2	25/2	1.0	1/8	1/8	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	27/2	27/2	0.5	3/8	3/8	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	14	14	1.5	1/2	1/2	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
4	4	31/2	31/2	0.5	7/8	7/8	4/4	1	1	v.iv7	g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
5	5	16	16	1.0	0	0	4/4	1	1	V6	g	v		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	17	17	1.0	1/4	1/4	4/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
5	5	18	18	0.5	1/2	1/2	4/4	1	1	.bII6(2)	g	v		bII6(2)	bII		6	2				M	1	1	-1, -4, -3		-5	-1
5	5	37/2	37/2	1.5	5/8	5/8	4/4	1	1	.bII6	g	v		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
6	6	20	20	1.0	0	0	4/4	1	1	V2	g	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
6	6	21	21	1.0	1/4	1/4	4/4	1	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	22	22	1.0	1/2	1/2	4/4	1	1	#viio6(2)	g	v		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
6	6	23	23	1.0	3/4	3/4	4/4	1	1	V43	g	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
7	7	24	24	1.0	0	0	4/4	1	1	i(4)	g	v		i(4)	i			4				m	1	1	0, -1, 1		0	0
7	7	25	25	0.5	1/4	1/4	4/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
7	7	51/2	51/2	0.5	3/8	3/8	4/4	1	1	v6	g	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
7	7	26	26	0.5	1/2	1/2	4/4	1	1	iv6(2)	g	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
7	7	53/2	53/2	0.5	5/8	5/8	4/4	1	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	27	27	1.0	3/4	3/4	4/4	1	1	iio64	g	v		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
8	8	28	28	0.5	0	0	4/4	1	1	V7(4)	g	v		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
8	8	57/2	57/2	0.5	1/8	1/8	4/4	1	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	29	29	1.0	1/4	1/4	4/4	1	1	V(64)	g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
8	8	30	30	1.0	1/2	1/2	4/4	1	1	V(4)	g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
8	8	31	31	1.0	3/4	3/4	4/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
9	9	32	32	1.125	0	0	4/4	1	1	i}	g	v		i	i						}	m	1	1	0, -3, 1		0	0
9	9	265/8	265/8	0.875	9/32	9/32	4/4	1	1	i.i6{	g	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
9	9	34	34	2.0	1/2	1/2	4/4	1	1	#viio65	g	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
10	10	36	36	2.0	0	0	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	38	38	0.5	1/2	1/2	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
10	10	77/2	77/2	0.5	5/8	5/8	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
10	10	39	39	1.0	3/4	3/4	4/4	1	1	iv.V7	g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	40	40	0.5	0	0	4/4	1	1	i(9#7)	g	iv		i(9#7)	i			9#7				m	1	1	0, -3, 1	2, 5	0	0
11	11	81/2	81/2	0.5	1/8	1/8	4/4	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	41	41	0.5	1/4	1/4	4/4	1	1	viio6/III	g	iv		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
11	11	83/2	83/2	0.5	3/8	3/8	4/4	1	1	III6	g	iv		III6	III		6					M	1	1	1, -2, -3		-3	1
11	11	42	42	1.0	1/2	1/2	4/4	1	1	V2/III	g	iv		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
11	11	43	43	1.0	3/4	3/4	4/4	1	1	V65/III	g	iv		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
12	12	44	44	1.0	0	0	4/4	1	1	III	g	iv		III	III							M	1	1	-3, 1, -2		-3	-3
