mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
30	30	0	0	3/4	1	1	#viio65	b	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
31	31	0	0	3/4	1	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
31	31	1/2	1/2	3/4	1	1	V	b	v		V	V							M	1	1	1, 5, 2		1	1
32	32	0	0	3/4	1	1	I	b	v		I	I							M	1	1	0, 4, 1		0	0
32	32	1/2	1/2	3/4	1	1	iv	b	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
33	33	0	0	3/4	1	1	I}	b	v		I	I						}	M	1	1	0, 4, 1		0	0
34	34	0	5/8	3/4	1	1	i.V{	b	i		V	V						{	M	1	1	1, 5, 2		1	1
36	36	0	0	3/4	1	1	IV6	b	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
36	36	1/4	1/4	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
37	37	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
38	38	0	0	3/4	1	1	#viio/iv	b	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
39	39	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
40	40	0	0	3/4	1	1	#viio/vii	b	i		#viio/vii	#vii	o			vii			o	1	1	3, 0, -3		3	3
41	41	0	0	3/4	1	1	vii6	b	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
42	42	0	0	3/4	1	1	#viio7/iv	b	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
43	43	0	0	3/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
43	43	1/4	1/4	3/4	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
43	43	1/2	1/2	3/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
44	44	0	0	3/4	1	1	V65/iv	b	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
45	45	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
45	45	1/4	1/4	3/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	45	1/2	1/2	3/4	1	1	vii6	b	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
46	46	0	0	3/4	1	1	#viio65/vii	b	i		#viio65/vii	#vii	o	65		vii			o7	1	1	0, -3, -6, 3		3	0
47	47	0	0	3/4	1	1	vii	b	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
48	48	0	0	3/4	1	1	V2/iv	b	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
49	49	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
49	49	1/2	1/2	3/4	1	1	V/iv	b	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
50	50	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
51	51	0	0	3/4	1	1	V2/VII	b	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
52	52	0	0	3/4	1	1	VII6	b	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
53	53	0	0	3/4	1	1	IV6/VII	b	i		IV6/VII	IV		6		VII			M	1	1	1, -2, -3		-3	1
53	53	1/4	1/4	3/4	1	1	V65/VII	b	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
54	54	0	0	3/4	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
54	54	1/2	1/2	3/4	1	1	viio6/III	b	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
55	55	0	0	3/4	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
55	55	1/4	1/4	3/4	1	1	viio6/III	b	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
55	55	1/2	1/2	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
56	56	0	0	3/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
57	57	0	0	3/4	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
57	57	1/4	1/4	3/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
57	57	1/2	1/2	3/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
58	58	0	0	3/4	1	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
59	59	0	0	3/4	1	1	viio64/VI	b	i		viio64/VI	vii	o	64		VI			o	1	1	-5, 1, -2		1	-5
59	59	1/4	1/4	3/4	1	1	VI6	b	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
59	59	1/2	1/2	3/4	1	1	viio6/VI	b	i		viio6/VI	vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
60	60	0	0	3/4	1	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
60	60	1/2	1/2	3/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
61	61	1/4	1/4	3/4	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
61	61	1/2	1/2	3/4	1	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
62	62	0	0	3/4	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
62	62	1/4	1/4	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
63	63	0	0	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
64	64	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
65	65	0	0	3/4	1	1	V65/V	b	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
66	66	0	0	3/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
67	67	0	0	3/4	1	1	#viio7/iv	b	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
67	67	1/2	1/2	3/4	1	1	viio/VII	b	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
68	68	0	0	3/4	1	1	vii%7/III	b	i		vii%7/III	vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
68	68	1/2	1/2	3/4	1	1	viio/VI	b	i		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
69	69	0	0	3/4	1	1	i7	b	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
69	69	1/2	1/2	3/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
70	70	0	0	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
70	70	1/2	1/2	3/4	1	1	#viio/iv	b	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
71	71	0	0	3/4	1	1	vii%7/VII	b	i		vii%7/VII	vii	%	7		VII			%7	1	1	3, 0, -3, 1		3	3
72	72	0	0	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
73	73	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
73	73	1/2	1/2	3/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
74	74	0	0	3/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
74	74	1/2	1/2	3/4	1	1	V65/VII	b	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
76	76	0	0	3/4	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
76	76	1/2	1/2	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
78	78	0	0	3/4	1	1	#viio7/iv	b	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
79	79	0	0	3/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
79	79	1/4	1/4	3/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
81	81	0	0	3/4	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
