mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	2.25	0	15/16	4/4	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	9/4	9/4	0.5	1/2	1/2	4/4	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
2	1	11/4	11/4	1.5	5/8	5/8	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	17/4	17/4	1.0	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	21/4	21/4	1.0	1/4	1/4	4/4	1	1	vi7	D	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
3	2	25/4	25/4	1.0	1/2	1/2	4/4	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
3	2	29/4	29/4	1.0	3/4	3/4	4/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	33/4	33/4	1.0	0	0	4/4	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
4	3	37/4	37/4	1.0	1/4	1/4	4/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
4	3	41/4	41/4	1.0	1/2	1/2	4/4	1	1	V.V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	45/4	45/4	1.0	3/4	3/4	4/4	1	1	#viio/ii	D	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
5	4	49/4	49/4	2.0	0	0	4/4	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
5	4	57/4	57/4	1.0	1/2	1/2	4/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
5	4	61/4	61/4	1.0	3/4	3/4	4/4	1	1	V65/V	D	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
6	5	65/4	65/4	1.0	0	0	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
6	5	69/4	69/4	1.0	1/4	1/4	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	5	73/4	73/4	1.0	1/2	1/2	4/4	1	1	vi7	D	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
6	5	77/4	77/4	1.0	3/4	3/4	4/4	1	1	ii7	D	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
7	6	81/4	81/4	1.0	0	0	4/4	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	85/4	85/4	1.0	1/4	1/4	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
7	6	89/4	89/4	2.0	1/2	1/2	4/4	1	1	IVM7	D	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
8	7	97/4	97/4	1.0	0	0	4/4	1	1	V2	D	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	7	101/4	101/4	1.0	1/4	1/4	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	105/4	105/4	1.0	1/2	1/2	4/4	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	109/4	109/4	1.0	3/4	3/4	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
9	8	113/4	113/4	0.5	0	0	4/4	1	1	I|PAC}{	D	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
9	8	115/4	115/4	0.5	1/8	1/8	4/4	1	1	V7/IV	D	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
9	8	117/4	117/4	0.5	1/4	1/4	4/4	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	8	119/4	119/4	0.5	3/8	3/8	4/4	1	1	viio6	D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	8	121/4	121/4	2.5	1/2	1/2	4/4	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	32	32	0.0	15/16	15/16	4/4	1	1	{	D	V									{		0	0				
10	9	131/4	131/4	1.5	1/8	1/8	4/4	1	1	I.V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	137/4	137/4	2.0	1/2	1/2	4/4	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	10	145/4	145/4	1.0	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	10	149/4	149/4	1.0	1/4	1/4	4/4	1	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	10	153/4	153/4	2.0	1/2	1/2	4/4	1	1	I|PAC}{	D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
12	11	161/4	161/4	2.0	0	0	4/4	1	1	V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
12	11	169/4	169/4	2.0	1/2	1/2	4/4	1	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	12	177/4	177/4	0.5	0	0	4/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
13	12	179/4	179/4	1.5	1/8	1/8	4/4	1	1	#viio65/iii	D	I		#viio65/iii	#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
13	12	185/4	185/4	1.0	1/2	1/2	4/4	1	1	V65/iii	D	I		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
13	12	189/4	189/4	1.0	3/4	3/4	4/4	1	1	i/iii|IAC}{	D	I		i/iii	i				iii	IAC	}{	m	0	0	4, 1, 5		4	4
14	13	193/4	193/4	1.0	0	0	4/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
