mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	2.0	0	1/2	2/2	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	2	2	2.0	0	0	2/2	1	1	IVM7	D	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
2	1	4	4	2.0	1/2	1/2	2/2	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	2	6	6	2.0	0	0	2/2	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	8	8	2.0	1/2	1/2	2/2	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	10	10	2.0	0	0	2/2	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	12	12	2.0	1/2	1/2	2/2	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	14	14	4.0	0	0	2/2	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	4	16	16	0.0	1/2	1/2	2/2	1	1	{	D	I									{		0	0				
6	5	18	18	2.0	0	0	2/2	1	1	IVM7	D	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
6	5	20	20	2.0	1/2	1/2	2/2	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
7	6	22	22	2.0	0	0	2/2	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	6	24	24	2.0	1/2	1/2	2/2	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	26	26	1.0	0	0	2/2	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
8	7	27	27	1.0	1/4	1/4	2/2	1	1	vi6(2)	D	I		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
