mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.25	0	11/16	3/4	1	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	5/4	5/4	2.0	1/4	1/4	3/4	1	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
3	2	13/4	13/4	1.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	2	17/4	17/4	2.0	1/4	1/4	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	3	25/4	25/4	1.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
4	3	29/4	29/4	2.0	1/4	1/4	3/4	1	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
5	4	37/4	37/4	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
6	5	49/4	49/4	3.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	6	61/4	61/4	3.0	0	0	3/4	1	1	V65/VI	d	i		V65/VI	V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
8	7	73/4	73/4	3.0	0	0	3/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
9	8	85/4	85/4	3.0	0	0	3/4	1	1	V7/VI	d	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
10	9	97/4	97/4	3.0	0	0	3/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
11	10	109/4	109/4	3.0	0	0	3/4	1	1	V65/III	d	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
12	11	121/4	121/4	1.0	0	0	3/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
12	11	125/4	125/4	2.0	1/4	1/4	3/4	1	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
13	12	133/4	133/4	3.0	0	0	3/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	13	145/4	145/4	3.0	0	0	3/4	1	1	V7/ii	d	i		V7/ii	V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
15	14	157/4	157/4	3.0	0	0	3/4	1	1	ii	d	i		ii	ii							m	1	1	2, -1, 3		2	2
16	15	169/4	169/4	3.0	0	0	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
17	16	181/4	181/4	3.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
18	17	193/4	193/4	3.0	0	0	3/4	1	1	v.#viio7	d	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
19	18	205/4	205/4	3.0	0	0	3/4	1	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
20	19	217/4	217/4	3.0	0	0	3/4	1	1	#viio65	d	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
21	20	229/4	229/4	3.0	0	0	3/4	1	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	21	241/4	241/4	3.0	0	0	3/4	1	1	bII6	d	v		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
23	22	253/4	253/4	3.0	0	0	3/4	1	1	#viio7	d	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
24	23	265/4	265/4	2.0	0	0	3/4	1	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
24	23	273/4	273/4	1.0	1/2	1/2	3/4	1	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
25	24	277/4	277/4	2.75	0	0	3/4	1	1	i}	d	v		i	i						}	m	1	1	0, -3, 1		0	0
26	24	72	72	1.25	0	11/16	3/4	1	1	i.V{	d	i		V	V						{	M	1	1	1, 5, 2		1	1
27	25	293/4	293/4	2.0	1/4	1/4	3/4	1	1	viio7/V	d	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
28	26	301/4	301/4	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
29	27	313/4	313/4	1.0	0	0	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	27	317/4	317/4	2.0	1/4	1/4	3/4	1	1	#viio6	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
30	28	325/4	325/4	3.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
31	29	337/4	337/4	3.0	0	0	3/4	1	1	vii%7/VI	d	i		vii%7/VI	vii	%	7		VI			%7	1	1	1, -2, -5, -1		1	1
32	30	349/4	349/4	3.0	0	0	3/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
33	31	361/4	361/4	3.0	0	0	3/4	1	1	#viio7/iv	d	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
34	32	373/4	373/4	2.0	0	0	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
34	32	381/4	381/4	1.0	1/2	1/2	3/4	1	1	VI6/iv	d	i		VI6/iv	VI		6		iv			M	1	1	-1, -4, -5		-5	-1
35	33	385/4	385/4	2.0	0	0	3/4	1	1	VII/iv	d	i		VII/iv	VII				iv			M	1	1	-3, 1, -2		-3	-3
35	33	393/4	393/4	1.0	1/2	1/2	3/4	1	1	v6/iv	d	i		v6/iv	v		6		iv			m	1	1	-3, 1, 0		0	-3
36	34	397/4	397/4	2.0	0	0	3/4	1	1	iv6(2)/iv	d	i		iv6(2)/iv	iv		6	2	iv			m	1	1	-5, -1, 0		-2	-5
36	34	405/4	405/4	1.0	1/2	1/2	3/4	1	1	iv6/iv	d	i		iv6/iv	iv		6		iv			m	1	1	-5, -1, -2		-2	-5
37	35	409/4	409/4	3.0	0	0	3/4	1	1	#viio65/iv	d	i		#viio65/iv	#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
38	36	421/4	421/4	2.0	0	0	3/4	1	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
38	36	429/4	429/4	1.0	1/2	1/2	3/4	1	1	V/iv	d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
39	37	433/4	433/4	3.0	0	0	3/4	1	1	iv}{	d	i		iv	iv						}{	m	1	1	-1, -4, 0		-1	-1
40	38	445/4	445/4	3.0	0	0	3/4	1	1	V65/III	d	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
41	39	457/4	457/4	2.0	0	0	3/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
41	39	465/4	465/4	1.0	1/2	1/2	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	40	469/4	469/4	3.0	0	0	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	41	481/4	481/4	2.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
43	41	489/4	489/4	1.0	1/2	1/2	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
44	42	493/4	493/4	2.0	0	0	3/4	1	1	VII	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
44	42	501/4	501/4	1.0	1/2	1/2	3/4	1	1	viio/VI	d	i		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
45	43	505/4	505/4	2.0	0	0	3/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
45	43	513/4	513/4	1.0	1/2	1/2	3/4	1	1	viio/V	d	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
46	44	517/4	517/4	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
47	45	529/4	529/4	3.0	0	0	3/4	1	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
48	46	541/4	541/4	3.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
49	47	553/4	553/4	3.0	0	0	3/4	1	1	#viio7/iv	d	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
50	48	565/4	565/4	1.0	0	0	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
50	48	569/4	569/4	2.0	1/4	1/4	3/4	1	1	bII6	d	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
51	49	577/4	577/4	2.0	0	0	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	49	585/4	585/4	3.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
52	50	597/4	597/4	1.0	1/2	1/2	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
53	51	601/4	601/4	1.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
53	51	605/4	605/4	2.0	1/4	1/4	3/4	1	1	viio/V	d	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
54	52	613/4	613/4	3.0	0	0	3/4	1	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
