mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
24	22	86	86	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	-200.0	250
24	22	345/4	345/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	-200.0	251
24	22	173/2	173/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		252
24	22	349/4	349/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		3	57	A3	3	-200.0	253
24	22	699/8	699/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59	B3	3	-200.0	254
24	22	175/2	175/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	-200.0	255
24	22	353/4	353/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		3	57	A3	3	-200.0	256
24	22	707/8	707/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		5	59	B3	3	-200.0	257
25	23	177/2	177/2	1.0	0	0	4/4	1	2	1/4		1/4	1		2	50	D3	3		268
25	23	177/2	177/2	1.0	0	0	4/4	1	1	1/4		1/4	1		0	60	C4	4	-200.0	259
25	23	179/2	179/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		2	38	D2	2		260
25	23	359/4	359/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	-200.0	261
25	23	90	90	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-2	58	Bb3	3	-200.0	262
25	23	361/4	361/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	263
25	23	181/2	181/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		264
25	23	365/4	365/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		265
25	23	183/2	183/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		266
25	23	369/4	369/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	267
26	24	185/2	185/2	1.0	0	0	4/4	1	1	1/4		1/4	1	1	0	48	C3	3		269
26	24	185/2	185/2	1.0	0	0	4/4	1	2	1/4		1/4	1		-3	51	Eb3	3		278
26	24	185/2	185/2	1.0	0	0	4/4	1	3	1/4		1/4	1		-2	58	Bb3	3	-200.0	279
26	24	187/2	187/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	0	48	C3	3		270
26	24	375/4	375/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		0	48	C3	3		271
26	24	94	94	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	50	D3	3		272
26	24	377/4	377/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		273
26	24	189/2	189/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	50	D3	3		274
26	24	189/2	189/2	1.0	1/2	1/2	4/4	1	3	1/4		1/4	1		-2	58	Bb3	3	-200.0	280
26	24	381/4	381/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	50	D3	3		275
26	24	191/2	191/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-3	51	Eb3	3		276
26	24	385/4	385/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	53	F3	3		277
27	25	193/2	193/2	1.0	0	0	4/4	1	2	1/4		1/4	1		-2	46	Bb2	2		294
27	25	193/2	193/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	50	D3	3		281
27	25	193/2	193/2	1.0	0	0	4/4	1	3	1/4		1/4	1		-2	58	Bb3	3	-200.0	296
27	25	389/4	389/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		-3	51	Eb3	3		282
27	25	779/8	779/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		2	50	D3	3		283
27	25	195/2	195/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	48	C3	3		284
27	25	98	98	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	50	D3	3		285
27	25	393/4	393/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-2	46	Bb2	2		286
27	25	197/2	197/2	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1		-3	51	Eb3	3		295
27	25	197/2	197/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1	1	3	57	A3	3	-200.0	287
27	25	99	99	0.125	5/8	5/8	4/4	1	1	1/32		1/32	1	-1	3	57	A3	3	-200.0	288
27	25	793/8	793/8	0.125	21/32	21/32	4/4	1	1	1/32		1/32	1		-1	53	F3	3		289
27	25	397/4	397/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		-3	51	Eb3	3		290
27	25	795/8	795/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		2	50	D3	3		291
27	25	199/2	199/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-3	51	Eb3	3		292
27	25	401/4	401/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		1	55	G3	3		293
28	26	201/2	201/2	0.5	0	0	4/4	1	1	1/8		1/8	1	1	-5	37	Db2	2		297
28	26	101	101	0.125	1/8	1/8	4/4	1	1	1/32		1/32	1	-1	-5	37	Db2	2		298
28	26	809/8	809/8	0.125	5/32	5/32	4/4	1	1	1/32		1/32	1		1	43	G2	2		299
28	26	405/4	405/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		-4	44	Ab2	2		300
28	26	811/8	811/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		-2	46	Bb2	2		301
28	26	203/2	203/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		0	48	C3	3		302
28	26	407/4	407/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-2	46	Bb2	2		303
28	26	102	102	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		-4	56	Ab3	3		304
28	26	205/2	205/2	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		1	55	G3	3		305
28	26	207/2	207/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-1	53	F3	3		306
28	26	415/4	415/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		4	52	E3	3		307
28	26	104	104	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	53	F3	3		308
29	27	209/2	209/2	1.0	0	0	4/4	1	2	1/4		1/4	1		0	36	C2	2		318
29	27	209/2	209/2	1.0	0	0	4/4	1	1	1/4		1/4	1	1	-2	46	Bb2	2		309
29	27	209/2	209/2	1.0	0	0	4/4	1	3	1/4		1/4	1		4	52	E3	3		319
29	27	211/2	211/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	-2	46	Bb2	2		310
29	27	423/4	423/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-2	46	Bb2	2		311
29	27	106	106	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-4	44	Ab2	2		312
29	27	425/4	425/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	43	G2	2		313
29	27	213/2	213/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-4	44	Ab2	2		314
29	27	429/4	429/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	53	F3	3		315
29	27	215/2	215/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	55	G3	3		316
29	27	433/4	433/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-4	56	Ab3	3		317
30	28	217/2	217/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		4	52	E3	3		320
30	28	437/4	437/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	-200.0	321
30	28	219/2	219/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		-2	58	Bb3	3	-200.0	322
30	28	110	110	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	-200.0	323
30	28	441/4	441/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	324
30	28	221/2	221/2	1.5	1/2	1/2	4/4	1	2	3/8		1/4	3/2		0	48	C3	3		327
30	28	221/2	221/2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		1	55	G3	3		325
30	28	112	112	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	53	F3	3		326
31	29	225/2	225/2	1.0	0	0	4/4	1	2	1/4		1/4	1		3	45	A2	2		339
31	29	225/2	225/2	1.0	0	0	4/4	1	1	1/4		1/4	1	1	-1	53	F3	3		328
31	29	227/2	227/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	-1	53	F3	3		329
31	29	455/4	455/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	53	F3	3		330
31	29	114	114	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		331
31	29	457/4	457/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	50	D3	3		332
31	29	229/2	229/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-3	51	Eb3	3		333
31	29	461/4	461/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	-200.0	334
31	29	231/2	231/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	60	C4	4	-200.0	335
31	29	463/4	463/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	-200.0	336
31	29	116	116	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	337
31	29	465/4	465/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	53	F3	3		338
32	30	233/2	233/2	1.0	0	0	4/4	1	2	1/4		1/4	1		2	50	D3	3		352
32	30	233/2	233/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		0	60	C4	4	-200.0	340
32	30	469/4	469/4	0.125	3/16	3/16	4/4	1	1	1/32		1/32	1		-2	58	Bb3	3	-200.0	341
32	30	939/8	939/8	0.125	7/32	7/32	4/4	1	1	1/32		1/32	1		3	57	A3	3	-200.0	342
32	30	235/2	235/2	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		343
32	30	473/4	473/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	344
32	30	237/2	237/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-2	58	Bb3	3	-200.0	345
32	30	477/4	477/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	346
32	30	239/2	239/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-1	53	F3	3		347
32	30	479/4	479/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		348
32	30	120	120	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		2	50	D3	3		349
32	30	481/4	481/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		-3	51	Eb3	3		350
32	30	963/8	963/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-1	53	F3	3		351
33	31	241/2	241/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		5	47	B2	2		353
33	31	485/4	485/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	354
33	31	243/2	243/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		4	64	E4	4	-200.0	355
33	31	122	122	0.125	3/8	3/8	4/4	1	1	1/32		1/32	1		-1	65	F4	4	-200.0	356
33	31	977/8	977/8	0.125	13/32	13/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	-200.0	357
33	31	489/4	489/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		2	62	D4	4	-200.0	358
33	31	979/8	979/8	0.125	15/32	15/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	-200.0	359
33	31	245/2	245/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		-1	65	F4	4	-200.0	360
33	31	493/4	493/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	48	C3	3		361
33	31	247/2	247/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	43	G2	2		362
33	31	497/4	497/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		-4	44	Ab2	2		363
33	31	995/8	995/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-2	46	Bb2	2		364
34	32	249/2	249/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		-4	44	Ab2	2		365
34	32	501/4	501/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	55	G3	3		366
34	32	251/2	251/2	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		367
34	32	505/4	505/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	-200.0	368
34	32	253/2	253/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	-200.0	369
34	32	509/4	509/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	-200.0	370
34	32	255/2	255/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		4	64	E4	4	-200.0	371
34	32	511/4	511/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	-200.0	372
34	32	128	128	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	-200.0	373
35	33	257/2	257/2	0.75	0	0	4/4	1	2	3/16		1/8	3/2		1	43	G2	2		388
35	33	257/2	257/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		-1	53	F3	3		374
35	33	257/2	257/2	0.75	0	0	4/4	1	3	3/16		1/8	3/2		7	61	C#4	4	-200.0	389
35	33	517/4	517/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	55	G3	3		375
35	33	259/2	259/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-4	56	Ab3	3		376
35	33	519/4	519/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		1	55	G3	3		377
35	33	130	130	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-1	53	F3	3		378
35	33	521/4	521/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		379
35	33	261/2	261/2	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		2	50	D3	3		380
35	33	523/4	523/4	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		0	48	C3	3		381
35	33	131	131	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		5	47	B2	2		382
35	33	525/4	525/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	48	C3	3		383
35	33	263/2	263/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		2	50	D3	3		384
35	33	527/4	527/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		-3	51	Eb3	3		385
35	33	132	132	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	53	F3	3		386
35	33	529/4	529/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	50	D3	3		387
36	34	265/2	265/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		-4	44	Ab2	2		390
36	34	533/4	533/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	-200.0	391
36	34	267/2	267/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		2	62	D4	4	-200.0	392
36	34	535/4	535/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	-200.0	393
36	34	134	134	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		5	59	B3	3	-200.0	394
36	34	537/4	537/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	395
36	34	269/2	269/2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		2	62	D4	4	-200.0	396
36	34	136	136	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		3	45	A2	2		398
36	34	136	136	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		6	54	F#3	3		397
37	35	273/2	273/2	0.75	0	0	4/4	1	2	3/16		1/8	3/2		1	43	G2	2		407
37	35	273/2	273/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		1	55	G3	3		399
37	35	549/4	549/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	-200.0	400
37	35	275/2	275/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		4	64	E4	4	-200.0	401
37	35	551/4	551/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	-200.0	402
37	35	138	138	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	-200.0	403
37	35	553/4	553/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	-200.0	404
37	35	277/2	277/2	2.0	1/2	1/2	4/4	1	2	1/2		1/2	1		2	50	D3	3		408
37	35	277/2	277/2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		7	61	C#4	4	-200.0	405
37	35	140	140	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	-200.0	406
38	36	281/2	281/2	0.75	0	0	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	-200.0	409
38	36	565/4	565/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	-200.0	410
38	36	283/2	283/2	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-3	51	Eb3	3		411
38	36	569/4	569/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	48	C3	3		412
38	36	285/2	285/2	1.5	1/2	1/2	4/4	1	2	3/8		1/4	3/2		0	36	C2	2		414
38	36	285/2	285/2	1.5	1/2	1/2	4/4	1	4	3/8		1/4	3/2		1	43	G2	2		416
38	36	285/2	285/2	1.5	1/2	1/2	4/4	1	3	3/8		1/4	3/2		-3	51	Eb3	3		415
38	36	285/2	285/2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		2	62	D4	4	-200.0	413
