mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	12/8	1	1	1/8	1/8	1		2	50	D3	3	0
1	1	1/2	0.5	1/8	1/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	1
1	1	1	0.5	1/4	1/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	2
1	1	3/2	0.5	3/8	3/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	3
1	1	2	0.5	1/2	1/2	12/8	1	1	1/8	1/8	1		2	50	D3	3	4
1	1	5/2	0.5	5/8	5/8	12/8	1	1	1/8	1/8	1		6	54	F#3	3	5
1	1	3	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	6
1	1	7/2	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	7
1	1	4	0.5	1	1	12/8	1	1	1/8	1/8	1		3	57	A3	3	8
1	1	9/2	0.5	9/8	9/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	9
1	1	5	0.5	5/4	5/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	10
1	1	11/2	0.5	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	11
2	2	6	0.5	0	0	12/8	1	1	1/8	1/8	1		2	50	D3	3	12
2	2	13/2	0.5	1/8	1/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	13
2	2	7	0.5	1/4	1/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	14
2	2	15/2	0.5	3/8	3/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	15
2	2	8	0.5	1/2	1/2	12/8	1	1	1/8	1/8	1		2	50	D3	3	16
2	2	17/2	0.5	5/8	5/8	12/8	1	1	1/8	1/8	1		6	54	F#3	3	17
2	2	9	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	18
2	2	19/2	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	19
2	2	10	0.5	1	1	12/8	1	1	1/8	1/8	1		3	57	A3	3	20
2	2	21/2	0.5	9/8	9/8	12/8	1	1	1/8	1/8	1		2	50	D3	3	21
2	2	11	0.5	5/4	5/4	12/8	1	1	1/8	1/8	1		2	50	D3	3	22
