mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	15/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	0
2	1	1/4	1/4	0.5	0	0	4/4	1	4	1/8	1/8	1		2	38	D2	2	17
2	1	1/4	1/4	0.5	0	0	4/4	1	3	1/8	1/8	1		3	45	A2	2	16
2	1	1/4	1/4	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	53	F3	3	15
2	1	1/4	1/4	0.5	0	0	4/4	1	1	1/8	1/8	1		3	57	A3	3	1
2	1	3/4	3/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	2
2	1	1	1	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	3
2	1	5/4	5/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		1	55	G3	3	4
2	1	3/2	3/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		-1	53	F3	3	5
2	1	7/4	7/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		4	52	E3	3	6
2	1	2	2	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	7
2	1	9/4	9/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		2	50	D3	3	8
2	1	5/2	5/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		7	49	C#3	3	9
2	1	11/4	11/4	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		2	50	D3	3	10
2	1	3	3	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	11
2	1	13/4	13/4	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		3	45	A2	2	12
2	1	15/4	15/4	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		-2	46	Bb2	2	13
2	1	4	4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		1	43	G2	2	14
3	2	17/4	17/4	0.25	0	0	4/4	1	1	1/16	1/16	1		-1	41	F2	2	18
3	2	9/2	9/2	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		3	45	A2	2	19
3	2	19/4	19/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		2	50	D3	3	20
3	2	5	5	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		-1	41	F2	2	21
3	2	21/4	21/4	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		4	40	E2	2	22
3	2	23/4	23/4	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	49	C#3	3	23
3	2	25/4	25/4	0.75	1/2	1/2	4/4	1	3	3/16	1/8	3/2		2	38	D2	2	31
3	2	25/4	25/4	0.75	1/2	1/2	4/4	1	2	3/16	1/8	3/2		3	45	A2	2	30
3	2	25/4	25/4	0.75	1/2	1/2	4/4	1	1	3/16	1/8	3/2		2	50	D3	3	24
3	2	7	7	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	25
3	2	29/4	29/4	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		-1	53	F3	3	26
3	2	15/2	15/2	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	27
3	2	31/4	31/4	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		3	57	A3	3	28
3	2	8	8	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	29
4	3	33/4	33/4	0.5	0	0	4/4	1	4	1/8	1/8	1		2	38	D2	2	47
4	3	33/4	33/4	0.5	0	0	4/4	1	3	1/8	1/8	1		3	45	A2	2	46
4	3	33/4	33/4	0.5	0	0	4/4	1	2	1/8	1/8	1		6	54	F#3	3	45
4	3	33/4	33/4	0.5	0	0	4/4	1	1	1/8	1/8	1		0	60	C4	4	32
4	3	35/4	35/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		2	62	D4	4	33
4	3	9	9	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	34
4	3	37/4	37/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		2	62	D4	4	35
4	3	19/2	19/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		0	60	C4	4	36
4	3	39/4	39/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	37
4	3	10	10	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	38
4	3	41/4	41/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		0	60	C4	4	39
4	3	21/2	21/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	40
4	3	43/4	43/4	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		3	57	A3	3	41
4	3	11	11	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	42
4	3	45/4	45/4	0.75	3/4	3/4	4/4	1	1	3/16	1/8	3/2		2	62	D4	4	43
4	3	12	12	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		-1	53	F3	3	44
5	4	49/4	49/4	0.25	0	0	4/4	1	1	1/16	1/16	1		4	52	E3	3	48
5	4	25/2	25/2	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	49
5	4	51/4	51/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	50
5	4	13	13	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		2	62	D4	4	51
5	4	53/4	53/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		0	60	C4	4	52
5	4	27/2	27/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	53
5	4	55/4	55/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		3	57	A3	3	54
5	4	14	14	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	55
5	4	57/4	57/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	56
5	4	29/2	29/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	57
