mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/2	0.5	1/8	1/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	0
1	1	1	0.5	1/4	1/4	2/2	1	2	1/8	1/8	1		2	74	D5	5	1
1	1	3/2	0.5	3/8	3/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	2
1	1	2	0.5	1/2	1/2	2/2	1	2	1/8	1/8	1		2	74	D5	5	3
1	1	5/2	0.25	5/8	5/8	2/2	1	2	1/16	1/16	1		0	72	C5	5	4
1	1	11/4	0.25	11/16	11/16	2/2	1	2	1/16	1/16	1		-2	70	Bb4	4	5
1	1	3	0.5	3/4	3/4	2/2	1	2	1/8	1/8	1		0	72	C5	5	6
1	1	7/2	0.5	7/8	7/8	2/2	1	2	1/8	1/8	1		3	69	A4	4	7
2	2	4	0.5	0	0	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	8
2	2	9/2	0.5	1/8	1/8	2/2	1	2	1/8	1/8	1		1	67	G4	4	12
2	2	5	0.5	1/4	1/4	2/2	1	2	1/8	1/8	1		1	67	G4	4	13
2	2	5	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		-3	75	Eb5	5	9
2	2	11/2	0.5	3/8	3/8	2/2	1	2	1/8	1/8	1		1	67	G4	4	14
2	2	6	0.5	1/2	1/2	2/2	1	2	1/8	1/8	1		1	67	G4	4	15
2	2	6	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	10
2	2	13/2	0.25	5/8	5/8	2/2	1	2	1/16	1/16	1		-1	65	F4	4	16
2	2	27/4	0.25	11/16	11/16	2/2	1	2	1/16	1/16	1		4	64	E4	4	17
2	2	7	0.5	3/4	3/4	2/2	1	2	1/8	1/8	1		-1	65	F4	4	18
2	2	7	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	11
2	2	15/2	0.5	7/8	7/8	2/2	1	2	1/8	1/8	1		2	62	D4	4	19
3	3	8	0.5	0	0	2/2	1	2	1/8	1/8	1		-3	63	Eb4	4	29
3	3	8	0.5	0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	20
3	3	17/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	21
3	3	9	0.5	1/4	1/4	2/2	1	2	1/8	1/8	1		-3	63	Eb4	4	30
3	3	9	0.5	1/4	1/4	2/2	1	2	1/8	1/8	1		0	72	C5	5	30
3	3	9	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	22
3	3	19/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	23
3	3	10	0.5	1/2	1/2	2/2	1	2	1/8	1/8	1		2	62	D4	4	31
3	3	10	0.5	1/2	1/2	2/2	1	2	1/8	1/8	1		-2	70	Bb4	4	31
