mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	2/4	1	1	1/8	1/8	1		4	76		0
2	1	0	0	2/4	1	1	1/16	1/16	1		3	69		1
2	1	1/16	1/16	2/4	1	1	1/16	1/16	1		5	71		2
2	1	1/8	1/8	2/4	1	1	1/8	1/8	1		0	72		3
2	1	1/4	1/4	2/4	1	1	1/16	1/16	1		5	71		4
2	1	5/16	5/16	2/4	1	1	1/16	1/16	1		3	69		5
2	1	3/8	3/8	2/4	1	1	1/8	1/8	1		8	68		6
3	2	0	0	2/4	1	1	1/8	1/8	1		3	69		7
3	2	1/8	1/8	2/4	1	1	1/8	1/8	1		4	76		8
3	2	1/4	1/4	2/4	1	1	1/4	1/4	1		4	76		9
4	3	0	0	2/4	1	1	1/16	1/16	1		4	64		10
4	3	1/16	1/16	2/4	1	1	1/16	1/16	1		-1	65		11
4	3	1/8	1/8	2/4	1	1	1/16	1/16	1		4	64		12
4	3	3/16	3/16	2/4	1	1	1/16	1/16	1		4	76		13
4	3	1/4	1/4	2/4	1	1	1/16	1/16	1		4	64		14
4	3	5/16	5/16	2/4	1	1	1/16	1/16	1		-1	65		15
4	3	3/8	3/8	2/4	1	1	1/16	1/16	1		4	64		16
4	3	7/16	7/16	2/4	1	1	1/16	1/16	1		2	74		17
5	4	0	0	2/4	1	1	1/16	1/16	1		4	64		18
5	4	1/16	1/16	2/4	1	1	1/16	1/16	1		-1	65		19
5	4	1/8	1/8	2/4	1	1	1/16	1/16	1		4	64		20
5	4	3/16	3/16	2/4	1	1	1/16	1/16	1		0	72		21
5	4	1/4	1/4	2/4	1	1	1/16	1/16	1		5	71		22
5	4	5/16	5/16	2/4	1	1	1/16	1/16	1		8	68		23
5	4	3/8	3/8	2/4	1	1	1/8	1/8	1		4	76		24
6	5	0	0	2/4	1	1	1/16	1/16	1		0	72		25
6	5	1/16	1/16	2/4	1	1	1/16	1/16	1		3	69		26
6	5	1/8	1/8	2/4	1	1	1/8	1/8	1		-1	77		27
6	5	1/4	1/4	2/4	1	1	1/16	1/16	1		2	74		28
6	5	5/16	5/16	2/4	1	1	1/16	1/16	1		5	71		29
6	5	3/8	3/8	2/4	1	1	1/8	1/8	1		1	79		30
7	6	0	0	2/4	1	1	1/16	1/16	1		4	76		31
7	6	1/16	1/16	2/4	1	1	1/16	1/16	1		0	72		32
7	6	1/8	1/8	2/4	1	1	1/8	1/8	1		1	79		33
7	6	1/4	1/4	2/4	1	1	1/4	1/4	1		1	79		34
8	7	0	0	2/4	1	1	1/16	1/16	1		4	76		35
8	7	1/16	1/16	2/4	1	1	1/16	1/16	1		1	79		36
8	7	1/8	1/8	2/4	1	1	1/16	1/16	1		4	76		37
8	7	3/16	3/16	2/4	1	1	1/16	1/16	1		0	72		38
