mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	3/4	2/2	1	1	1/4	1/4	1.0		4	64	E4	4	0
1	1	0	1.0	0	3/4	2/2	1	1	1/4	1/4	1.0		5	71	B4	4	0
2	2	1	1.0	0	0	2/2	1	1	1/4	1/4	1.0		3	69	A4	4	1
2	2	1	1.0	0	0	2/2	1	1	1/4	1/4	1.0		7	73	C#5	5	1
2	2	2	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		3	69	A4	4	2
2	2	5/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	3
2	2	3	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		7	73	C#5	5	4
2	2	7/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	5
2	2	4	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1.0		4	76	E5	5	6
3	3	5	0.5	0	0	2/2	1	1	1/8	1/8	1.0		8	68	G#4	4	7
3	3	11/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	8
3	3	6	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1.0		4	76	E5	5	9
3	3	7	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	10
3	3	15/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	11
3	3	8	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1.0		4	76	E5	5	12
4	4	9	0.5	0	0	2/2	1	1	1/8	1/8	1.0		6	66	F#4	4	13
4	4	19/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		8	68	G#4	4	14
4	4	10	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		3	69	A4	4	15
4	4	21/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	16
4	4	11	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		7	73	C#5	5	17
4	4	23/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		3	69	A4	4	18
4	4	12	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1.0		5	71	B4	4	19
5	5	13	0.5	0	0	2/2	1	1	1/8	1/8	1.0		3	69	A4	4	20
5	5	27/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		8	68	G#4	4	21
5	5	14	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		6	66	F#4	4	22
5	5	29/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		8	68	G#4	4	23
5	5	15	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1.0		4	64	E4	4	24
5	5	16	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1.0		8	80	G#5	5	25
5	5	33/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	26
6	6	17	0.5	0	0	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	27
6	6	35/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	28
6	6	18	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	29
6	6	37/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		7	73	C#5	5	30
6	6	19	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	31
6	6	39/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	32
6	6	20	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	33
6	6	41/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1.0		3	81	A5	5	34
7	7	21	0.5	0	0	2/2	1	1	1/8	1/8	1.0		8	80	G#5	5	35
7	7	43/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	36
7	7	22	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	37
7	7	45/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	38
7	7	23	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	39
7	7	47/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	40
7	7	24	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1.0		8	80	G#5	5	41
7	7	49/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1.0		5	83	B5	5	42
8	8	25	0.5	0	0	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	43
8	8	51/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	44
8	8	26	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	45
8	8	53/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		7	73	C#5	5	46
8	8	27	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	47
8	8	55/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	48
8	8	28	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	49
8	8	57/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1.0		3	81	A5	5	50
9	9	29	0.5	0	0	2/2	1	1	1/8	1/8	1.0		8	80	G#5	5	51
9	9	59/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	52
9	9	30	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1.0		5	71	B4	4	53
9	9	61/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1.0		9	75	D#5	5	54
9	9	31	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1.0		4	76	E5	5	55
9	9	63/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1.0		6	78	F#5	5	56
9	9	32	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1.0		8	80	G#5	5	57
9	9	65/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1.0		5	83	B5	5	58
