mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	0
2	1	1/2	0.25	0	0	3/4	1	1	1/16	1/16	1		3	69	A4	4	1
2	1	3/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	2
2	1	1	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	3
2	1	5/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	4
2	1	3/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	5
2	1	2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	6
2	1	9/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		8	80	G#5	5	7
2	1	5/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	A5	5	8
2	1	3	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	9
3	2	7/2	0.5	0	0	3/4	1	1	1/8	1/8	1		0	84	C6	6	10
3	2	4	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	11
3	2	9/2	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	G4	4	12
3	2	11/2	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	83	B5	5	13
4	3	13/2	0.5	0	0	3/4	1	1	1/8	1/8	1		-1	65	F4	4	14
4	3	7	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	A5	5	15
4	3	29/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		8	80	G#5	5	16
4	3	15/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	A5	5	17
4	3	8	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	18
4	3	17/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	D4	4	19
4	3	9	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	20
5	4	19/2	1.5	0	0	3/4	1	1	3/8	1/4	3/2		8	80	G#5	5	21
5	4	11	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		5	83	B5	5	22
5	4	45/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		3	81	A5	5	23
5	4	23/2	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		8	80	G#5	5	24
5	4	47/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	25
5	4	12	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	26
5	4	49/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	27
6	5	25/2	0.25	0	0	3/4	1	1	1/16	1/16	1		0	72	C5	5	28
6	5	51/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	29
6	5	13	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	30
6	5	53/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	31
6	5	27/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	A4	4	32
6	5	14	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		0	84	C6	6	33
6	5	57/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		5	83	B5	5	34
6	5	29/2	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		3	81	A5	5	35
6	5	59/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	36
6	5	15	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	37
6	5	61/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	38
7	6	31/2	0.25	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	39
7	6	63/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	40
7	6	16	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	41
7	6	65/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	42
7	6	33/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	B4	4	43
7	6	17	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		2	86	D6	6	44
7	6	69/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		0	84	C6	6	45
